UniqueCarrier,AirlineID,TailNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin
13,19393,2762,13796,1379601,32457,209
13,19393,2954,13796,1379601,32457,209
13,19393,873,14057,1405702,34057,221
13,19393,958,14057,1405702,34057,221
13,19393,986,14057,1405702,34057,221
13,19393,1084,14057,1405702,34057,221
13,19393,2441,14057,1405702,34057,221
13,19393,2539,14057,1405702,34057,221
13,19393,2762,14057,1405702,34057,221
13,19393,2762,14057,1405702,34057,221
13,19393,2954,14057,1405702,34057,221
13,19393,4326,14057,1405702,34057,221
13,19393,873,14683,1468303,33214,251
13,19393,958,14683,1468303,33214,251
13,19393,982,14683,1468303,33214,251
13,19393,1084,14683,1468303,33214,251
13,19393,1196,14683,1468303,33214,251
13,19393,1482,14683,1468303,33214,251
13,19393,2539,14683,1468303,33214,251
13,19393,2762,14683,1468303,33214,251
13,19393,2762,14683,1468303,33214,251
13,19393,2954,14683,1468303,33214,251
4,20366,2044,10529,1052904,30529,25
4,20366,2439,10529,1052904,30529,25
4,20366,2458,10529,1052904,30529,25
4,20366,2458,10529,1052904,30529,25
4,20366,3004,10529,1052904,30529,25
4,20366,3076,10529,1052904,30529,25
4,20366,3100,10529,1052904,30529,25
4,20366,3155,10529,1052904,30529,25
4,20366,3176,10529,1052904,30529,25
4,20366,3176,10529,1052904,30529,25
4,20366,3181,10529,1052904,30529,25
4,20366,3185,10529,1052904,30529,25
13,19393,1415,11292,1129202,30325,81
13,19393,3050,11292,1129202,30325,81
13,19393,3209,11292,1129202,30325,81
13,19393,3282,11292,1129202,30325,81
4,20366,131,11433,1143302,31295,88
4,20366,2259,11433,1143302,31295,88
4,20366,131,11618,1161802,31703,99
4,20366,2259,11618,1161802,31703,99
13,19393,1415,12191,1219102,31453,135
13,19393,3209,12191,1219102,31453,135
13,19393,3282,12191,1219102,31453,135
13,19393,4337,12191,1219102,31453,135
4,20366,2259,12264,1226402,30852,139
4,20366,3208,12953,1295302,31703,169
4,20366,3208,13198,1319801,33198,180
13,19393,1415,13871,1387102,33316,212
13,19393,3050,13871,1387102,33316,212
13,19393,3209,13871,1387102,33316,212
13,19393,3282,13871,1387102,33316,212
4,20366,2463,10397,1039705,30397,18
4,20366,3047,10397,1039705,30397,18
4,20366,3100,10397,1039705,30397,18
4,20366,3155,10397,1039705,30397,18
4,20366,3203,10397,1039705,30397,18
13,19393,3655,10792,1079204,30792,47
13,19393,3666,10792,1079204,30792,47
13,19393,3666,10792,1079204,30792,47
13,19393,3670,10792,1079204,30792,47
13,19393,3684,10792,1079204,30792,47
13,19393,3684,10792,1079204,30792,47
13,19393,3686,10792,1079204,30792,47
13,19393,3813,10792,1079204,30792,47
13,19393,3813,10792,1079204,30792,47
13,19393,3817,10792,1079204,30792,47
4,20366,2439,11433,1143302,31295,88
4,20366,2458,11433,1143302,31295,88
4,20366,3004,11433,1143302,31295,88
4,20366,3011,11433,1143302,31295,88
4,20366,3052,11433,1143302,31295,88
4,20366,3058,11433,1143302,31295,88
4,20366,3058,11433,1143302,31295,88
4,20366,3100,11433,1143302,31295,88
4,20366,3100,11433,1143302,31295,88
4,20366,3176,11433,1143302,31295,88
4,20366,3181,11433,1143302,31295,88
4,20366,3189,11433,1143302,31295,88
4,20366,3208,11433,1143302,31295,88
4,20366,3238,11433,1143302,31295,88
4,20366,3244,11433,1143302,31295,88
4,20366,400,12266,1226603,31453,140
4,20366,3238,12953,1295302,31703,169
4,20366,3244,12953,1295302,31703,169
4,20366,2044,10397,1039705,30397,18
4,20366,2473,10397,1039705,30397,18
4,20366,3224,10397,1039705,30397,18
4,20366,3238,10397,1039705,30397,18
13,19393,452,10821,1082103,30852,49
13,19393,1141,10821,1082103,30852,49
13,19393,1637,10821,1082103,30852,49
13,19393,3037,10821,1082103,30852,49
13,19393,452,11066,1106602,31066,65
13,19393,1141,11066,1106602,31066,65
13,19393,1637,11066,1106602,31066,65
13,19393,3037,11066,1106602,31066,65
4,20366,3176,11433,1143302,31295,88
4,20366,3203,11433,1143302,31295,88
4,20366,119,11618,1161802,31703,99
4,20366,2044,11618,1161802,31703,99
4,20366,3155,11618,1161802,31703,99
4,20366,2458,12953,1295302,31703,169
4,20366,3058,12953,1295302,31703,169
4,20366,3066,12953,1295302,31703,169
4,20366,3143,12953,1295302,31703,169
4,20366,3208,12953,1295302,31703,169
4,20366,3244,12953,1295302,31703,169
13,19393,452,13232,1323202,30977,183
13,19393,1141,13232,1323202,30977,183
13,19393,1637,13232,1323202,30977,183
4,20366,3808,13244,1324402,33244,184
4,20366,3811,13244,1324402,33244,184
4,20366,4350,13244,1324402,33244,184
4,20366,3176,14683,1468303,33214,251
4,20366,3203,14683,1468303,33214,251
4,20366,2473,14730,1473003,33044,257
4,20366,2522,10397,1039705,30397,18
4,20366,3018,10397,1039705,30397,18
4,20366,3100,10397,1039705,30397,18
4,20366,3136,10397,1039705,30397,18
4,20366,3203,10397,1039705,30397,18
4,20366,3230,10397,1039705,30397,18
4,20366,3830,10397,1039705,30397,18
4,20366,3836,10397,1039705,30397,18
4,20366,3852,10397,1039705,30397,18
4,20366,3884,10397,1039705,30397,18
4,20366,4022,10397,1039705,30397,18
4,20366,4037,10397,1039705,30397,18
4,20366,4045,10397,1039705,30397,18
4,20366,4045,10397,1039705,30397,18
4,20366,4087,10397,1039705,30397,18
4,20366,4357,10397,1039705,30397,18
4,20366,3052,11278,1127802,30852,80
4,20366,133,11298,1129803,30194,82
4,20366,2044,11298,1129803,30194,82
4,20366,3169,11298,1129803,30194,82
4,20366,3169,11298,1129803,30194,82
13,19393,3659,12264,1226402,30852,139
13,19393,3660,12264,1226402,30852,139
13,19393,3671,12264,1226402,30852,139
13,19393,3680,12264,1226402,30852,139
13,19393,3680,12264,1226402,30852,139
13,19393,3680,12264,1226402,30852,139
13,19393,3680,12264,1226402,30852,139
13,19393,3687,12264,1226402,30852,139
13,19393,3687,12264,1226402,30852,139
13,19393,1703,12339,1233904,32337,145
13,19393,1470,12892,1289203,32575,164
13,19393,3671,13232,1323202,30977,183
13,19393,3680,13232,1323202,30977,183
13,19393,3680,13232,1323202,30977,183
13,19393,3680,13232,1323202,30977,183
13,19393,3680,13232,1323202,30977,183
13,19393,3680,13232,1323202,30977,183
13,19393,3682,13232,1323202,30977,183
13,19393,3687,13232,1323202,30977,183
13,19393,3687,13232,1323202,30977,183
13,19393,4228,13232,1323202,30977,183
4,20366,2916,10397,1039705,30397,18
4,20366,3792,10397,1039705,30397,18
4,20366,3829,10397,1039705,30397,18
4,20366,3846,10397,1039705,30397,18
4,20366,3846,10397,1039705,30397,18
4,20366,3847,10397,1039705,30397,18
4,20366,3877,10397,1039705,30397,18
4,20366,3892,10397,1039705,30397,18
4,20366,4037,10397,1039705,30397,18
4,20366,4154,10397,1039705,30397,18
4,20366,4348,10397,1039705,30397,18
4,20366,4375,10397,1039705,30397,18
4,20366,131,10821,1082103,30852,49
4,20366,1166,10821,1082103,30852,49
4,20366,3011,10821,1082103,30852,49
4,20366,3058,10821,1082103,30852,49
4,20366,3062,10821,1082103,30852,49
4,20366,3100,10821,1082103,30852,49
4,20366,3155,10821,1082103,30852,49
4,20366,3169,10821,1082103,30852,49
4,20366,3176,10821,1082103,30852,49
4,20366,3185,10821,1082103,30852,49
4,20366,3203,10821,1082103,30852,49
4,20366,3208,10821,1082103,30852,49
4,20366,131,11433,1143302,31295,88
4,20366,1166,11433,1143302,31295,88
4,20366,3011,11433,1143302,31295,88
4,20366,3052,11433,1143302,31295,88
4,20366,3058,11433,1143302,31295,88
4,20366,3062,11433,1143302,31295,88
4,20366,3100,11433,1143302,31295,88
4,20366,3155,11433,1143302,31295,88
4,20366,3169,11433,1143302,31295,88
4,20366,3176,11433,1143302,31295,88
4,20366,3185,11433,1143302,31295,88
4,20366,3203,11433,1143302,31295,88
4,20366,3208,11433,1143302,31295,88
4,20366,4096,12451,1245102,31136,154
13,19393,485,13891,1389101,32575,214
13,19393,1421,13891,1389101,32575,214
13,19393,3438,13891,1389101,32575,214
13,19393,4100,13891,1389101,32575,214
13,19393,485,14057,1405702,34057,221
13,19393,1421,14057,1405702,34057,221
13,19393,3438,14057,1405702,34057,221
13,19393,4100,14057,1405702,34057,221
13,19393,485,14107,1410702,30466,224
13,19393,1421,14107,1410702,30466,224
13,19393,3438,14107,1410702,30466,224
13,19393,4100,14107,1410702,30466,224
13,19393,485,14893,1489302,33192,269
13,19393,1421,14893,1489302,33192,269
13,19393,3438,14893,1489302,33192,269
13,19393,4100,14893,1489302,33192,269
13,19393,536,10257,1025702,30257,11
13,19393,1600,10257,1025702,30257,11
13,19393,3322,10257,1025702,30257,11
13,19393,4164,10257,1025702,30257,11
4,20366,117,10397,1039705,30397,18
4,20366,126,10397,1039705,30397,18
4,20366,2044,10397,1039705,30397,18
4,20366,2044,10397,1039705,30397,18
4,20366,2473,10397,1039705,30397,18
4,20366,2473,10397,1039705,30397,18
4,20366,2473,10397,1039705,30397,18
4,20366,2875,10397,1039705,30397,18
4,20366,2875,10397,1039705,30397,18
4,20366,2933,10397,1039705,30397,18
4,20366,2933,10397,1039705,30397,18
4,20366,2947,10397,1039705,30397,18
4,20366,3136,10397,1039705,30397,18
4,20366,3208,10397,1039705,30397,18
13,19393,536,10821,1082103,30852,49
4,20366,1010,10821,1082103,30852,49
4,20366,1010,10821,1082103,30852,49
4,20366,1166,10821,1082103,30852,49
13,19393,1600,10821,1082103,30852,49
4,20366,3058,10821,1082103,30852,49
4,20366,3072,10821,1082103,30852,49
4,20366,3147,10821,1082103,30852,49
4,20366,3169,10821,1082103,30852,49
4,20366,3181,10821,1082103,30852,49
4,20366,3185,10821,1082103,30852,49
4,20366,3244,10821,1082103,30852,49
13,19393,3322,10821,1082103,30852,49
13,19393,4164,10821,1082103,30852,49
13,19393,536,12889,1288903,32211,162
13,19393,1600,12889,1288903,32211,162
13,19393,1732,12889,1288903,32211,162
13,19393,4164,12889,1288903,32211,162
13,19393,544,12892,1289203,32575,164
13,19393,1528,12892,1289203,32575,164
13,19393,1600,12892,1289203,32575,164
13,19393,4083,12892,1289203,32575,164
4,20366,400,13487,1348702,31650,204
4,20366,3238,14122,1412202,30198,227
4,20366,3244,14122,1412202,30198,227
13,19393,536,14492,1449202,34492,239
13,19393,1600,14492,1449202,34492,239
13,19393,3322,14492,1449202,34492,239
13,19393,4164,14492,1449202,34492,239
4,20366,2502,10397,1039705,30397,18
13,19393,986,10423,1042302,30423,20
13,19393,1840,10423,1042302,30423,20
13,19393,1848,10423,1042302,30423,20
13,19393,1865,10423,1042302,30423,20
13,19393,1884,10423,1042302,30423,20
13,19393,1890,10423,1042302,30423,20
13,19393,1890,10423,1042302,30423,20
13,19393,1901,10423,1042302,30423,20
13,19393,1906,10423,1042302,30423,20
13,19393,1935,10423,1042302,30423,20
13,19393,1941,10423,1042302,30423,20
13,19393,1949,10423,1042302,30423,20
13,19393,1956,10423,1042302,30423,20
13,19393,1964,10423,1042302,30423,20
13,19393,1971,10423,1042302,30423,20
13,19393,1971,10423,1042302,30423,20
13,19393,1971,10423,1042302,30423,20
13,19393,1979,10423,1042302,30423,20
13,19393,2557,10423,1042302,30423,20
13,19393,2586,10423,1042302,30423,20
4,20366,2502,11042,1104202,30647,62
4,20366,3224,11423,1142303,31423,87
4,20366,1010,11433,1143302,31295,88
4,20366,2439,11433,1143302,31295,88
4,20366,2458,11433,1143302,31295,88
4,20366,3058,11433,1143302,31295,88
4,20366,3076,11433,1143302,31295,88
4,20366,3169,11433,1143302,31295,88
4,20366,3169,11433,1143302,31295,88
4,20366,3181,11433,1143302,31295,88
4,20366,3181,11433,1143302,31295,88
4,20366,3185,11433,1143302,31295,88
4,20366,3203,11433,1143302,31295,88
13,19393,549,12191,1219102,31453,135
13,19393,703,12191,1219102,31453,135
13,19393,916,12191,1219102,31453,135
13,19393,986,12191,1219102,31453,135
13,19393,1840,12191,1219102,31453,135
13,19393,1848,12191,1219102,31453,135
13,19393,1865,12191,1219102,31453,135
13,19393,1872,12191,1219102,31453,135
13,19393,1890,12191,1219102,31453,135
13,19393,1901,12191,1219102,31453,135
13,19393,1906,12191,1219102,31453,135
13,19393,1935,12191,1219102,31453,135
13,19393,1941,12191,1219102,31453,135
13,19393,1941,12191,1219102,31453,135
13,19393,1949,12191,1219102,31453,135
13,19393,1956,12191,1219102,31453,135
13,19393,1964,12191,1219102,31453,135
13,19393,1971,12191,1219102,31453,135
13,19393,1971,12191,1219102,31453,135
13,19393,1971,12191,1219102,31453,135
13,19393,2557,12191,1219102,31453,135
13,19393,3226,12191,1219102,31453,135
4,20366,3027,12953,1295302,31703,169
4,20366,3203,12953,1295302,31703,169
4,20366,1573,10397,1039705,30397,18
4,20366,3835,10397,1039705,30397,18
4,20366,3852,10397,1039705,30397,18
4,20366,3852,10397,1039705,30397,18
4,20366,3928,10397,1039705,30397,18
4,20366,3975,10397,1039705,30397,18
4,20366,4037,10397,1039705,30397,18
4,20366,4037,10397,1039705,30397,18
4,20366,4054,10397,1039705,30397,18
4,20366,4096,10397,1039705,30397,18
4,20366,4119,10397,1039705,30397,18
4,20366,4154,10397,1039705,30397,18
4,20366,4360,10397,1039705,30397,18
4,20366,4371,10397,1039705,30397,18
13,19393,506,10874,1087402,30647,52
13,19393,609,10874,1087402,30647,52
13,19393,650,10874,1087402,30647,52
13,19393,1446,10874,1087402,30647,52
13,19393,506,11292,1129202,30325,81
13,19393,609,11292,1129202,30325,81
13,19393,650,11292,1129202,30325,81
13,19393,1446,11292,1129202,30325,81
4,20366,2439,11433,1143302,31295,88
4,20366,3011,11433,1143302,31295,88
4,20366,3062,11433,1143302,31295,88
4,20366,3062,11433,1143302,31295,88
4,20366,3100,11433,1143302,31295,88
4,20366,3136,11433,1143302,31295,88
4,20366,3143,11433,1143302,31295,88
4,20366,3147,11433,1143302,31295,88
4,20366,3155,11433,1143302,31295,88
4,20366,3155,11433,1143302,31295,88
4,20366,3176,11433,1143302,31295,88
4,20366,3189,11433,1143302,31295,88
4,20366,3203,11433,1143302,31295,88
4,20366,1573,13577,1357702,31135,207
4,20366,3835,13577,1357702,31135,207
4,20366,3852,13577,1357702,31135,207
4,20366,3852,13577,1357702,31135,207
4,20366,3928,13577,1357702,31135,207
4,20366,3975,13577,1357702,31135,207
4,20366,4037,13577,1357702,31135,207
4,20366,4037,13577,1357702,31135,207
4,20366,4054,13577,1357702,31135,207
4,20366,4096,13577,1357702,31135,207
4,20366,4119,13577,1357702,31135,207
4,20366,4154,13577,1357702,31135,207
4,20366,4360,13577,1357702,31135,207
4,20366,4371,13577,1357702,31135,207
4,20366,1166,10721,1072102,30721,38
4,20366,2439,10721,1072102,30721,38
4,20366,2481,10721,1072102,30721,38
4,20366,2514,10721,1072102,30721,38
4,20366,3011,10721,1072102,30721,38
4,20366,3027,10721,1072102,30721,38
4,20366,3052,10721,1072102,30721,38
4,20366,3062,10721,1072102,30721,38
4,20366,3066,10721,1072102,30721,38
4,20366,3181,10721,1072102,30721,38
4,20366,3185,10721,1072102,30721,38
4,20366,3185,10721,1072102,30721,38
4,20366,3208,10721,1072102,30721,38
13,19393,1482,11292,1129202,30325,81
13,19393,3055,11292,1129202,30325,81
13,19393,3317,11292,1129202,30325,81
13,19393,3419,11292,1129202,30325,81
13,19393,1482,12191,1219102,31453,135
13,19393,1607,12191,1219102,31453,135
13,19393,1644,12191,1219102,31453,135
13,19393,3055,12191,1219102,31453,135
13,19393,3317,12191,1219102,31453,135
13,19393,3419,12191,1219102,31453,135
13,19393,3942,12191,1219102,31453,135
13,19393,4083,12191,1219102,31453,135
4,20366,2439,12953,1295302,31703,169
4,20366,3872,13230,1323002,32070,182
4,20366,1198,13367,1336703,33367,194
4,20366,3062,14100,1410002,34100,223
4,20366,3176,14100,1410002,34100,223
4,20366,2522,14122,1412202,30198,227
4,20366,3011,14122,1412202,30198,227
13,19393,3881,14683,1468303,33214,251
13,19393,701,10140,1014002,30140,2
13,19393,720,10140,1014002,30140,2
13,19393,3309,10140,1014002,30140,2
13,19393,3365,10140,1014002,30140,2
4,20366,2901,10397,1039705,30397,18
4,20366,3066,10397,1039705,30397,18
4,20366,3714,10397,1039705,30397,18
4,20366,3745,10397,1039705,30397,18
4,20366,3745,10397,1039705,30397,18
4,20366,3749,10397,1039705,30397,18
4,20366,3792,10397,1039705,30397,18
4,20366,3802,10397,1039705,30397,18
4,20366,3821,10397,1039705,30397,18
4,20366,3865,10397,1039705,30397,18
4,20366,3877,10397,1039705,30397,18
4,20366,3997,10397,1039705,30397,18
4,20366,4062,10397,1039705,30397,18
4,20366,4079,10397,1039705,30397,18
4,20366,4096,10397,1039705,30397,18
4,20366,4371,10397,1039705,30397,18
13,19393,701,10529,1052904,30529,25
13,19393,720,10529,1052904,30529,25
13,19393,2943,10529,1052904,30529,25
13,19393,3365,10529,1052904,30529,25
13,19393,701,10821,1082103,30852,49
13,19393,720,10821,1082103,30852,49
13,19393,2943,10821,1082103,30852,49
13,19393,3365,10821,1082103,30852,49
13,19393,701,11042,1104202,30647,62
13,19393,720,11042,1104202,30647,62
13,19393,2943,11042,1104202,30647,62
13,19393,3365,11042,1104202,30647,62
4,20366,1010,11433,1143302,31295,88
4,20366,1010,11433,1143302,31295,88
4,20366,2439,11433,1143302,31295,88
4,20366,2481,11433,1143302,31295,88
4,20366,2522,11433,1143302,31295,88
4,20366,3004,11433,1143302,31295,88
4,20366,3011,11433,1143302,31295,88
4,20366,3058,11433,1143302,31295,88
4,20366,3062,11433,1143302,31295,88
4,20366,3147,11433,1143302,31295,88
4,20366,3155,11433,1143302,31295,88
4,20366,3224,11433,1143302,31295,88
4,20366,3851,11433,1143302,31295,88
4,20366,4062,11433,1143302,31295,88
4,20366,4119,11433,1143302,31295,88
4,20366,2901,12448,1244803,32448,153
4,20366,3066,12448,1244803,32448,153
4,20366,3714,12448,1244803,32448,153
4,20366,3745,12448,1244803,32448,153
4,20366,3792,12448,1244803,32448,153
4,20366,3997,12448,1244803,32448,153
4,20366,4079,12448,1244803,32448,153
13,19393,701,12892,1289203,32575,164
13,19393,720,12892,1289203,32575,164
13,19393,3309,12892,1289203,32575,164
13,19393,3365,12892,1289203,32575,164
13,19393,701,13232,1323202,30977,183
13,19393,720,13232,1323202,30977,183
13,19393,3309,13232,1323202,30977,183
13,19393,3365,13232,1323202,30977,183
4,20366,1010,14122,1412202,30198,227
4,20366,2439,14122,1412202,30198,227
4,20366,2481,14122,1412202,30198,227
4,20366,2522,14122,1412202,30198,227
4,20366,3004,14122,1412202,30198,227
4,20366,3058,14122,1412202,30198,227
4,20366,3062,14122,1412202,30198,227
4,20366,3147,14122,1412202,30198,227
4,20366,3155,14122,1412202,30198,227
4,20366,3224,14122,1412202,30198,227
13,19393,703,11292,1129202,30325,81
13,19393,1161,11292,1129202,30325,81
13,19393,1678,11292,1129202,30325,81
13,19393,2441,11292,1129202,30325,81
13,19393,2488,11292,1129202,30325,81
13,19393,2527,11292,1129202,30325,81
13,19393,2648,11292,1129202,30325,81
13,19393,2691,11292,1129202,30325,81
13,19393,2698,11292,1129202,30325,81
13,19393,2746,11292,1129202,30325,81
4,20366,118,11433,1143302,31295,88
4,20366,1010,11433,1143302,31295,88
4,20366,1010,11433,1143302,31295,88
4,20366,2259,11433,1143302,31295,88
4,20366,2481,11433,1143302,31295,88
4,20366,2481,11433,1143302,31295,88
4,20366,2481,11433,1143302,31295,88
4,20366,2933,11433,1143302,31295,88
4,20366,3004,11433,1143302,31295,88
4,20366,3018,11433,1143302,31295,88
4,20366,3027,11433,1143302,31295,88
4,20366,3066,11433,1143302,31295,88
4,20366,3072,11433,1143302,31295,88
4,20366,3076,11433,1143302,31295,88
4,20366,3100,11433,1143302,31295,88
4,20366,3169,11433,1143302,31295,88
4,20366,3169,11433,1143302,31295,88
4,20366,3169,11433,1143302,31295,88
4,20366,3185,11433,1143302,31295,88
4,20366,3185,11433,1143302,31295,88
4,20366,3203,11433,1143302,31295,88
4,20366,3244,11433,1143302,31295,88
4,20366,3244,11433,1143302,31295,88
4,20366,3181,12339,1233904,32337,145
13,19393,1168,13342,1334205,33342,191
13,19393,2441,13342,1334205,33342,191
13,19393,2488,13342,1334205,33342,191
13,19393,2648,13342,1334205,33342,191
13,19393,2672,13342,1334205,33342,191
13,19393,2691,13342,1334205,33342,191
13,19393,2698,13342,1334205,33342,191
13,19393,2698,13342,1334205,33342,191
13,19393,2746,13342,1334205,33342,191
13,19393,4337,13342,1334205,33342,191
4,20366,3230,13485,1348502,33485,202
4,20366,3230,13485,1348502,33485,202
13,19393,1168,13487,1348702,31650,204
13,19393,2441,13487,1348702,31650,204
13,19393,2488,13487,1348702,31650,204
13,19393,2648,13487,1348702,31650,204
13,19393,2672,13487,1348702,31650,204
13,19393,2691,13487,1348702,31650,204
13,19393,2698,13487,1348702,31650,204
13,19393,2698,13487,1348702,31650,204
13,19393,2746,13487,1348702,31650,204
13,19393,4337,13487,1348702,31650,204
4,20366,3027,14321,1432103,34321,235
4,20366,3203,14683,1468303,33214,251
4,20366,2494,10397,1039705,30397,18
4,20366,114,10423,1042302,30423,20
4,20366,114,10423,1042302,30423,20
4,20366,118,10423,1042302,30423,20
4,20366,131,10423,1042302,30423,20
4,20366,2044,10423,1042302,30423,20
4,20366,2884,10423,1042302,30423,20
4,20366,2947,10423,1042302,30423,20
4,20366,2947,10423,1042302,30423,20
4,20366,3018,10423,1042302,30423,20
4,20366,3082,10423,1042302,30423,20
13,19393,595,10529,1052904,30529,25
13,19393,654,10529,1052904,30529,25
13,19393,3308,10529,1052904,30529,25
13,19393,4211,10529,1052904,30529,25
4,20366,2894,10599,1059904,30599,29
13,19393,595,10821,1082103,30852,49
13,19393,654,10821,1082103,30852,49
13,19393,4092,10821,1082103,30852,49
13,19393,4211,10821,1082103,30852,49
4,20366,3189,11433,1143302,31295,88
4,20366,3770,11433,1143302,31295,88
4,20366,292,12264,1226402,30852,139
4,20366,1991,13230,1323002,32070,182
4,20366,3774,13230,1323002,32070,182
4,20366,3792,13230,1323002,32070,182
4,20366,3805,13230,1323002,32070,182
4,20366,3818,13230,1323002,32070,182
4,20366,3834,13230,1323002,32070,182
4,20366,3850,13230,1323002,32070,182
4,20366,3872,13230,1323002,32070,182
4,20366,4062,13230,1323002,32070,182
4,20366,4360,13230,1323002,32070,182
4,20366,4371,13230,1323002,32070,182
4,20366,2494,14685,1468502,34685,252
4,20366,118,10397,1039705,30397,18
4,20366,131,10397,1039705,30397,18
4,20366,292,10397,1039705,30397,18
4,20366,2259,10397,1039705,30397,18
4,20366,2259,10397,1039705,30397,18
4,20366,2466,10397,1039705,30397,18
4,20366,2466,10397,1039705,30397,18
4,20366,2473,10397,1039705,30397,18
4,20366,2875,10397,1039705,30397,18
4,20366,2933,10397,1039705,30397,18
4,20366,2947,10397,1039705,30397,18
4,20366,3052,10397,1039705,30397,18
13,19393,3068,10397,1039705,30397,18
4,20366,3176,10397,1039705,30397,18
13,19393,3213,10397,1039705,30397,18
13,19393,3372,10397,1039705,30397,18
13,19393,3388,10397,1039705,30397,18
4,20366,292,11423,1142303,31423,87
4,20366,114,11433,1143302,31295,88
4,20366,114,11433,1143302,31295,88
4,20366,117,11433,1143302,31295,88
4,20366,117,11433,1143302,31295,88
4,20366,119,11433,1143302,31295,88
4,20366,124,11433,1143302,31295,88
4,20366,124,11433,1143302,31295,88
4,20366,131,11433,1143302,31295,88
4,20366,2259,11433,1143302,31295,88
4,20366,2466,11433,1143302,31295,88
4,20366,2875,11433,1143302,31295,88
4,20366,2875,11433,1143302,31295,88
4,20366,3058,11433,1143302,31295,88
4,20366,3244,11433,1143302,31295,88
13,19393,900,13232,1323202,30977,183
13,19393,1149,13232,1323202,30977,183
13,19393,1728,13232,1323202,30977,183
13,19393,3068,13232,1323202,30977,183
13,19393,3213,13232,1323202,30977,183
13,19393,3372,13232,1323202,30977,183
13,19393,3388,13232,1323202,30977,183
13,19393,4268,13232,1323202,30977,183
13,19393,3068,14679,1467903,33570,250
13,19393,3213,14679,1467903,33570,250
13,19393,3372,14679,1467903,33570,250
13,19393,3388,14679,1467903,33570,250
13,19393,3068,14771,1477101,32457,259
13,19393,3213,14771,1477101,32457,259
13,19393,3372,14771,1477101,32457,259
13,19393,3388,14771,1477101,32457,259
13,19393,900,15016,1501603,31123,275
13,19393,1149,15016,1501603,31123,275
13,19393,1728,15016,1501603,31123,275
13,19393,4268,15016,1501603,31123,275
4,20366,2933,10257,1025702,30257,11
4,20366,118,10599,1059904,30599,29
4,20366,131,10599,1059904,30599,29
4,20366,292,10599,1059904,30599,29
4,20366,2259,10599,1059904,30599,29
4,20366,2259,10599,1059904,30599,29
4,20366,2466,10599,1059904,30599,29
4,20366,2466,10599,1059904,30599,29
4,20366,2473,10599,1059904,30599,29
4,20366,2875,10599,1059904,30599,29
4,20366,2933,10599,1059904,30599,29
4,20366,3018,10599,1059904,30599,29
4,20366,3052,10599,1059904,30599,29
4,20366,3176,10599,1059904,30599,29
4,20366,3725,11433,1143302,31295,88
4,20366,4128,11433,1143302,31295,88
4,20366,114,14683,1468303,33214,251
4,20366,114,14683,1468303,33214,251
4,20366,117,14683,1468303,33214,251
4,20366,117,14683,1468303,33214,251
4,20366,119,14683,1468303,33214,251
4,20366,124,14683,1468303,33214,251
4,20366,131,14683,1468303,33214,251
4,20366,2259,14683,1468303,33214,251
4,20366,2466,14683,1468303,33214,251
4,20366,2875,14683,1468303,33214,251
4,20366,2875,14683,1468303,33214,251
4,20366,3058,14683,1468303,33214,251
4,20366,3082,14683,1468303,33214,251
4,20366,3244,14683,1468303,33214,251
13,19393,459,14893,1489302,33192,269
13,19393,919,14893,1489302,33192,269
13,19393,993,14893,1489302,33192,269
13,19393,4189,14893,1489302,33192,269
13,19393,4243,14893,1489302,33192,269
4,20366,114,10397,1039705,30397,18
4,20366,119,10397,1039705,30397,18
4,20366,119,10397,1039705,30397,18
4,20366,124,10397,1039705,30397,18
4,20366,126,10397,1039705,30397,18
4,20366,133,10397,1039705,30397,18
4,20366,400,10397,1039705,30397,18
4,20366,2259,10397,1039705,30397,18
4,20366,2259,10397,1039705,30397,18
4,20366,2473,10397,1039705,30397,18
4,20366,2494,10397,1039705,30397,18
4,20366,2947,10397,1039705,30397,18
4,20366,2947,10397,1039705,30397,18
4,20366,3058,10397,1039705,30397,18
4,20366,3066,10397,1039705,30397,18
4,20366,3066,10397,1039705,30397,18
4,20366,3136,10397,1039705,30397,18
4,20366,3230,10397,1039705,30397,18
4,20366,114,10994,1099402,30994,58
4,20366,119,10994,1099402,30994,58
4,20366,119,10994,1099402,30994,58
4,20366,124,10994,1099402,30994,58
4,20366,126,10994,1099402,30994,58
4,20366,133,10994,1099402,30994,58
4,20366,400,10994,1099402,30994,58
4,20366,2259,10994,1099402,30994,58
4,20366,2259,10994,1099402,30994,58
4,20366,2473,10994,1099402,30994,58
4,20366,2947,10994,1099402,30994,58
4,20366,2947,10994,1099402,30994,58
4,20366,3058,10994,1099402,30994,58
4,20366,3066,10994,1099402,30994,58
4,20366,3066,10994,1099402,30994,58
4,20366,3136,10994,1099402,30994,58
4,20366,3230,10994,1099402,30994,58
4,20366,3753,11433,1143302,31295,88
4,20366,3770,11433,1143302,31295,88
4,20366,3774,11433,1143302,31295,88
4,20366,3818,11433,1143302,31295,88
4,20366,3833,11433,1143302,31295,88
4,20366,3850,11433,1143302,31295,88
4,20366,4062,11433,1143302,31295,88
4,20366,4136,11433,1143302,31295,88
4,20366,4161,11433,1143302,31295,88
4,20366,4364,11433,1143302,31295,88
4,20366,2494,11996,1199603,31871,125
13,19393,1865,12191,1219102,31453,135
13,19393,1935,12191,1219102,31453,135
13,19393,1941,12191,1219102,31453,135
