A,B,C,D,E,F,G,H
59,177,323,1292,20,94,617982,32320
61,183,160,640,20,52,618456,16020
62,186,36,144,20,47,618741,3620
64,192,244,976,20,96,619488,24420
65,195,378,1512,20,47,619641,37820
65,195,292,1168,20,35,619605,29220
66,198,674,2696,20,11,619833,67420
67,201,641,2564,20,20,620160,64120
67,201,625,2500,20,22,620166,62520
68,204,476,1904,20,12,620436,47620
70,210,158,632,20,55,621165,15820
71,213,901,3604,20,42,621426,90120
71,213,227,908,20,80,621540,22720
74,222,831,3324,20,84,622452,83120
74,222,788,3152,20,68,622404,78820
75,225,442,1768,20,11,622533,44220
76,228,825,3300,20,98,623094,82520
76,228,868,3472,20,80,623040,86820
79,237,334,1336,20,72,623916,33420
79,237,209,836,20,91,623973,20920
79,237,616,2464,20,96,623988,61620
79,237,517,2068,20,23,623769,51720
80,240,410,1640,20,55,624165,41020
81,243,156,624,20,34,624402,15620
84,252,78,312,20,81,625443,7820
85,255,470,1880,20,73,625719,47020
86,258,990,3960,20,51,625953,99020
87,261,775,3100,20,42,626226,77520
87,261,59,236,20,31,626193,5920
88,264,555,2220,20,20,626460,55520
88,264,481,1924,20,48,626544,48120
88,264,876,3504,20,62,626586,87620
89,267,779,3116,20,25,626775,77920
91,273,829,3316,20,51,627453,82920
92,276,278,1112,20,75,627825,27820
93,279,966,3864,20,83,628149,96620
93,279,486,1944,20,92,628176,48620
94,282,422,1688,20,38,628314,42220
95,285,316,1264,20,9,628527,31620
98,294,116,464,20,48,629544,11620
3,9,330,1320,21,53,631059,33021
4,12,524,2096,21,1,631203,52421
6,18,49,196,21,66,631998,4921
7,21,221,884,21,57,632271,22121
7,21,236,944,21,51,632253,23621
7,21,129,516,21,79,632337,12921
8,24,243,972,21,90,632670,24321
8,24,358,1432,21,64,632592,35821
9,27,424,1696,21,55,632865,42421
9,27,827,3308,21,51,632853,82721
9,27,118,472,21,6,632718,11821
10,30,488,1952,21,11,633033,48821
10,30,752,3008,21,20,633060,75221
11,33,760,3040,21,51,633453,76021
12,36,139,556,21,58,633774,13921
13,39,70,280,21,99,634197,7021
16,48,559,2236,21,49,634947,55921
17,51,793,3172,21,20,635160,79321
18,54,137,548,21,1,635403,13721
20,60,893,3572,21,25,636075,89321
22,66,253,1012,21,42,636726,25321
22,66,142,568,21,35,636705,14221
23,69,317,1268,21,91,637173,31721
24,72,774,3096,21,90,637470,77421
25,75,738,2952,21,42,637626,73821
25,75,334,1336,21,38,637614,33421
26,78,775,3100,21,44,637932,77521
26,78,183,732,21,90,638070,18321
27,81,262,1048,21,29,638187,26221
29,87,634,2536,21,83,638949,63421
30,90,915,3660,21,64,639192,91521
31,93,608,2432,21,63,639489,60821
33,99,706,2824,21,92,640176,70621
33,99,116,464,21,41,640023,11621
34,102,860,3440,21,83,640449,86021
34,102,810,3240,21,55,640365,81021
36,108,351,1404,21,57,640971,35121
38,114,976,3904,21,84,641652,97621
38,114,757,3028,21,20,641460,75721
39,117,933,3732,21,10,641730,93321
39,117,98,392,21,91,641973,9821
42,126,794,3176,21,28,642684,79421
42,126,300,1200,21,88,642864,30021
43,129,841,3364,21,49,643047,84121
44,132,863,3452,21,8,643224,86321
45,135,2,8,21,95,643785,221
47,141,546,2184,21,53,644259,54621
48,144,507,2028,21,46,644538,50721
48,144,143,572,21,0,644400,14321
49,147,393,1572,21,91,644973,39321
49,147,300,1200,21,32,644796,30021
49,147,874,3496,21,1,644703,87421
50,150,11,44,21,56,645168,1121
51,153,430,1720,21,53,645459,43021
52,156,373,1492,21,31,645693,37321
54,162,999,3996,21,30,646290,99921
54,162,763,3052,21,13,646239,76321
55,165,467,1868,21,46,646638,46721
56,168,686,2744,21,14,646842,68621
57,171,815,3260,21,10,647130,81521
57,171,768,3072,21,4,647112,76821
57,171,845,3380,21,25,647175,84521
59,177,564,2256,21,69,647907,56421
60,180,439,1756,21,76,648228,43921
61,183,305,1220,21,79,648537,30521
62,186,2,8,21,64,648792,221
63,189,554,2216,21,72,649116,55421
63,189,43,172,21,80,649140,4321
65,195,972,3888,21,64,649692,97221
66,198,889,3556,21,21,649863,88921
67,201,308,1232,21,34,650202,30821
68,204,430,1720,21,50,650550,43021
70,210,66,264,21,90,651270,6621
71,213,949,3796,21,82,651546,94921
71,213,527,2108,21,28,651384,52721
71,213,812,3248,21,33,651399,81221
71,213,29,116,21,36,651408,2921
72,216,50,200,21,15,651645,5021
72,216,712,2848,21,70,651810,71221
72,216,269,1076,21,77,651831,26921
75,225,527,2108,21,99,652797,52721
76,228,145,580,21,82,653046,14521
78,234,617,2468,21,54,653562,61721
79,237,372,1488,21,28,653784,37221
80,240,436,1744,21,65,654195,43621
80,240,812,3248,21,48,654144,81221
82,246,91,364,21,16,654648,9121
82,246,207,828,21,36,654708,20721
84,252,41,164,21,60,655380,4121
84,252,612,2448,21,70,655410,61221
85,255,833,3332,21,64,655692,83321
85,255,799,3196,21,8,655524,79921
86,258,558,2232,21,88,656064,55821
87,261,498,1992,21,80,656340,49821
88,264,198,792,21,81,656643,19821
89,267,850,3400,21,32,656796,85021
89,267,858,3432,21,29,656787,85821
90,270,388,1552,21,73,657219,38821
91,273,961,3844,21,34,657402,96121
92,276,892,3568,21,26,657678,89221
92,276,233,932,21,20,657660,23321
93,279,639,2556,21,72,658116,63921
94,282,814,3256,21,53,658359,81421
95,285,135,540,21,62,658686,13521
95,285,110,440,21,65,658695,11021
95,285,42,168,21,23,658569,4221
96,288,998,3992,21,66,658998,99821
97,291,340,1360,21,73,659319,34021
99,297,638,2552,21,15,659745,63821
0,0,848,3392,22,98,660294,84822
1,3,391,1564,22,84,660552,39122
1,3,467,1868,22,17,660351,46722
1,3,922,3688,22,24,660372,92222
1,3,625,2500,22,23,660369,62522
2,6,885,3540,22,79,660837,88522
3,9,107,428,22,24,660972,10722
3,9,919,3676,22,34,661002,91922
4,12,878,3512,22,64,661392,87822
4,12,138,552,22,81,661443,13822
5,15,652,2608,22,43,661629,65222
5,15,965,3860,22,23,661569,96522
6,18,990,3960,22,76,662028,99022
6,18,682,2728,22,3,661809,68222
7,21,738,2952,22,2,662106,73822
9,27,370,1480,22,36,662808,37022
10,30,869,3476,22,49,663147,86922
11,33,189,756,22,5,663315,18922
12,36,204,816,22,57,663771,20422
12,36,160,640,22,61,663783,16022
12,36,433,1732,22,64,663792,43322
13,39,763,3052,22,28,663984,76322
13,39,820,3280,22,33,663999,82022
17,51,271,1084,22,53,665259,27122
18,54,416,1664,22,97,665691,41622
19,57,973,3892,22,95,665985,97322
20,60,747,2988,22,13,666039,74722
21,63,714,2856,22,39,666417,71422
22,66,870,3480,22,8,666624,87022
22,66,248,992,22,49,666747,24822
23,69,543,2172,22,8,666924,54322
23,69,711,2844,22,98,667194,71122
23,69,52,208,22,51,667053,5222
23,69,784,3136,22,7,666921,78422
25,75,231,924,22,81,667743,23122
25,75,579,2316,22,7,667521,57922
26,78,0,0,22,41,667923,22
26,78,547,2188,22,5,667815,54722
27,81,930,3720,22,93,668379,93022
28,84,822,3288,22,57,668571,82222
29,87,988,3952,22,77,668931,98822
30,90,291,1164,22,42,669126,29122
33,99,666,2664,22,72,670116,66622
34,102,360,1440,22,91,670473,36022
34,102,747,2988,22,86,670458,74722
35,105,156,624,22,33,670599,15622
35,105,803,3212,22,19,670557,80322
37,111,885,3540,22,92,671376,88522
42,126,761,3044,22,28,672684,76122
42,126,158,632,22,53,672759,15822
42,126,54,216,22,84,672852,5422
43,129,338,1352,22,57,673071,33822
43,129,113,452,22,35,673005,11322
44,132,144,576,22,48,673344,14422
44,132,954,3816,22,23,673269,95422
45,135,312,1248,22,36,673608,31222
46,138,693,2772,22,10,673830,69322
48,144,144,576,22,76,674628,14422
48,144,217,868,22,54,674562,21722
49,147,997,3988,22,34,674802,99722
49,147,170,680,22,45,674835,17022
52,156,396,1584,22,54,675762,39622
53,159,818,3272,22,56,676068,81822
54,162,452,1808,22,21,676263,45222
55,165,641,2564,22,31,676593,64122
58,174,180,720,22,21,677463,18022
59,177,258,1032,22,0,677700,25822
59,177,833,3332,22,73,677919,83322
59,177,643,2572,22,38,677814,64322
60,180,604,2416,22,12,678036,60422
62,186,737,2948,22,94,678882,73722
63,189,978,3912,22,61,679083,97822
63,189,282,1128,22,30,678990,28222
63,189,250,1000,22,55,679065,25022
64,192,728,2912,22,0,679200,72822
64,192,284,1136,22,72,679416,28422
65,195,890,3560,22,24,679572,89022
65,195,613,2452,22,84,679752,61322
65,195,164,656,22,49,679647,16422
66,198,108,432,22,78,680034,10822
67,201,670,2680,22,11,680133,67022
70,210,745,2980,22,83,681249,74522
70,210,842,3368,22,65,681195,84222
72,216,232,928,22,60,681780,23222
74,222,308,1232,22,78,682434,30822
78,234,427,1708,22,16,683448,42722
80,240,46,184,22,84,684252,4622
82,246,968,3872,22,81,684843,96822
83,249,131,524,22,53,685059,13122
85,255,67,268,22,42,685626,6722
87,261,333,1332,22,88,686364,33322
87,261,140,560,22,31,686193,14022
90,270,964,3856,22,6,687018,96422
93,279,446,1784,22,67,688101,44622
94,282,193,772,22,49,688347,19322
96,288,865,3460,22,45,688935,86522
96,288,339,1356,22,21,688863,33922
98,294,400,1600,22,76,689628,40022
1,3,494,1976,23,67,690501,49423
2,6,810,3240,23,73,690819,81023
5,15,844,3376,23,42,691626,84423
5,15,144,576,23,18,691554,14423
6,18,962,3848,23,2,691806,96223
6,18,776,3104,23,88,692064,77623
7,21,838,3352,23,37,692211,83823
7,21,63,252,23,89,692367,6323
7,21,45,180,23,55,692265,4523
9,27,506,2024,23,51,692853,50623
11,33,232,928,23,24,693372,23223
11,33,43,172,23,0,693300,4323
11,33,80,320,23,75,693525,8023
11,33,797,3188,23,82,693546,79723
11,33,763,3052,23,73,693519,76323
12,36,290,1160,23,11,693633,29023
12,36,819,3276,23,40,693720,81923
13,39,714,2856,23,75,694125,71423
14,42,911,3644,23,29,694287,91123
15,45,83,332,23,76,694728,8323
15,45,378,1512,23,16,694548,37823
16,48,813,3252,23,30,694890,81323
17,51,257,1028,23,59,695277,25723
18,54,414,1656,23,42,695526,41423
18,54,654,2616,23,86,695658,65423
19,57,162,648,23,95,695985,16223
21,63,267,1068,23,96,696588,26723
24,72,509,2036,23,60,697380,50923
25,75,940,3760,23,61,697683,94023
27,81,693,2772,23,82,698346,69323
28,84,522,2088,23,47,698541,52223
28,84,483,1932,23,88,698664,48323
28,84,155,620,23,26,698478,15523
29,87,688,2752,23,51,698853,68823
29,87,682,2728,23,88,698964,68223
29,87,185,740,23,82,698946,18523
30,90,269,1076,23,49,699147,26923
31,93,75,300,23,2,699306,7523
31,93,155,620,23,26,699378,15523
31,93,459,1836,23,31,699393,45923
32,96,842,3368,23,92,699876,84223
32,96,781,3124,23,28,699684,78123
35,105,705,2820,23,71,700713,70523
36,108,875,3500,23,69,701007,87523
37,111,588,2352,23,48,701244,58823
37,111,669,2676,23,93,701379,66923
39,117,616,2464,23,4,701712,61623
39,117,942,3768,23,24,701772,94223
41,123,636,2544,23,44,702432,63623
44,132,17,68,23,73,703419,1723
44,132,508,2032,23,64,703392,50823
44,132,648,2592,23,47,703341,64823
45,135,280,1120,23,5,703515,28023
47,141,192,768,23,96,704388,19223
47,141,23,92,23,77,704331,2323
48,144,458,1832,23,6,704418,45823
48,144,155,620,23,45,704535,15523
48,144,452,1808,23,83,704649,45223
49,147,402,1608,23,32,704796,40223
52,156,151,604,23,30,705690,15123
52,156,916,3664,23,99,705897,91623
53,159,556,2224,23,89,706167,55623
54,162,693,2772,23,79,706437,69323
55,165,629,2516,23,50,706650,62923
56,168,314,1256,23,84,707052,31423
56,168,197,788,23,59,706977,19723
56,168,66,264,23,6,706818,6623
57,171,27,108,23,99,707397,2723
57,171,732,2928,23,80,707340,73223
59,177,534,2136,23,70,707910,53423
60,180,64,256,23,5,708015,6423
62,186,652,2608,23,89,708867,65223
62,186,127,508,23,68,708804,12723
63,189,526,2104,23,13,708939,52623
64,192,700,2800,23,90,709470,70023
64,192,66,264,23,70,709410,6623
65,195,144,576,23,15,709545,14423
65,195,186,744,23,16,709548,18623
67,201,732,2928,23,8,710124,73223
67,201,193,772,23,22,710166,19323
68,204,282,1128,23,46,710538,28223
69,207,109,436,23,15,710745,10923
70,210,826,3304,23,39,711117,82623
71,213,106,424,23,98,711594,10623
71,213,510,2040,23,89,711567,51023
73,219,209,836,23,46,712038,20923
76,228,543,2172,23,32,712896,54323
77,231,799,3196,23,5,713115,79923
78,234,360,1440,23,1,713403,36023
78,234,17,68,23,66,713598,1723
79,237,455,1820,23,23,713769,45523
80,240,638,2552,23,11,714033,63823
81,243,800,3200,23,85,714555,80023
83,249,245,980,23,20,714960,24523
83,249,903,3612,23,15,714945,90323
84,252,171,684,23,49,715347,17123
84,252,793,3172,23,5,715215,79323
85,255,129,516,23,57,715671,12923
86,258,359,1436,23,14,715842,35923
88,264,36,144,23,52,716556,3623
89,267,729,2916,23,16,716748,72923
89,267,506,2024,23,8,716724,50623
90,270,594,2376,23,16,717048,59423
92,276,576,2304,23,72,717816,57623
92,276,677,2708,23,99,717897,67723
93,279,310,1240,23,65,718095,31023
95,285,886,3544,23,18,718554,88623
97,291,820,3280,23,52,719256,82023
98,294,340,1360,23,1,719403,34023
98,294,602,2408,23,66,719598,60223
0,0,386,1544,24,9,720027,38624
0,0,83,332,24,47,720141,8324
1,3,594,2376,24,11,720333,59424
3,9,833,3332,24,66,721098,83324
4,12,247,988,24,53,721359,24724
5,15,171,684,24,96,721788,17124
5,15,517,2068,24,98,721794,51724
6,18,899,3596,24,53,721959,89924
6,18,112,448,24,40,721920,11224
7,21,347,1388,24,58,722274,34724
7,21,318,1272,24,94,722382,31824
7,21,269,1076,24,51,722253,26924
8,24,775,3100,24,1,722403,77524
9,27,637,2548,24,21,722763,63724
10,30,820,3280,24,45,723135,82024
13,39,712,2848,24,76,724128,71224
15,45,408,1632,24,10,724530,40824
16,48,471,1884,24,52,724956,47124
16,48,270,1080,24,46,724938,27024
16,48,695,2780,24,30,724890,69524
18,54,478,1912,24,15,725445,47824
19,57,864,3456,24,16,725748,86424
21,63,826,3304,24,23,726369,82624
22,66,767,3068,24,43,726729,76724
23,69,809,3236,24,94,727182,80924
24,72,934,3736,24,65,727395,93424
27,81,975,3900,24,46,728238,97524
28,84,208,832,24,53,728559,20824
28,84,141,564,24,18,728454,14124
29,87,68,272,24,51,728853,6824
29,87,810,3240,24,13,728739,81024
29,87,279,1116,24,56,728868,27924
32,96,566,2264,24,69,729807,56624
33,99,446,1784,24,20,729960,44624
33,99,999,3996,24,72,730116,99924
34,102,794,3176,24,1,730203,79424
34,102,262,1048,24,52,730356,26224
34,102,745,2980,24,26,730278,74524
34,102,311,1244,24,59,730377,31124
39,117,589,2356,24,91,731973,58924
39,117,675,2700,24,99,731997,67524
41,123,259,1036,24,66,732498,25924
41,123,745,2980,24,23,732369,74524
41,123,499,1996,24,38,732414,49924
44,132,186,744,24,51,733353,18624
45,135,506,2024,24,3,733509,50624
45,135,862,3448,24,62,733686,86224
45,135,643,2572,24,93,733779,64324
46,138,240,960,24,52,733956,24024
48,144,600,2400,24,12,734436,60024
48,144,537,2148,24,9,734427,53724
50,150,401,1604,24,78,735234,40124
53,159,2,8,24,65,736095,224
55,165,779,3116,24,22,736566,77924
56,168,291,1164,24,93,737079,29124
56,168,589,2356,24,61,736983,58924
61,183,519,2076,24,64,738492,51924
61,183,565,2260,24,4,738312,56524
62,186,299,1196,24,82,738846,29924
62,186,389,1556,24,68,738804,38924
63,189,595,2380,24,14,738942,59524
63,189,140,560,24,23,738969,14024
65,195,676,2704,24,59,739677,67624
67,201,861,3444,24,69,740307,86124
67,201,10,40,24,11,740133,1024
68,204,319,1276,24,89,740667,31924
68,204,850,3400,24,35,740505,85024
69,207,276,1104,24,76,740928,27624
69,207,902,3608,24,67,740901,90224
70,210,784,3136,24,35,741105,78424
71,213,145,580,24,38,741414,14524
73,219,123,492,24,3,741909,12324
74,222,274,1096,24,1,742203,27424
75,225,669,2676,24,29,742587,66924
76,228,705,2820,24,19,742857,70524
76,228,434,1736,24,11,742833,43424
76,228,202,808,24,68,743004,20224
76,228,990,3960,24,50,742950,99024
76,228,502,2008,24,54,742962,50224
77,231,558,2232,24,69,743307,55824
77,231,416,1664,24,95,743385,41624
78,234,313,1252,24,8,743424,31324
79,237,670,2680,24,38,743814,67024
80,240,352,1408,24,78,744234,35224
81,243,511,2044,24,3,744309,51124
83,249,781,3124,24,62,745086,78124
83,249,164,656,24,18,744954,16424
84,252,680,2720,24,46,745338,68024
84,252,679,2716,24,63,745389,67924
85,255,175,700,24,84,745752,17524
86,258,930,3720,24,73,746019,93024
88,264,595,2380,24,69,746607,59524
89,267,805,3220,24,35,746805,80524
90,270,691,2764,24,12,747036,69124
90,270,782,3128,24,58,747174,78224
90,270,529,2116,24,50,747150,52924
96,288,252,1008,24,73,749019,25224
97,291,739,2956,24,60,749280,73924
97,291,402,1608,24,23,749169,40224
97,291,562,2248,24,4,749112,56224
97,291,868,3472,24,66,749298,86824
98,294,328,1312,24,46,749538,32824
99,297,164,656,24,33,749799,16424
1,3,853,3412,25,6,750318,85325
2,6,727,2908,25,30,750690,72725
3,9,620,2480,25,57,751071,62025
5,15,525,2100,25,70,751710,52525
6,18,916,3664,25,34,751902,91625
8,24,800,3200,25,74,752622,80025
9,27,903,3612,25,84,752952,90325
11,33,63,252,25,75,753525,6325
11,33,849,3396,25,23,753369,84925
12,36,873,3492,25,40,753720,87325
15,45,90,360,25,87,754761,9025
15,45,232,928,25,44,754632,23225
17,51,542,2168,25,13,755139,54225
18,54,815,3260,25,11,755433,81525
21,63,684,2736,25,28,756384,68425
23,69,214,856,25,39,757017,21425
24,72,757,3028,25,29,757287,75725
25,75,297,1188,25,17,757551,29725
26,78,138,552,25,97,758091,13825
28,84,336,1344,25,60,758580,33625
28,84,745,2980,25,14,758442,74525
28,84,7,28,25,98,758694,725
28,84,432,1728,25,30,758490,43225
29,87,646,2584,25,80,758940,64625
29,87,594,2376,25,90,758970,59425
30,90,194,776,25,25,759075,19425
30,90,972,3888,25,98,759294,97225
31,93,619,2476,25,48,759444,61925
32,96,404,1616,25,89,759867,40425
34,102,524,2096,25,27,760281,52425
34,102,618,2472,25,49,760347,61825
35,105,231,924,25,56,760668,23125
35,105,387,1548,25,11,760533,38725
36,108,478,1912,25,37,760911,47825
36,108,421,1684,25,62,760986,42125
38,114,543,2172,25,60,761580,54325
38,114,383,1532,25,80,761640,38325
40,120,906,3624,25,75,762225,90625
42,126,764,3056,25,86,762858,76425
42,126,740,2960,25,76,762828,74025
46,138,990,3960,25,37,763911,99025
46,138,989,3956,25,83,764049,98925
47,141,498,1992,25,60,764280,49825
49,147,107,428,25,72,764916,10725
50,150,278,1112,25,80,765240,27825
50,150,978,3912,25,77,765231,97825
52,156,89,356,25,58,765774,8925
54,162,19,76,25,57,766371,1925
54,162,710,2840,25,80,766440,71025
55,165,970,3880,25,98,766794,97025
55,165,960,3840,25,95,766785,96025
55,165,408,1632,25,9,766527,40825
55,165,439,1756,25,18,766554,43925
56,168,975,3900,25,50,766950,97525
56,168,993,3972,25,29,766887,99325
57,171,485,1940,25,25,767175,48525
58,174,184,736,25,83,767649,18425
59,177,843,3372,25,63,767889,84325
60,180,356,1424,25,88,768264,35625
61,183,780,3120,25,70,768510,78025
68,204,483,1932,25,90,770670,48325
73,219,599,2396,25,83,772149,59925
77,231,303,1212,25,85,773355,30325
77,231,126,504,25,80,773340,12625
78,234,212,848,25,3,773409,21225
79,237,228,912,25,1,773703,22825
79,237,286,1144,25,64,773892,28625
79,237,892,3568,25,4,773712,89225
83,249,521,2084,25,5,774915,52125
83,249,285,1140,25,26,774978,28525
85,255,212,848,25,25,775575,21225
85,255,904,3616,25,59,775677,90425
87,261,140,560,25,74,776322,14025
90,270,55,220,25,12,777036,5525
90,270,197,788,25,71,777213,19725
91,273,657,2628,25,91,777573,65725
91,273,440,1760,25,64,777492,44025
92,276,737,2948,25,99,777897,73725
92,276,384,1536,25,10,777630,38425
94,282,467,1868,25,98,778494,46725
94,282,484,1936,25,97,778491,48425
95,285,332,1328,25,81,778743,33225
99,297,576,2304,25,14,779742,57625
99,297,295,1180,25,82,779946,29525
1,3,717,2868,26,12,780336,71726
3,9,784,3136,26,85,781155,78426
4,12,949,3796,26,56,781368,94926
4,12,392,1568,26,21,781263,39226
6,18,680,2720,26,31,781893,68026
6,18,892,3568,26,24,781872,89226
7,21,464,1856,26,35,782205,46426
8,24,471,1884,26,61,782583,47126
11,33,916,3664,26,14,783342,91626
13,39,249,996,26,47,784041,24926
13,39,932,3728,26,10,783930,93226
14,42,716,2864,26,90,784470,71626
15,45,740,2960,26,33,784599,74026
15,45,96,384,26,57,784671,9626
17,51,734,2936,26,30,785190,73426
17,51,583,2332,26,44,785232,58326
18,54,921,3684,26,16,785448,92126
19,57,180,720,26,0,785700,18026
19,57,314,1256,26,81,785943,31426
19,57,731,2924,26,28,785784,73126
20,60,179,716,26,43,786129,17926
21,63,339,1356,26,90,786570,33926
21,63,346,1384,26,93,786579,34626
21,63,491,1964,26,96,786588,49126
24,72,811,3244,26,32,787296,81126
25,75,487,1948,26,29,787587,48726
25,75,131,524,26,29,787587,13126
25,75,904,3616,26,1,787503,90426
27,81,538,2152,26,31,788193,53826
27,81,145,580,26,18,788154,14526
28,84,442,1768,26,53,788559,44226
28,84,113,452,26,34,788502,11326
30,90,61,244,26,93,789279,6126
30,90,842,3368,26,61,789183,84226
31,93,361,1444,26,24,789372,36126
32,96,94,376,26,91,789873,9426
32,96,289,1156,26,80,789840,28926
33,99,689,2756,26,95,790185,68926
33,99,654,2616,26,44,790032,65426
34,102,563,2252,26,36,790308,56326
36,108,656,2624,26,58,790974,65626
36,108,11,44,26,54,790962,1126
37,111,327,1308,26,69,791307,32726
38,114,660,2640,26,49,791547,66026
39,117,68,272,26,33,791799,6826
39,117,102,408,26,15,791745,10226
40,120,486,1944,26,92,792276,48626
43,129,496,1984,26,19,792957,49626
44,132,454,1816,26,74,793422,45426
44,132,939,3756,26,18,793254,93926
44,132,863,3452,26,31,793293,86326
44,132,890,3560,26,13,793239,89026
45,135,156,624,26,16,793548,15626
48,144,942,3768,26,59,794577,94226
48,144,847,3388,26,93,794679,84726
51,153,269,1076,26,73,795519,26926
52,156,448,1792,26,44,795732,44826
53,159,413,1652,26,73,796119,41326
53,159,592,2368,26,7,795921,59226
53,159,891,3564,26,57,796071,89126
54,162,456,1824,26,58,796374,45626
54,162,416,1664,26,90,796470,41626
55,165,227,908,26,89,796767,22726
55,165,238,952,26,43,796629,23826
56,168,161,644,26,67,797001,16126
58,174,443,1772,26,91,797673,44326
58,174,588,2352,26,12,797436,58826
58,174,158,632,26,59,797577,15826
59,177,459,1836,26,37,797811,45926
61,183,201,804,26,98,798594,20126
61,183,902,3608,26,25,798375,90226
61,183,911,3644,26,67,798501,91126
61,183,446,1784,26,11,798333,44626
63,189,884,3536,26,63,799089,88426
64,192,952,3808,26,24,799272,95226
65,195,690,2760,26,24,799572,69026
65,195,983,3932,26,95,799785,98326
65,195,330,1320,26,82,799746,33026
66,198,594,2376,26,89,800067,59426
66,198,109,436,26,52,799956,10926
66,198,893,3572,26,14,799842,89326
66,198,472,1888,26,42,799926,47226
70,210,10,40,26,47,801141,1026
70,210,175,700,26,21,801063,17526
70,210,660,2640,26,86,801258,66026
71,213,119,476,26,22,801366,11926
72,216,98,392,26,14,801642,9826
73,219,409,1636,26,22,801966,40926
73,219,617,2468,26,32,801996,61726
74,222,732,2928,26,25,802275,73226
75,225,489,1956,26,75,802725,48926
75,225,60,240,26,58,802674,6026
75,225,552,2208,26,15,802545,55226
75,225,988,3952,26,88,802764,98826
76,228,152,608,26,57,802971,15226
77,231,481,1924,26,91,803373,48126
77,231,158,632,26,20,803160,15826
79,237,741,2964,26,10,803730,74126
83,249,959,3836,26,19,804957,95926
84,252,650,2600,26,86,805458,65026
85,255,585,2340,26,5,805515,58526
85,255,531,2124,26,60,805680,53126
85,255,205,820,26,9,805527,20526
86,258,510,2040,26,76,806028,51026
87,261,116,464,26,35,806205,11626
89,267,641,2564,26,42,806826,64126
89,267,539,2156,26,66,806898,53926
90,270,754,3016,26,43,807129,75426
93,279,656,2624,26,56,808068,65626
94,282,860,3440,26,57,808371,86026
95,285,111,444,26,30,808590,11126
0,0,450,1800,27,25,810075,45027
0,0,650,2600,27,32,810096,65027
0,0,974,3896,27,21,810063,97427
1,3,693,2772,27,77,810531,69327
5,15,446,1784,27,31,811593,44627
8,24,520,2080,27,30,812490,52027
10,30,48,192,27,19,813057,4827
10,30,294,1176,27,16,813048,29427
11,33,922,3688,27,94,813582,92227
12,36,314,1256,27,51,813753,31427
12,36,951,3804,27,24,813672,95127
13,39,662,2648,27,78,814134,66227
13,39,522,2088,27,24,813972,52227
14,42,210,840,27,96,814488,21027
15,45,506,2024,27,25,814575,50627
16,48,833,3332,27,67,815001,83327
17,51,12,48,27,46,815238,1227
19,57,319,1276,27,79,815937,31927
20,60,691,2764,27,44,816132,69127
20,60,440,1760,27,13,816039,44027
20,60,598,2392,27,58,816174,59827
22,66,877,3508,27,64,816792,87727
23,69,761,3044,27,44,817032,76127
23,69,389,1556,27,65,817095,38927
25,75,20,80,27,9,817527,2027
28,84,373,1492,27,18,818454,37327
28,84,406,1624,27,17,818451,40627
28,84,266,1064,27,58,818574,26627
29,87,903,3612,27,71,818913,90327
29,87,53,212,27,99,818997,5327
29,87,750,3000,27,6,818718,75027
31,93,225,900,27,43,819429,22527
32,96,607,2428,27,2,819606,60727
34,102,551,2204,27,7,820221,55127
35,105,682,2728,27,68,820704,68227
35,105,287,1148,27,9,820527,28727
38,114,773,3092,27,55,821565,77327
39,117,661,2644,27,50,821850,66127
39,117,13,52,27,93,821979,1327
40,120,912,3648,27,77,822231,91227
41,123,706,2824,27,44,822432,70627
41,123,201,804,27,79,822537,20127
41,123,441,1764,27,37,822411,44127
42,126,159,636,27,46,822738,15927
43,129,767,3068,27,66,823098,76727
44,132,131,524,27,22,823266,13127
45,135,736,2944,27,59,823677,73627
46,138,999,3996,27,80,824040,99927
46,138,245,980,27,76,824028,24527
46,138,47,188,27,85,824055,4727
48,144,202,808,27,69,824607,20227
49,147,771,3084,27,62,824886,77127
49,147,14,56,27,50,824850,1427
49,147,79,316,27,81,824943,7927
50,150,268,1072,27,16,825048,26827
50,150,459,1836,27,92,825276,45927
52,156,886,3544,27,21,825663,88627
53,159,79,316,27,99,826197,7927
54,162,589,2356,27,52,826356,58927
55,165,650,2600,27,18,826554,65027
56,168,363,1452,27,16,826848,36327
57,171,142,568,27,21,827163,14227
57,171,820,3280,27,53,827259,82027
58,174,994,3976,27,14,827442,99427
59,177,384,1536,27,19,827757,38427
59,177,293,1172,27,61,827883,29327
60,180,140,560,27,14,828042,14027
60,180,922,3688,27,4,828012,92227
60,180,580,2320,27,41,828123,58027
61,183,942,3768,27,39,828417,94227
61,183,755,3020,27,34,828402,75527
62,186,865,3460,27,72,828816,86527
63,189,31,124,27,95,829185,3127
63,189,327,1308,27,16,828948,32727
66,198,144,576,27,2,829806,14427
66,198,31,124,27,27,829881,3127
68,204,254,1016,27,12,830436,25427
71,213,712,2848,27,30,831390,71227
71,213,65,260,27,36,831408,6527
73,219,184,736,27,71,832113,18427
73,219,338,1352,27,24,831972,33827
74,222,167,668,27,75,832425,16727
74,222,585,2340,27,45,832335,58527
75,225,658,2632,27,94,832782,65827
75,225,799,3196,27,51,832653,79927
76,228,588,2352,27,12,832836,58827
76,228,635,2540,27,70,833010,63527
77,231,686,2744,27,12,833136,68627
77,231,500,2000,27,68,833304,50027
78,234,488,1952,27,38,833514,48827
79,237,799,3196,27,51,833853,79927
