A,B,C,D,E,F,G,H
37,221,589,2357,61,64,1841292,58961
9,54,437,1747,43,62,1292886,43743
56,333,100,399,56,93,1697079,10056
71,427,893,3570,74,71,2241513,89374
16,95,558,2231,8,17,244851,55808
27,159,614,2454,62,2,1868106,61462
5,31,555,2218,51,61,1531683,55551
44,263,65,258,13,23,403269,6513
11,66,407,1630,14,48,423444,40714
13,77,907,3628,76,10,2283930,90776
20,123,466,1863,17,79,516237,46617
51,303,999,3994,48,45,1455435,99948
86,514,443,1773,42,27,1285881,44342
5,31,31,122,77,13,2311539,3177
37,221,362,1449,54,44,1631232,36254
62,370,620,2482,28,94,858882,62028
87,524,91,365,8,62,266286,9108
2,13,807,3227,84,35,2520705,80784
60,363,699,2798,39,65,1188195,69939
61,366,83,332,79,28,2388384,8379
34,201,17,67,8,60,250380,1708
3,15,118,473,8,95,241185,11808
92,554,205,820,0,21,27663,20500
99,595,422,1687,52,37,1589811,42252
1,3,632,2528,61,80,1830540,63261
96,577,149,597,25,70,779010,14925
16,95,809,3237,40,35,1204905,80940
33,197,184,734,91,36,2740008,18491
53,318,150,600,85,24,2565972,15085
78,468,387,1546,98,89,2963667,38798
78,468,259,1035,85,47,2573541,25985
22,132,895,3579,33,5,996615,89533
17,100,769,3077,22,65,665295,76922
31,188,496,1986,70,11,2109333,49670
48,291,154,617,42,81,1274643,15442
45,272,812,3250,37,90,1123770,81237
43,257,17,67,97,90,2923170,1797
42,253,724,2896,23,26,702678,72423
52,312,212,849,34,80,1035840,21234
88,531,139,556,98,86,2966658,13998
88,531,698,2792,13,63,416589,69813
77,461,869,3475,1,84,53352,86901
19,115,786,3144,23,2,695706,78623
82,494,544,2176,78,42,2364726,54478
52,312,936,3745,76,7,2295621,93676
57,340,963,3850,64,21,1937163,96364
70,422,185,741,4,44,141132,18504
9,54,257,1030,95,68,2852904,25795
2,13,308,1233,83,24,2490672,30883
54,321,551,2205,12,25,376275,55112
74,442,832,3328,95,29,2872287,83295
1,3,689,2758,3,50,90450,68903
14,82,245,980,17,85,514455,24517
28,170,943,3774,11,47,338541,94311
20,123,930,3721,47,34,1416102,93047
31,188,286,1145,10,26,309378,28610
81,487,104,418,84,49,2544447,10484
80,477,640,2560,83,94,2514282,64083
66,393,357,1428,69,79,2090037,35769
9,54,917,3668,90,12,2702736,91790
99,595,973,3890,72,58,2189874,97372
79,474,381,1525,88,23,2663769,38188
27,159,604,2418,38,11,1148133,60438
43,257,589,2357,44,44,1333032,58944
8,45,380,1522,17,85,512655,38017
2,13,320,1278,46,40,1380720,32046
55,331,777,3108,47,56,1426668,77747
29,172,114,457,17,28,518784,11417
74,442,487,1950,59,29,1792287,48759
74,442,999,3994,59,79,1792437,99959
91,545,782,3130,22,70,687510,78222
86,514,451,1802,89,88,2696064,45189
56,333,792,3166,63,70,1907010,79263
16,95,417,1668,61,90,1835070,41761
19,115,493,1971,47,97,1415991,49347
38,229,558,2231,6,85,191655,55806
11,66,774,3096,14,69,423507,77414
97,581,833,3332,3,14,119142,83303
20,123,709,2835,15,8,456024,70915
34,201,170,678,69,7,2080221,17069
28,170,260,1039,53,66,1598598,26053
93,555,2,10,37,58,1138074,237
65,388,927,3706,16,83,499749,92716
97,581,597,2386,20,11,629133,59720
24,141,114,457,62,85,1867455,11462
88,531,644,2578,52,22,1586466,64452
90,539,202,807,29,47,897141,20229
51,303,616,2466,83,28,2505384,61683
6,39,30,118,14,52,421956,3014
23,138,679,2716,87,35,2617005,67987
4,24,891,3564,60,61,1801383,89160
41,249,184,734,56,63,1692489,18456
40,240,549,2195,35,79,1062237,54935
50,301,798,3190,88,33,2655099,79888
69,411,248,993,85,33,2570799,24885
93,555,278,1114,59,5,1797915,27859
38,229,166,664,13,93,401679,16613
18,109,909,3634,56,78,1685634,90956
83,498,735,2942,64,1,1944903,73564
65,388,274,1097,47,16,1429548,27447
35,208,520,2080,96,79,2890737,52096
66,393,254,1014,29,69,890007,25429
72,435,249,995,79,81,2391843,24979
59,355,484,1938,50,91,1517973,48450
30,182,181,725,38,27,1149081,18138
30,182,120,479,72,0,2169000,12072
74,442,676,2705,15,8,472224,67615
48,291,251,1005,79,87,2384661,25179
71,427,830,3320,74,60,2241480,83074
74,442,410,1638,40,50,1222350,41040
84,507,737,2948,25,62,775386,73725
91,545,634,2538,45,69,1377507,63445
45,272,175,699,71,11,2143533,17571
49,295,599,2394,97,49,2924847,59997
34,201,914,3656,72,12,2170236,91472
52,312,896,3584,51,61,1545783,89651
5,31,789,3157,43,84,1291752,78943
28,170,122,488,37,98,1118694,12237
19,115,967,3867,86,49,2585847,96786
96,577,382,1527,45,42,1378926,38245
38,229,831,3325,74,13,2231439,83174
73,436,252,1007,43,84,1312152,25243
22,132,378,1514,32,67,966801,37832
42,253,623,2494,54,43,1632729,62354
26,156,290,1159,17,26,517878,29017
70,422,132,527,99,66,2991198,13299
47,280,209,836,90,54,2714262,20990
9,54,531,2123,63,37,1892811,53163
66,393,345,1379,28,78,860034,34528
53,318,855,3419,93,56,2806068,85593
72,435,268,1070,43,3,1311609,26843
89,534,645,2581,83,71,2516913,64583
20,123,604,2418,52,73,1566219,60452
99,595,280,1120,81,81,2459943,28081
67,402,527,2106,17,32,530196,52717
97,581,399,1595,64,79,1949337,39964
25,147,543,2172,78,43,2347629,54378
48,291,74,297,35,99,1064697,7435
67,402,761,3044,34,74,1040322,76134
73,436,242,969,51,62,1552086,24251
20,123,38,152,31,36,936108,3831
47,280,892,3567,44,22,1334166,89244
89,534,117,469,87,83,2636949,11787
84,507,210,842,20,14,625242,21020
59,355,6,24,11,4,347712,611
97,581,213,854,78,42,2369226,21378
23,138,976,3904,82,78,2467134,97682
56,333,969,3877,43,9,1306827,96943
23,138,839,3358,64,73,1927119,83964
78,468,488,1954,58,19,1763457,48858
40,240,891,3564,2,44,72132,89102
76,457,819,3275,9,53,292959,81909
19,115,377,1510,0,44,5832,37700
40,240,49,197,56,26,1692078,4956
24,141,571,2285,23,96,697488,57123
29,172,498,1993,39,98,1178994,49839
57,340,131,524,66,33,1997199,13166
65,388,520,2080,52,26,1579578,52052
5,31,471,1885,39,49,1171647,47139
10,62,828,3312,39,16,1173048,82839
22,132,211,843,85,30,2556690,21185
49,295,774,3096,57,67,1724901,77457
15,91,272,1086,73,67,2194701,27273
15,91,946,3783,68,23,2044569,94668
76,457,82,327,45,29,1372887,8245
59,355,279,1115,56,50,1697850,27956
70,422,495,1981,80,12,2421036,49580
81,487,35,140,49,95,1494585,3549
17,100,407,1630,12,68,365304,40712
25,147,631,2525,3,37,97611,63103
84,507,827,3306,55,16,1675248,82755
48,291,440,1758,10,92,314676,44010
44,263,567,2269,83,45,2503335,56783
74,442,120,479,52,41,1582323,12052
22,132,737,2948,53,11,1596633,73753
25,147,369,1476,69,33,2077599,36969
68,410,322,1286,51,22,1550466,32251
75,450,739,2958,69,54,2092662,73969
93,555,649,2597,34,93,1048179,64934
93,555,569,2274,16,39,508017,56916
62,370,688,2754,34,38,1038714,68834
49,295,30,118,33,13,1004739,3033
20,123,606,2422,80,3,2406009,60680
90,539,141,565,65,1,1977003,14165
87,524,317,1269,37,65,1136295,31737
45,272,317,1269,81,48,2443644,31781
66,393,341,1362,69,92,2090076,34169
60,363,907,3628,83,53,2508159,90783
87,524,170,678,4,93,146379,17004
67,402,507,2029,45,34,1370202,50745
27,159,520,2080,56,59,1688277,52056
47,280,936,3745,76,10,2294130,93676
79,474,301,1202,24,51,743853,30124
92,554,843,3370,6,81,207843,84306
76,457,228,913,41,80,1253040,22841
11,66,730,2920,91,80,2733540,73091
47,280,531,2123,22,60,674280,53122
74,442,626,2504,68,64,2062392,62668
6,39,538,2150,21,72,632016,53821
8,45,681,2726,94,49,2822547,68194
15,91,77,307,27,91,814773,7727
28,170,168,673,65,4,1958412,16865
74,442,538,2150,93,5,2812215,53893
34,201,664,2656,60,46,1810338,66460
88,531,744,2975,74,26,2246478,74474
8,45,343,1370,48,71,1442613,34348
43,257,918,3671,12,85,373155,91812
17,100,568,2274,15,75,455325,56815
50,301,465,1861,89,55,2685165,46589
49,295,563,2253,47,35,1424805,56347
45,272,125,502,35,86,1063758,12535
56,333,47,187,48,51,1456953,4748
0,-2,528,2110,83,50,2490150,52883
13,77,675,2699,22,97,664191,67522
22,132,478,1912,45,59,1356777,47845
59,355,13,53,31,89,947967,1331
54,321,842,3369,15,4,466212,84215
2,13,328,1314,65,6,1950618,32865
73,436,912,3646,70,85,2122155,91270
48,291,311,1246,24,80,734640,31124
19,115,197,787,4,91,125973,19704
52,312,140,559,66,76,1995828,14066
60,363,883,3531,65,46,1968138,88365
97,581,471,1885,41,68,1259304,47141
17,100,77,307,95,67,2855301,7795
37,221,473,1892,83,24,2501172,47383
99,595,231,924,27,68,839904,23127
86,514,480,1919,72,13,2185839,48072
76,457,784,3137,46,87,1403061,78446
5,31,681,2726,30,69,901707,68130
77,461,655,2621,9,74,293322,65509
99,595,225,902,73,12,2219736,22573
41,249,943,3774,84,68,2532504,94384
28,170,858,3434,9,51,278553,85809
69,411,702,2806,72,11,2180733,70272
42,253,291,1166,46,56,1392768,29146
32,195,878,3510,57,91,1719873,87857
79,474,29,116,39,12,1193736,2939
67,402,153,612,34,87,1040361,15334
2,13,275,1098,62,47,1860741,27562
58,347,727,2908,96,59,2897577,72796
81,487,579,2315,40,64,1224492,57940
11,66,327,1310,30,81,903543,32730
60,363,655,2621,21,52,648156,65521
54,321,839,3358,70,6,2116218,83970
89,534,78,314,83,93,2516979,7883
59,355,24,95,91,17,2747751,2491
95,568,803,3213,61,46,1858638,80361
7,40,833,3332,63,62,1892286,83363
13,77,953,3812,76,77,2284131,95376
66,393,625,2500,31,28,949884,62531
70,422,101,405,72,9,2181027,10172
39,237,74,297,53,33,1601799,7453
16,95,227,910,11,50,334950,22711
13,77,678,2713,11,12,333936,67811
49,295,876,3503,93,87,2804961,87693
43,257,622,2486,14,5,432915,62214
16,95,641,2562,43,42,1294926,64143
77,461,57,230,54,46,1643238,5754
88,531,920,3679,79,10,2396430,92079
82,494,905,3618,30,14,924642,90530
59,355,596,2384,58,96,1757988,59658
95,568,115,460,3,98,118794,11503
31,188,861,3444,79,45,2379435,86179
0,-2,464,1855,0,74,222,46400
83,498,91,365,52,37,1585011,9152
63,378,498,1993,34,85,1039155,49834
96,577,137,548,76,96,2309088,13776
49,295,745,2980,17,26,524778,74517
88,531,241,966,5,90,176670,24105
99,595,450,1798,22,5,689715,45022
67,402,872,3488,47,57,1430271,87247
79,474,592,2368,8,38,263814,59208
5,31,696,2784,53,10,1591530,69653
74,442,583,2333,9,80,292440,58309
53,318,348,1391,55,67,1666101,34855
76,457,461,1844,42,3,1282809,46142
19,115,791,3164,46,59,1385877,79146
39,237,465,1861,60,94,1811982,46560
36,217,842,3369,51,4,1540812,84251
95,568,955,3818,84,87,2548761,95584
80,477,586,2344,70,18,2124054,58670
97,581,393,1571,67,22,2039166,39367
43,257,651,2604,15,58,463074,65115
70,422,273,1090,11,26,351078,27311
66,393,169,675,5,31,169893,16905
74,442,332,1326,59,79,1792437,33259
49,295,703,2812,74,38,2234814,70374
26,156,559,2238,15,18,457854,55915
63,378,59,238,31,10,948930,5931
38,229,445,1781,65,68,1961604,44565
53,318,208,832,56,70,1696110,20856
14,82,81,322,10,72,304416,8110
52,312,338,1352,33,3,1005609,33833
38,229,49,197,31,31,941493,4931
53,318,645,2581,40,87,1216161,64540
10,62,608,2430,40,33,1203099,60840
68,410,330,1320,97,43,2930529,33097
82,494,493,1971,21,17,654651,49321
79,474,997,3986,42,94,1283982,99742
32,195,786,3144,60,26,1809678,78660
86,514,758,3034,47,79,1436037,75847
91,545,426,1705,53,2,1617306,42653
32,195,950,3800,14,2,429606,95014
67,402,111,446,59,48,1790244,11159
32,195,75,302,6,89,189867,7506
20,123,941,3765,98,39,2946117,94198
90,539,478,1912,26,73,807219,47826
50,301,342,1366,62,23,1875069,34262
59,355,553,2212,30,57,917871,55330
93,555,416,1663,78,58,2368074,41678
89,534,449,1794,52,65,1586895,44952
19,115,975,3899,11,82,335946,97511
73,436,613,2452,4,62,142086,61304
20,123,373,1493,88,9,2646027,37388
83,498,155,622,56,21,1704963,15556
82,494,202,807,99,83,2994849,20299
15,91,388,1553,30,54,904662,38830
12,72,53,213,88,82,2643846,5388
79,474,312,1247,49,48,1493844,31249
37,221,40,160,47,96,1421388,4047
52,312,253,1011,53,30,1605690,25353
0,-2,324,1294,98,61,2940183,32498
29,172,209,836,98,40,2948820,20998
39,237,25,100,45,81,1361943,2545
66,393,909,3634,68,62,2059986,90968
78,468,439,1754,56,75,1703625,43956
64,387,697,2786,12,87,379461,69712
98,585,366,1465,56,30,1709490,36656
40,240,504,2015,80,71,2412213,50480
45,272,64,256,97,49,2923647,6497
80,477,551,2205,34,59,1044177,55134
99,595,225,902,62,99,1889997,22562
46,274,661,2644,63,22,1903866,66163
27,159,882,3530,61,17,1838151,88261
41,249,430,1719,88,35,2652405,43088
83,498,617,2467,7,47,235041,61707
8,45,474,1896,27,21,812463,47427
29,172,337,1349,18,93,548979,33718
20,123,44,174,73,82,2196246,4473
75,450,955,3818,33,70,1012710,95533
62,370,98,390,6,43,198729,9806
93,555,140,559,83,20,2517960,14083
1,3,151,602,68,55,2040465,15168
66,393,149,597,40,19,1219857,14940
62,370,44,174,74,41,2238723,4474
74,442,30,118,31,25,952275,3031
24,141,46,186,8,56,247368,4608
57,340,389,1557,45,45,1367235,38945
80,477,389,1557,99,3,2994009,38999
28,170,841,3365,33,89,998667,84133
37,221,413,1652,7,94,221382,41307
83,498,354,1418,77,97,2335191,35477
61,366,751,3004,33,64,1008492,75133
34,201,796,3186,59,5,1780215,79659
74,442,130,522,61,65,1852395,13061
71,427,201,805,22,88,681564,20122
19,115,315,1262,59,49,1775847,31559
7,40,598,2394,5,93,152379,59805
53,318,951,3803,43,49,1306047,95143
7,40,795,3180,43,93,1292379,79543
90,539,397,1586,34,55,1047165,39734
36,217,764,3054,69,47,2080941,76469
15,91,984,3936,22,66,664698,98422
89,534,661,2644,50,81,1526943,66150
87,524,110,441,38,3,1166109,11038
72,435,248,993,84,83,2541849,24884
23,138,352,1408,89,24,2676972,35289
41,249,49,197,52,1,1572303,4952
6,39,351,1406,92,10,2761830,35192
63,378,811,3243,36,66,1099098,81136
44,263,318,1274,86,41,2593323,31886
7,40,219,878,2,72,62316,21902
42,253,243,974,2,50,72750,24302
30,182,157,629,11,0,339000,15711
33,197,364,1454,91,82,2740146,36491
44,263,871,3483,6,82,193446,87106
60,363,277,1110,4,47,138141,27704
73,436,466,1863,28,31,861993,46628
88,531,490,1961,72,51,2186553,49072
63,378,113,452,2,9,78927,11302
13,77,683,2734,72,62,2164086,68372
97,581,720,2878,14,41,449223,72014
62,370,840,3359,97,36,2928708,84097
95,568,853,3411,37,98,1138794,85337
86,514,475,1899,0,62,25986,47500
25,147,606,2422,77,65,2317695,60677
70,422,75,302,27,25,831075,7527
32,195,984,3936,31,38,939714,98431
30,182,645,2581,19,48,579144,64519
69,411,791,3164,30,21,920763,79130
17,100,537,2147,74,88,2225364,53774
87,524,319,1275,1,93,56379,31901
37,221,792,3166,75,78,2261334,79275
63,378,247,987,97,59,2929077,24797
60,363,215,859,4,88,138264,21504
45,272,751,3004,82,32,2473596,75182
77,461,504,2015,72,78,2183334,50472
23,138,374,1495,1,78,37134,37401
99,595,338,1352,51,85,1559955,33851
4,24,941,3765,3,59,91377,94103
79,474,88,353,74,52,2243856,8874
17,100,43,172,96,66,2885298,4396
17,100,308,1233,13,27,395181,30813
86,514,735,2942,45,21,1375863,73545
80,477,580,2320,34,48,1044144,58034
67,402,779,3118,87,19,2630157,77987
60,363,89,356,86,71,2598213,8986
30,182,58,232,12,98,369294,5812
41,249,641,2562,15,97,462591,64115
83,498,963,3850,84,66,2545098,96384
2,13,394,1576,1,67,30801,39401
8,45,566,2265,27,69,812607,56627
29,172,864,3455,63,59,1898877,86463
90,539,202,807,66,13,2007039,20266
79,474,312,1247,63,45,1913835,31263
25,147,952,3809,69,82,2077746,95269
20,123,503,2013,50,70,1506210,50350
8,45,138,551,78,60,2342580,13878
9,54,420,1681,62,95,1862985,42062
2,13,271,1086,39,3,1170609,27139
58,347,762,3046,68,87,2057661,76268
21,123,840,3359,78,0,2346300,84078
80,477,863,3454,14,69,444207,86314
77,461,657,2630,30,84,923352,65730
95,568,331,1322,5,51,178653,33105
87,524,883,3531,79,23,2396169,88379
32,195,133,531,90,68,2709804,13390
27,159,294,1176,88,79,2648337,29488
26,156,629,2517,75,47,2257941,62975
95,568,970,3880,70,45,2128635,97070
37,221,902,3606,81,80,2441340,90281
46,274,125,502,40,44,1213932,12540
4,24,533,2131,53,71,1591413,53353
99,595,890,3559,6,22,209766,89006
91,545,527,2106,37,15,1137345,52737
65,388,390,1560,99,0,2989500,39099
33,197,780,3121,9,50,280050,78009
42,253,342,1366,22,99,672897,34222
16,95,213,854,34,29,1024887,21334
13,77,1,4,96,9,2883927,196
13,77,696,2784,55,61,1654083,69655
73,436,903,3611,73,62,2212086,90373
19,115,163,651,51,92,1535976,16351
97,581,693,2774,53,13,1619139,69353
22,132,834,3338,24,98,726894,83424
56,333,127,507,75,17,2266851,12775
21,123,134,536,72,14,2166342,13472
51,303,204,816,84,51,2535453,20484
86,514,149,597,57,83,1736049,14957
9,54,185,741,33,63,992889,18533
61,366,814,3256,7,19,228357,81407
83,498,101,405,85,15,2574945,10185
17,100,380,1522,68,31,2045193,38068
79,474,131,524,68,5,2063715,13168
29,172,527,2106,15,75,458925,52715
74,442,897,3589,14,92,442476,89714
7,40,420,1681,88,12,2642136,42088
28,170,375,1498,19,29,578487,37519
70,422,664,2656,64,40,1941120,66464
49,295,843,3370,54,39,1634817,84354
12,72,971,3884,92,14,2763642,97192
10,62,702,2806,83,64,2493192,70283
1,3,443,1773,75,28,2250384,44375
69,411,570,2279,32,62,980886,57032
49,295,160,639,47,76,1424928,16047
42,253,310,1240,47,17,1422651,31047
29,172,222,887,16,18,488754,22216
2,13,217,867,16,58,480774,21716
25,147,293,1174,13,8,397524,29313
80,477,974,3898,54,71,1644213,97454
41,249,512,2049,6,46,192438,51206
70,422,818,3271,89,33,2691099,81889
52,312,857,3430,91,36,2745708,85791
7,40,848,3391,21,36,632208,84821
71,427,711,2845,89,45,2691435,71189
30,182,886,3545,67,59,2019177,88667
2,13,274,1097,72,19,2160657,27472
49,295,287,1148,10,69,314907,28710
58,347,497,1986,28,46,857538,49728
3,15,456,1825,7,43,211029,45607
36,217,347,1386,73,61,2200983,34773
96,577,945,3780,34,64,1048992,94534
9,54,104,418,39,74,1172922,10439
12,72,35,140,98,69,2943807,3598
30,182,985,3941,38,18,1149054,98538
18,109,999,3994,90,80,2705640,99990
4,24,715,2859,48,35,1441305,71548
54,321,961,3845,2,94,76482,96102
63,378,788,3153,26,16,798948,78826
58,347,370,1479,56,85,1697655,37056
2,13,938,3754,68,44,2040732,93868
29,172,630,2519,93,96,2798988,63093
97,581,939,3758,80,91,2429373,93980
37,221,328,1314,41,19,1241157,32841
38,229,946,3783,23,91,701673,94623
4,24,540,2158,58,91,1741473,54058
13,77,904,3616,6,69,184107,90406
98,585,209,836,24,51,749553,20924
62,370,377,1510,64,7,1938621,37764
66,393,232,928,57,71,1730013,23257
38,229,413,1652,22,19,671457,41322
3,15,291,1166,84,28,2520984,29184
24,141,579,2315,69,59,2077377,57969
11,66,229,918,89,99,2673597,22989
0,-2,6,24,20,78,600234,620
82,494,765,3059,89,55,2694765,76589
82,494,685,2738,83,15,2514645,68583
28,170,216,863,7,17,218451,21607
65,388,712,2848,81,6,2449518,71281
2,13,338,1352,78,22,2340666,33878
19,115,713,2850,31,98,935994,71331
50,301,389,1557,77,48,2325144,38977
91,545,266,1064,42,15,1287345,26642
26,156,492,1969,98,45,2947935,49298
64,387,411,1642,38,32,1159296,41138
71,427,544,2176,20,55,621465,54420
35,208,611,2444,34,98,1030794,61134
36,217,107,428,6,10,190830,10706
28,170,962,3846,2,97,68691,96202
31,188,830,3320,37,42,1119426,83037
47,280,467,1867,30,47,914241,46730
67,402,158,633,84,53,2540259,15884
62,370,123,490,1,49,48747,12301
60,363,334,1338,95,22,2868066,33495
28,170,645,2581,11,66,338598,64511
90,539,794,3175,54,31,1647093,79454
86,514,281,1123,32,13,985839,28132
26,156,130,522,66,24,1987872,13066
60,363,628,2514,50,43,1518129,62850
24,141,129,515,84,49,2527347,12984
61,366,481,1924,77,91,2328573,48177
49,295,666,2662,35,7,1064721,66635
49,295,445,1781,78,13,2354739,44578
26,156,702,2806,46,40,1387920,70246
33,197,661,2644,11,22,339966,66111
35,208,251,1005,54,83,1630749,25154
28,170,949,3795,86,64,2588592,94986
25,147,494,1977,72,75,2167725,49472
77,461,702,2806,8,53,263259,70208
0,-2,276,1104,16,61,480183,27616
48,291,684,2737,40,15,1214445,68440
62,370,120,479,44,63,1338789,12044
93,555,446,1785,47,37,1438011,44647
1,3,818,3271,24,60,720480,81824
74,442,465,1861,63,87,1912461,46563
46,274,72,287,28,33,853899,7228
45,272,590,2358,66,0,1993500,59066
25,147,853,3411,31,23,937569,85331
59,355,136,543,53,57,1607871,13653
38,229,609,2438,41,77,1241631,60941
87,524,693,2774,28,20,866160,69328
55,331,859,3437,49,64,1486692,85949
78,468,411,1642,87,8,2633424,41187
18,109,144,576,65,98,1955694,14465
18,109,250,999,79,17,2375451,25079
99,595,415,1660,8,23,269769,41508
5,31,399,1595,80,85,2401755,39980
69,411,561,2243,25,7,770721,56125
49,295,940,3760,82,6,2474718,94082
13,77,297,1187,60,41,1804023,29760
33,197,756,3025,18,57,550071,75618
2,13,575,2300,45,56,1350768,57545
9,54,400,1600,91,89,2732967,40091
52,312,47,187,36,0,1095600,4736
85,507,836,3344,36,41,1105623,83636
26,156,302,1210,54,37,1627911,30254
93,555,324,1294,23,58,718074,32423
90,539,555,2218,96,36,2907108,55596
81,487,513,2054,12,91,384573,51312
20,123,476,1904,47,51,1416153,47647
6,39,849,3398,68,48,2041944,84968
53,318,12,50,32,38,976014,1232
98,585,295,1179,97,6,2939418,29597
28,170,631,2525,25,2,758406,63125
22,132,689,2758,15,49,456747,68915
0,-2,290,1159,96,88,2880264,29096
62,370,600,2398,93,2,2808606,60093
70,422,368,1472,31,39,951117,36831
34,201,560,2239,48,65,1450395,56048
86,514,753,3011,31,34,955902,75331
54,321,328,1314,22,48,676344,32822
24,141,327,1310,97,48,2917344,32797
82,494,799,3194,24,19,744657,79924
46,274,762,3046,50,94,1514082,76250
81,487,547,2190,13,65,414495,54713
61,366,167,670,14,58,438474,16714
78,468,541,2166,43,94,1313682,54143
69,411,885,3538,19,74,590922,88519
94,563,260,1039,35,94,1078482,26035
81,487,389,1557,68,95,2064585,38968
37,221,422,1687,3,1,101103,42203
43,257,123,490,13,96,403188,12313
78,468,104,418,22,11,683433,10422
26,156,613,2452,18,45,547935,61318
76,457,873,3490,46,29,1402887,87346
97,581,362,1449,83,29,2519187,36283
8,45,450,1798,63,61,1892583,45063
45,272,4,17,7,53,223659,407
31,188,420,1681,39,58,1179474,42039
67,402,441,1764,75,99,2270397,44175
63,378,843,3370,39,20,1188960,84339
38,229,444,1776,32,45,971535,44432
8,45,770,3079,15,43,452529,77015
22,132,700,2799,35,15,1056645,70035
54,321,782,3130,0,22,16266,78200
63,378,642,2568,80,1,2418903,64280
76,457,199,797,25,82,773046,19925
13,77,182,728,91,66,2734098,18291
19,115,200,800,89,54,2675862,20089
44,263,820,3281,22,89,673467,82022
5,31,948,3794,90,44,2701632,94890
69,411,704,2816,0,9,20727,70400
77,461,916,3665,51,12,1553136,91651
22,132,42,167,59,74,1776822,4259
81,487,481,1924,66,73,2004519,48166
90,539,218,874,11,37,357111,21811
8,45,695,2779,28,31,842493,69528
9,54,820,3281,45,67,1352901,82045
70,422,968,3873,49,44,1491132,96849
95,568,952,3809,11,79,358737,95211
79,474,289,1155,95,55,2873865,28995
88,531,667,2666,97,91,2936673,66797
12,72,318,1274,36,93,1083879,31836
1,3,409,1634,96,75,2880525,40996
85,507,326,1304,63,17,1915551,32663
30,182,798,3190,6,0,189000,79806
89,534,815,3261,9,56,296868,81509
47,280,325,1302,13,39,404217,32513
21,123,13,53,41,61,1236483,1341
38,229,185,741,16,20,491460,18516
61,366,353,1411,36,19,1098357,35336
17,100,823,3291,82,20,2465160,82382
61,366,935,3742,15,74,468522,93515
63,378,628,2514,37,45,1129035,62837
76,457,555,2218,79,39,2392917,55579
57,340,859,3437,2,81,77343,85902
46,274,484,1938,75,84,2264052,48475
99,595,761,3044,34,54,1049862,76134
27,159,711,2845,26,24,788172,71126
28,170,970,3880,6,8,188424,97006
12,72,370,1479,18,81,543843,37018
87,524,480,1919,25,96,776388,48025
28,170,980,3919,19,6,578418,98019
55,331,36,142,30,69,916707,3630
36,217,7,26,85,4,2560812,785
37,221,110,441,3,31,101193,11003
68,410,792,3166,5,41,170523,79205
71,427,293,1174,44,40,1341420,29344
27,159,337,1349,36,50,1088250,33736
47,280,707,2830,85,34,2564202,70785
10,62,261,1046,97,1,2913003,26197
59,355,396,1585,36,3,1097709,39636
52,312,58,232,33,14,1005642,5833
41,249,131,524,6,49,192447,13106
88,531,27,106,23,39,716517,2723
29,172,216,863,99,17,2978751,21699
36,217,217,867,41,12,1240836,21741
81,487,977,3910,84,61,2544483,97784
43,257,710,2838,59,95,1783185,71059
77,461,180,722,20,69,623307,18020
98,585,870,3481,97,88,2939664,87097
73,436,999,3994,73,48,2212044,99973
71,427,480,1919,47,15,1431345,48047
90,539,140,559,74,22,2247066,14074
85,507,117,469,75,56,2275668,11775
69,411,880,3519,14,78,440934,88014
39,237,466,1863,22,87,671961,46622
52,312,441,1764,27,94,825882,44127
18,109,494,1977,30,40,905520,49430
69,411,370,1479,13,82,410946,37013
99,595,174,695,40,57,1229871,17440
42,253,530,2119,45,96,1362888,53045
68,410,876,3503,57,5,1730415,87657
76,457,799,3194,48,1,1462803,79948
64,387,680,2721,67,51,2029353,68067
38,229,340,1362,85,87,2561661,34085
28,170,508,2031,28,5,848415,50828
92,554,675,2699,1,24,57672,67501
69,411,349,1398,5,71,170913,34905
66,393,635,2540,12,8,379824,63512
10,62,768,3074,1,9,33027,76801
2,13,627,2508,93,6,2790618,62793
59,355,323,1292,39,7,1187721,32339
93,555,145,582,0,87,28161,14500
45,272,732,2929,83,22,2503566,73283
96,577,820,3281,58,33,1768899,82058
2,13,907,3628,50,93,1500879,90750
72,435,159,635,51,46,1551738,15951
1,3,775,3100,41,48,1230444,77541
58,347,601,2405,81,32,2447496,60181
44,263,868,3471,82,21,2473263,86882
99,595,635,2540,25,33,779799,63525
99,595,661,2644,65,20,1979760,66165
98,585,666,2662,26,13,809439,66626
67,402,169,675,3,45,110235,16903
62,370,785,3141,29,53,888759,78529
31,188,876,3503,88,62,2649486,87688
57,340,450,1798,97,50,2927250,45097
38,229,981,3922,72,96,2171688,98172
12,72,372,1488,47,27,1413681,37247
7,40,149,597,51,15,1532145,14951
97,581,87,348,42,5,1289115,8742
31,188,277,1110,19,67,579501,27719
82,494,423,1691,75,47,2274741,42375
26,156,45,179,81,64,2437992,4581
40,240,712,2848,89,64,2682192,71289
41,249,470,1879,42,44,1272432,47042
99,595,71,285,87,2,2639706,7187
87,524,420,1681,93,86,2816358,42093
87,524,410,1638,35,47,1076241,41035
58,347,304,1214,15,35,467505,30415
59,355,468,1871,43,44,1307832,46843
35,208,804,3214,52,27,1570581,80452
49,295,779,3118,57,65,1724895,77957
18,109,634,2538,12,18,365454,63412
14,82,833,3332,49,47,1474341,83349
22,132,549,2195,90,73,2706819,54990
55,331,804,3214,94,13,2836539,80494
85,507,455,1820,50,28,1525584,45550
