A,B,C,D,E,F,G,H
43,260,582,2326,28,71,853113,260
14,86,269,1078,62,65,1864395,86
65,393,178,712,32,53,979659,393
33,198,389,1555,70,54,2110062,198
43,260,521,2085,19,65,583095,260
49,296,644,2575,46,14,1394742,296
33,198,59,234,23,59,700077,198
95,569,344,1374,52,56,1588668,569
33,198,24,98,43,88,1300164,198
92,553,566,2266,11,52,357756,553
44,262,860,3442,57,25,1723275,262
22,130,703,2813,92,54,2766762,130
46,276,992,3966,63,80,1904040,276
56,338,207,830,4,87,137061,338
80,478,743,2972,91,84,2754252,478
67,404,692,2770,67,52,2030256,404
8,46,536,2146,7,62,212586,46
88,528,28,110,43,22,1316466,528
19,117,841,3365,20,3,605709,117
39,237,489,1956,62,79,1871937,237
20,119,302,1209,97,59,2916177,119
31,189,268,1071,23,1,699303,189
74,444,406,1626,2,77,82431,444
31,189,442,1769,49,76,1479528,189
50,299,174,698,79,7,2385021,299
89,535,966,3864,63,10,1916730,535
54,323,505,2018,6,76,196428,323
23,141,700,2798,61,74,1837122,141
22,130,643,2574,76,6,2286618,130
41,249,827,3306,16,28,492384,249
37,225,367,1469,5,87,161361,225
34,203,395,1582,56,8,1690224,203
72,433,699,2795,99,59,2991777,433
77,465,550,2202,33,12,1013136,465
56,338,70,281,2,95,77085,338
67,404,822,3286,15,77,470331,404
79,473,392,1567,24,10,743730,473
56,338,62,247,22,66,676998,338
3,18,476,1903,17,33,510999,18
83,496,827,3306,63,17,1914951,496
99,594,60,239,5,49,179847,594
79,473,704,2814,46,36,1403808,473
35,213,314,1257,30,7,910521,213
51,305,657,2627,53,76,1605528,305
62,371,420,1680,36,48,1098744,371
82,489,355,1422,80,93,2424879,489
19,117,782,3129,61,22,1835766,117
86,516,509,2038,86,79,2606037,516
71,425,685,2738,17,54,531462,425
65,393,340,1361,79,65,2389695,393
14,86,600,2399,68,33,2044299,86
67,404,544,2176,43,9,1310127,404
66,396,434,1738,19,45,589935,396
32,189,939,3756,52,2,1569606,189
47,285,936,3744,98,35,2954205,285
55,331,394,1578,55,5,1666515,331
80,478,864,3457,24,1,744003,478
87,521,973,3890,55,61,1676283,521
18,108,837,3347,70,66,2105598,108
96,573,419,1675,36,0,1108800,573
41,249,30,122,76,66,2292498,249
74,444,808,3234,67,65,2032395,444
71,425,729,2915,40,42,1221426,425
1,8,659,2636,52,78,1560534,8
27,163,968,3870,16,48,488244,163
33,198,216,862,71,28,2139984,198
9,56,487,1947,60,50,1802850,56
14,86,272,1088,59,99,1774497,86
22,130,509,2038,4,38,126714,130
13,76,13,50,0,55,4065,76
65,393,624,2498,10,82,319746,393
30,179,402,1610,71,81,2139243,179
98,585,408,1633,48,71,1469613,585
79,473,219,874,58,57,1763871,473
70,418,111,445,25,60,771180,418
33,198,804,3214,26,0,789900,198
98,585,356,1424,63,9,1919427,585
99,594,776,3106,23,50,719850,594
87,521,538,2154,91,48,2756244,521
28,166,783,3133,51,39,1538517,166
53,320,976,3904,15,34,466002,320
59,353,794,3176,16,7,497721,353
70,418,133,531,14,47,441141,418
90,537,691,2766,58,17,1767051,537
28,166,367,1469,7,89,218667,166
41,249,738,2951,26,43,792429,249
62,371,651,2605,68,12,2058636,371
87,521,981,3922,58,31,1766193,521
10,60,968,3870,18,62,543186,60
86,516,528,2114,9,18,295854,516
21,123,175,699,40,57,1206471,123
16,94,612,2448,32,84,965052,94
43,260,216,862,92,72,2773116,260
99,594,340,1361,73,95,2219985,594
85,509,532,2128,91,69,2755707,509
48,289,35,138,92,73,2774619,289
61,365,596,2384,28,90,858570,365
94,564,42,170,92,90,2788470,564
16,94,451,1806,46,20,1384860,94
99,594,591,2364,4,96,149988,594
69,414,545,2180,30,99,920997,414
13,76,860,3442,77,94,2314182,76
42,255,939,3756,1,21,42663,255
0,-2,234,937,90,8,2700024,-2
21,123,705,2820,29,67,876501,123
84,507,288,1152,31,36,955308,507
6,39,547,2186,90,47,2701941,39
48,289,175,699,55,76,1664628,289
57,339,167,668,6,43,197229,339
84,507,284,1137,60,23,1825269,507
13,76,832,3326,31,46,934038,76
44,262,159,634,24,74,733422,262
90,537,778,3112,3,55,117165,537
55,331,539,2158,43,17,1306551,331
88,528,498,1993,99,22,2996466,528
41,249,941,3765,70,20,2112360,249
45,272,309,1234,82,4,2473512,272
11,63,618,2470,95,53,2853459,63
65,393,603,2412,69,11,2089533,393
96,573,711,2846,87,19,2638857,573
3,18,533,2132,91,24,2730972,18
29,175,163,654,81,47,2438841,175
31,189,964,3854,3,84,99552,189
93,559,700,2798,32,1,987903,559
28,166,674,2694,17,33,518499,166
89,535,335,1340,36,52,1106856,535
64,387,661,2646,82,89,2479467,387
21,123,347,1388,15,14,456342,123
79,473,159,634,54,32,1643796,473
44,262,521,2085,1,7,43221,262
39,237,102,408,19,7,581721,237
29,175,810,3240,67,45,2018835,175
5,30,600,2399,38,16,1141548,30
91,544,639,2554,6,44,207432,544
90,537,534,2136,58,84,1767252,537
90,537,295,1178,48,88,1467264,537
42,255,851,3402,39,74,1182822,255
22,130,917,3666,67,70,2016810,130
29,175,711,2846,61,6,1838718,175
11,63,556,2225,45,24,1353372,63
17,105,502,2010,86,53,2585259,105
56,338,297,1186,36,6,1096818,338
15,90,200,799,81,59,2434677,90
33,198,84,338,42,84,1270152,198
64,387,108,432,88,43,2659329,387
82,489,285,1140,74,11,2244633,489
67,404,473,1891,17,24,530172,404
18,108,424,1694,25,49,755547,108
30,179,548,2194,32,92,969276,179
33,198,603,2412,94,11,2829933,198
76,455,54,217,93,71,2813013,455
36,219,595,2381,90,51,2710953,219
77,465,103,410,84,30,2543190,465
0,-2,785,3140,65,27,1950081,-2
10,60,33,130,41,66,1233198,60
23,141,860,3442,45,29,1356987,141
92,553,851,3402,62,15,1887645,553
64,387,592,2369,62,93,1879479,387
13,76,389,1555,60,50,1804050,76
27,163,421,1686,4,38,128214,163
52,310,599,2396,55,65,1665795,310
45,272,550,2202,56,17,1693551,272
5,30,73,290,47,53,1411659,30
17,105,742,2967,86,97,2585391,105
10,60,613,2452,62,6,1863018,60
57,339,114,456,58,61,1757283,339
96,573,822,3286,95,73,2879019,573
68,410,391,1565,21,35,650505,410
95,569,793,3174,89,12,2698536,569
92,553,400,1602,91,99,2757897,553
72,433,998,3990,44,79,1341837,433
98,585,854,3414,47,24,1439472,585
84,507,181,723,59,39,1795317,507
71,425,233,930,42,82,1281546,425
84,507,175,699,43,46,1315338,507
67,404,330,1321,94,96,2840388,404
84,507,334,1336,0,44,25332,507
97,584,247,987,24,26,749178,584
86,516,37,146,20,20,625860,516
89,535,379,1514,80,53,2426859,535
67,404,163,654,61,60,1850280,404
36,219,88,352,93,93,2801079,219
97,584,236,946,68,11,2069133,584
30,179,746,2985,84,52,2529156,179
23,141,998,3990,88,74,2647122,141
60,362,139,554,89,73,2688219,362
32,189,658,2632,60,39,1809717,189
29,175,682,2730,49,72,1478916,175
69,414,358,1430,32,18,980754,414
15,90,531,2125,25,5,754515,90
42,255,613,2452,65,56,1962768,255
80,478,189,755,16,98,504294,478
65,393,825,3298,37,82,1129746,393
0,-2,12,46,84,55,2520165,-2
54,323,186,742,79,64,2386392,323
91,544,74,295,18,89,567567,544
9,56,455,1822,27,26,812778,56
98,585,244,974,88,94,2669682,585
39,237,601,2405,50,83,1511949,237
39,237,955,3818,8,44,251832,237
59,353,407,1626,87,85,2627955,353
26,157,604,2414,65,96,1958088,157
26,157,102,408,7,29,217887,157
17,105,193,774,88,95,2645385,105
18,108,901,3603,29,39,875517,108
67,404,731,2924,13,3,410109,404
99,594,691,2766,58,71,1769913,594
63,377,629,2518,36,0,1098900,377
21,123,368,1471,68,72,2046516,123
87,521,462,1850,45,42,1376226,521
17,105,831,3325,97,64,2915292,105
5,30,187,749,97,75,2911725,30
67,404,797,3188,29,33,890199,404
64,387,799,3195,10,89,319467,387
46,276,524,2098,26,93,794079,276
49,296,340,1361,51,79,1544937,296
99,594,275,1099,40,36,1229808,594
0,-2,212,848,68,41,2040123,-2
72,433,613,2452,51,0,1551600,433
17,105,952,3806,67,66,2015298,105
81,483,251,1005,39,87,1194561,483
98,585,63,253,39,69,1199607,585
70,418,821,3284,80,45,2421135,418
23,141,541,2164,8,51,247053,141
84,507,348,1394,67,43,2035329,507
50,299,432,1729,33,43,1005129,299
55,331,605,2421,78,21,2356563,331
15,90,215,862,50,95,1504785,90
2,15,409,1636,52,97,1560891,15
94,564,764,3054,53,84,1618452,564
18,108,609,2436,94,73,2825619,108
68,410,277,1108,19,68,590604,410
72,433,202,809,47,64,1431792,433
16,94,334,1336,47,57,1414971,94
73,440,534,2136,8,76,262128,440
28,166,344,1374,75,19,2258457,166
19,117,536,2146,68,83,2045949,117
22,130,664,2657,6,58,186774,130
29,175,122,487,37,4,1118712,175
80,478,835,3338,50,83,1524249,478
86,516,354,1415,90,44,2725932,516
76,455,612,2448,35,70,1073010,455
41,249,423,1692,21,29,642387,249
26,157,908,3634,31,78,938034,157
33,198,213,854,49,50,1480050,198
11,63,958,3830,86,5,2583315,63
82,489,773,3094,5,4,174612,489
91,544,385,1542,1,29,57387,544
52,310,627,2508,62,76,1875828,310
47,285,751,3002,78,77,2354331,285
8,46,751,3002,16,93,482679,46
53,320,209,834,88,91,2656173,320
87,521,269,1078,81,55,2456265,521
96,573,939,3756,42,37,1288911,573
45,272,338,1353,98,18,2953554,272
85,509,234,937,53,40,1615620,509
93,559,198,792,24,15,747945,559
62,371,932,3730,6,51,198753,371
78,467,860,3442,48,88,1463664,467
23,141,18,72,7,79,217137,141
14,86,154,615,4,45,124335,86
24,143,230,919,55,6,1657218,143
18,108,595,2381,31,75,935625,108
93,559,230,919,93,11,2817933,559
8,46,180,721,8,88,242664,46
41,249,251,1005,47,98,1422594,249
97,584,504,2018,97,40,2939220,584
63,377,850,3399,42,47,1279041,377
45,272,888,3552,55,25,1663575,272
45,272,887,3549,93,21,2803563,272
6,39,435,1740,43,65,1291995,39
96,573,788,3151,17,57,538971,573
25,148,340,1361,39,33,1177599,148
77,465,278,1110,18,37,563211,465
44,262,408,1633,14,27,433281,262
63,377,982,3926,87,28,2628984,377
86,516,124,495,24,90,746070,516
45,272,347,1388,56,82,1693746,272
5,30,129,517,37,48,1111644,30
18,108,179,718,34,19,1025457,108
86,516,173,692,75,3,2275809,516
54,323,571,2284,20,7,616221,323
47,285,117,470,24,62,734286,285
20,119,842,3367,92,55,2766165,119
71,425,625,2500,34,17,1041351,425
70,418,380,1519,31,9,951027,418
2,15,117,470,61,9,1830627,15
93,559,892,3568,6,78,208134,559
7,42,329,1316,51,88,1532364,42
25,148,42,170,27,23,817569,148
75,450,243,970,37,81,1132743,450
2,15,950,3799,12,93,360879,15
69,414,657,2627,83,97,2510991,414
19,117,152,610,22,73,665919,117
56,338,166,664,17,10,526830,338
61,365,70,281,77,99,2328597,365
5,30,111,445,64,68,1921704,30
51,305,109,437,16,10,495330,305
18,108,471,1882,0,67,5601,108
72,433,817,3268,69,88,2091864,433
57,339,229,914,51,65,1547295,339
19,117,225,902,35,2,1055706,117
72,433,498,1993,36,53,1101759,433
5,30,246,985,45,5,1351515,30
54,323,484,1935,21,67,646401,323
47,285,407,1626,43,73,1304319,285
72,433,836,3345,60,91,1821873,433
85,509,298,1193,23,33,715599,509
30,179,710,2841,35,14,1059042,179
19,117,867,3468,5,47,155841,117
27,163,471,1882,79,98,2378394,163
48,289,151,603,7,71,224613,289
37,225,506,2024,27,6,821118,225
68,410,605,2421,93,36,2810508,410
62,371,412,1646,69,14,2088642,371
82,489,297,1186,79,43,2394729,489
78,467,556,2225,13,58,413574,467
65,393,876,3504,65,11,1969533,393
48,289,100,401,82,13,2474439,289
66,396,444,1776,83,73,2510019,396
21,123,944,3778,56,60,1686480,123
63,377,297,1186,64,58,1939074,377
51,305,312,1248,31,3,945309,305
73,440,531,2125,52,64,1582092,440
36,219,867,3468,91,83,2741049,219
4,23,703,2813,3,95,91485,23
43,260,81,326,96,9,2892927,260
78,467,562,2247,68,29,2063487,467
57,339,300,1201,91,22,2747166,339
15,90,549,2197,16,76,484728,90
43,260,520,2081,31,3,942909,260
59,353,929,3718,28,75,857925,353
22,130,617,2466,30,67,906801,130
49,296,313,1253,79,3,2384709,296
1,8,816,3264,91,18,2730354,8
0,-2,222,888,11,15,330045,-2
67,404,127,508,52,5,1580115,404
98,585,922,3690,97,71,2939613,585
98,585,666,2664,30,90,929670,585
70,418,793,3174,25,78,771234,418
70,418,556,2225,84,29,2541087,418
97,584,335,1340,96,69,2909307,584
61,365,67,270,43,24,1308372,365
11,63,545,2180,11,59,333477,63
99,594,503,2012,64,27,1949781,594
13,76,64,256,6,77,184131,76
58,346,386,1545,12,20,377460,346
44,262,553,2210,39,0,1183200,262
8,46,656,2624,14,0,422400,46
84,507,474,1895,81,80,2455440,507
13,76,849,3397,13,4,393912,76
69,414,397,1589,99,92,2990976,414
44,262,435,1740,55,64,1663392,262
54,323,936,3744,53,74,1606422,323
33,198,94,376,19,64,580092,198
21,123,302,1209,18,8,546324,123
85,509,545,2180,3,99,115797,509
92,553,733,2930,76,67,2307801,553
72,433,454,1818,20,90,621870,433
56,338,747,2988,0,27,16881,338
53,320,874,3494,76,45,2296035,320
89,535,190,758,94,22,2846766,535
65,393,516,2065,44,40,1339620,393
61,365,545,2180,17,89,528567,365
27,163,70,281,56,40,1688220,163
63,377,350,1399,15,41,469023,377
49,296,701,2802,49,60,1484880,296
95,569,956,3826,26,6,808518,569
10,60,598,2392,23,28,693084,60
57,339,66,265,93,2,2807106,339
77,465,432,1729,59,40,1793220,465
40,243,359,1436,32,58,972174,243
25,148,166,664,20,38,607614,148
28,166,807,3229,22,38,668514,166
27,163,67,270,88,95,2648385,163
27,163,769,3076,81,28,2438184,163
28,166,933,3731,34,40,1028520,166
26,157,841,3365,41,64,1237992,157
61,365,120,478,66,42,1998426,365
41,249,560,2239,41,23,1242369,249
91,544,599,2396,69,92,2097576,544
1,8,469,1876,43,69,1290507,8
68,410,913,3652,70,86,2120658,410
76,455,906,3625,64,79,1943037,455
27,163,666,2664,55,57,1658271,163
48,289,817,3268,48,86,1454658,289
96,573,593,2371,98,90,2969070,573
2,15,290,1158,89,1,2670603,15
5,30,31,123,15,30,451590,30
38,227,91,362,26,53,791559,227
91,544,957,3830,83,88,2517564,544
12,71,392,1567,34,49,1023747,71
24,143,579,2317,51,35,1537305,143
90,537,111,445,97,48,2937144,537
90,537,698,2794,93,1,2817003,537
51,305,301,1202,79,97,2385591,305
87,521,798,3190,37,5,1136115,521
73,440,37,146,4,67,142101,440
30,179,848,3393,27,17,819051,179
9,56,662,2646,77,62,2312886,56
58,346,2,7,89,58,2687574,346
91,544,387,1550,93,49,2817447,544
33,198,774,3097,28,7,849921,198
29,175,806,3225,94,41,2828823,175
32,189,248,992,22,1,669603,189
3,18,519,2076,25,97,751191,18
29,175,63,253,40,57,1208871,175
26,157,145,579,34,83,1028049,157
31,189,167,668,78,86,2349558,189
98,585,744,2975,80,37,2429511,585
77,465,253,1011,70,87,2123361,465
99,594,655,2622,34,8,1049724,594
3,18,799,3195,72,25,2160975,18
3,18,24,98,81,10,2430930,18
69,414,941,3765,32,80,980940,414
31,189,312,1248,26,10,789330,189
4,23,957,3830,13,10,391230,23
25,148,827,3306,62,75,1867725,148
49,296,839,3355,62,69,1874907,296
31,189,893,3574,63,39,1899417,189
8,46,263,1054,78,66,2342598,46
75,450,589,2355,24,63,742689,450
51,305,110,441,96,96,2895588,305
11,63,325,1300,35,31,1053393,63
17,105,524,2098,69,95,2075385,105
78,467,63,253,9,3,293409,467
44,262,357,1430,60,19,1813257,262
18,108,198,792,62,29,1865487,108
17,105,67,270,93,68,2795304,105
40,243,624,2498,13,30,402090,243
74,444,958,3830,96,89,2902467,444
93,559,509,2038,15,54,478062,559
65,393,296,1186,79,8,2389524,393
84,507,671,2686,14,56,445368,507
80,478,264,1058,79,69,2394207,478
82,489,707,2830,40,5,1224615,489
2,15,7,27,1,37,30711,15
24,143,356,1424,6,3,187209,143
56,338,160,641,9,92,287076,338
55,331,925,3701,23,65,706695,331
33,198,487,1947,36,48,1090044,198
44,262,267,1070,57,25,1723275,262
81,483,706,2823,44,76,1344528,483
83,496,33,130,55,85,1675155,496
97,584,21,82,8,32,269196,584
86,516,241,963,2,37,85911,516
77,465,654,2618,93,89,2813367,465
59,353,943,3774,38,7,1157721,353
41,249,314,1257,16,14,492342,249
57,339,456,1824,58,80,1757340,339
2,15,348,1394,79,94,2370882,15
94,564,604,2414,5,50,178350,564
67,404,87,350,62,79,1880337,404
4,23,455,1822,20,23,601269,23
57,339,354,1415,71,19,2147157,339
65,393,448,1794,26,62,799686,393
98,585,547,2186,85,47,2579541,585
11,63,527,2107,40,32,1203396,63
55,331,975,3901,49,27,1486581,331
72,433,18,72,93,45,2811735,433
85,509,722,2890,98,37,2965611,509
32,189,667,2667,66,73,1989819,189
90,537,72,288,39,8,1197024,537
94,564,194,777,60,59,1828377,564
54,323,106,422,63,84,1906452,323
19,117,632,2529,14,39,425817,117
63,377,145,579,60,45,1819035,377
77,465,111,445,30,58,923274,465
8,46,228,913,70,56,2102568,46
67,404,678,2714,40,17,1220151,404
51,305,335,1340,51,51,1545453,305
7,42,2,7,39,44,1172232,42
29,175,752,3007,57,97,1718991,175
27,163,654,2618,96,31,2888193,163
17,105,590,2362,37,83,1115349,105
99,594,915,3660,62,59,1889877,594
30,179,576,2306,88,63,2649189,179
2,15,189,755,80,17,2400651,15
51,305,966,3864,21,67,645501,305
53,320,539,2158,43,37,1306011,320
69,414,369,1475,0,88,20964,414
26,157,568,2270,59,55,1777965,157
65,393,947,3789,85,2,2569506,393
43,260,389,1555,8,23,252969,260
60,362,727,2908,14,15,438045,362
58,346,905,3619,73,97,2207691,346
36,219,198,792,87,52,2620956,219
67,404,225,902,97,23,2930169,404
69,414,569,2278,15,60,470880,414
42,255,134,538,19,1,582603,255
26,157,769,3076,95,58,2857974,157
71,425,202,809,5,65,171495,425
98,585,795,3180,79,35,2399505,585
88,528,203,810,83,46,2516538,528
74,444,492,1966,69,85,2092455,444
38,227,792,3169,82,51,2471553,227
47,285,63,253,62,37,1874211,285
23,141,391,1565,29,18,876954,141
93,559,825,3298,85,63,2578089,559
49,296,999,3997,26,98,794994,296
14,86,268,1071,80,75,2404425,86
19,117,682,2730,76,49,2285847,117
43,260,218,874,37,53,1123059,260
52,310,423,1692,53,73,1605819,310
20,119,373,1493,13,78,396234,119
22,130,76,303,4,76,126828,130
99,594,100,401,80,83,2429949,594
27,163,436,1746,94,50,2828250,163
71,425,321,1283,64,80,1941540,425
73,440,559,2238,55,72,1672116,440
68,410,220,880,11,14,350442,410
99,594,138,550,52,43,1589829,594
95,569,707,2830,24,80,748740,569
2,15,591,2364,30,98,900894,15
68,410,748,2992,69,45,2090535,410
68,410,741,2962,83,56,2510568,410
60,362,91,362,95,61,2868183,362
31,189,168,674,73,70,2199510,189
69,414,512,2049,87,8,2630724,414
87,521,472,1888,24,47,746241,521
84,507,37,146,22,38,685314,507
16,94,7,27,3,17,94851,94
58,346,645,2582,26,87,797661,346
6,39,891,3565,48,36,1441908,39
9,56,424,1694,99,44,2972832,56
56,338,533,2132,5,38,166914,338
28,166,857,3429,63,46,1898538,166
45,272,505,2018,91,51,2743653,272
99,594,906,3625,70,91,2129973,594
98,585,345,1381,57,82,1739646,585
35,213,153,612,68,7,2050521,213
88,528,90,361,18,55,566565,528
31,189,354,1415,79,66,2379498,189
21,123,573,2294,30,36,906408,123
33,198,620,2482,9,51,280053,198
36,219,769,3076,11,70,341010,219
68,410,509,2038,22,71,680613,410
45,272,575,2300,25,48,763644,272
76,455,452,1808,19,11,592833,455
89,535,900,3601,44,79,1346937,535
39,237,568,2270,23,68,701904,237
27,163,812,3248,9,93,278379,163
97,584,340,1361,31,24,959172,584
34,203,746,2985,16,16,490248,203
43,260,996,3982,44,39,1333017,260
66,396,787,3148,7,50,229950,396
66,396,290,1158,34,70,1040010,396
62,371,57,226,95,33,2868699,371
54,323,511,2043,18,50,556350,323
69,414,631,2525,79,82,2390946,414
61,365,519,2076,98,18,2958354,365
30,179,317,1267,27,61,819183,179
2,15,397,1589,63,3,1890609,15
94,564,10,39,48,12,1468236,564
2,15,907,3629,30,93,900879,15
52,310,271,1082,6,70,195810,310
65,393,242,968,14,35,439605,393
98,585,254,1017,58,69,1769607,585
28,166,132,530,41,18,1238454,166
1,8,673,2694,76,20,2280360,8
14,86,369,1475,94,93,2824479,86
40,243,104,414,19,52,582156,243
78,467,538,2154,82,91,2483673,467
94,564,113,450,69,29,2098287,564
15,90,996,3982,57,12,1714536,90
71,425,290,1158,84,72,2541516,425
62,371,301,1202,47,13,1428639,371
19,117,333,1331,81,52,2435856,117
25,148,20,81,73,83,2197749,148
6,39,152,610,73,98,2192094,39
49,296,922,3690,66,78,1994934,296
87,521,726,2906,82,12,2486136,521
33,198,282,1127,6,32,189996,198
95,569,494,1978,59,17,1798551,569
97,584,787,3148,79,23,2399169,584
55,331,736,2942,88,10,2656530,331
74,444,294,1178,60,96,1822488,444
83,496,136,545,28,14,864942,496
29,175,878,3512,64,66,1928898,175
66,396,624,2498,20,90,620070,396
51,305,55,219,4,80,135540,305
23,141,106,422,70,72,2107116,141
11,63,792,3169,79,86,2373558,63
10,60,784,3134,66,42,1983126,60
54,323,83,331,49,59,1486377,323
46,276,714,2857,62,43,1873929,276
98,585,145,579,84,10,2549430,585
30,179,465,1859,52,56,1569168,179
53,320,113,450,9,77,286131,320
93,559,638,2551,69,71,2098113,559
81,483,155,618,27,8,834324,483
33,198,971,3883,17,26,519978,198
74,444,455,1822,1,29,52287,444
10,60,690,2760,79,91,2373273,60
70,418,682,2730,4,97,141291,418
37,225,195,781,67,59,2021277,225
98,585,329,1316,10,51,329553,585
36,219,85,342,54,87,1631061,219
63,377,174,698,71,47,2149041,377
71,425,747,2988,79,18,2391354,425
69,414,569,2278,0,67,20901,414
45,272,169,678,90,25,2713575,272
2,15,107,429,56,32,1680696,15
39,237,990,3960,5,25,161775,237
98,585,467,1868,77,74,2339622,585
74,444,116,464,61,81,1852443,444
45,272,957,3830,21,78,643734,272
92,553,877,3506,24,50,747750,553
58,346,974,3898,9,55,287565,346
45,272,23,90,88,75,2653725,272
37,225,456,1824,90,87,2711361,225
3,18,456,1824,57,96,1711188,18
41,249,425,1702,67,3,2022309,249
56,338,326,1303,67,1,2026803,338
6,39,307,1229,35,29,1051887,39
43,260,14,54,33,14,1002942,260
13,76,700,2798,62,54,1864062,76
14,86,175,699,32,37,964311,86
37,225,389,1555,64,87,1931361,225
10,60,572,2286,52,20,1563060,60
5,30,252,1007,59,50,1771650,30
61,365,403,1614,39,72,1188516,365
41,249,241,963,1,14,42342,249
35,213,121,485,73,67,2200701,213
25,148,49,198,77,95,2317785,148
72,433,517,2066,26,51,801753,433
57,339,194,777,52,2,1577106,339
4,23,294,1178,30,72,901416,23
63,377,332,1326,25,12,768936,377
23,141,782,3129,22,87,667161,141
56,338,163,654,36,65,1096995,338
99,594,164,657,47,64,1439892,594
8,46,440,1759,43,47,1292541,46
13,76,373,1493,42,72,1264116,76
12,71,198,792,60,37,1803711,71
31,189,626,2505,1,62,39486,189
28,166,54,217,40,66,1208598,166
95,569,744,2975,19,14,598542,569
54,323,38,150,57,64,1726392,323
5,30,665,2658,12,79,361737,30
55,331,472,1888,73,41,2206623,331
76,455,400,1602,36,54,1102962,455
46,276,964,3854,23,97,704091,276
75,450,767,3069,52,70,1582710,450
52,310,32,128,55,67,1665801,310
48,289,41,166,80,29,2414487,289
91,544,188,754,2,12,87336,544
15,90,729,2915,12,14,364542,90
74,444,358,1430,65,94,1972482,444
67,404,821,3284,11,44,350232,404
47,285,676,2705,69,98,2084394,285
36,219,656,2624,15,61,460983,219
19,117,358,1430,3,50,95850,117
48,289,885,3538,27,45,824535,289
57,339,962,3850,89,58,2687274,339
1,8,129,517,56,37,1680411,8
57,339,613,2452,78,43,2357229,339
44,262,625,2500,45,55,1363365,262
14,86,31,123,76,52,2284356,86
41,249,576,2306,5,7,162321,249
45,272,790,3162,81,17,2443551,272
26,157,138,550,78,90,2348070,157
99,594,983,3931,41,56,1259868,594
71,425,479,1915,18,29,561387,425
22,130,600,2399,28,58,846774,130
97,584,685,2738,33,94,1019382,584
41,249,427,1710,11,9,342327,249
96,573,3,11,38,83,1169049,573
63,377,523,2090,3,80,109140,377
48,289,594,2377,37,76,1124628,289
78,467,137,549,13,70,413610,467
98,585,855,3421,96,50,2909550,585
35,213,26,104,55,92,1660776,213
27,163,749,2995,85,16,2558148,163
34,203,313,1253,44,41,1330323,203
71,425,613,2452,48,24,1461372,425
16,94,499,1995,16,58,484974,94
32,189,292,1167,2,49,69747,189
88,528,212,848,79,7,2396421,528
89,535,513,2054,96,34,2906802,535
28,166,782,3129,3,57,98571,166
25,148,985,3938,18,83,547749,148
72,433,641,2566,26,68,801804,433
27,163,87,350,4,88,128364,163
47,285,907,3629,58,1,1754103,285
78,467,145,579,36,12,1103436,467
20,119,928,3711,93,76,2796228,119
95,569,159,634,91,41,2758623,569
97,584,7,27,50,32,1529196,584
99,594,630,2522,37,41,1139823,594
19,117,635,2540,54,64,1625892,117
4,23,391,1565,25,2,751206,23
15,90,840,3361,24,65,724695,90
66,396,753,3014,34,98,1040094,396
84,507,689,2757,79,5,2395215,507
37,225,473,1891,92,70,2771310,225
17,105,279,1117,48,79,1445337,105
48,289,724,2897,22,71,674613,289
43,260,133,531,82,50,2473050,260
9,56,854,3414,26,18,782754,56
39,237,758,3032,47,58,1421874,237
89,535,222,888,36,57,1106871,535
55,331,111,445,61,37,1846611,331
44,262,963,3854,52,74,1573422,262
40,243,411,1644,76,30,2292090,243
93,559,951,3804,63,53,1918059,559
38,227,858,3430,38,24,1151472,227
29,175,178,712,97,10,2918730,175
92,553,107,429,51,16,1557648,553
58,346,862,3450,27,11,827433,346
60,362,662,2646,62,64,1878192,362
94,564,443,1774,35,9,1078227,564
69,414,826,3305,56,57,1700871,414
25,148,784,3134,48,68,1447704,148
24,143,374,1495,30,79,907437,143
26,157,342,1368,23,20,697860,157
22,130,259,1036,67,75,2016825,130
67,404,897,3586,84,39,2540217,404
98,585,660,2639,28,46,869538,585
76,455,366,1465,32,22,982866,455
65,393,74,295,9,55,289665,393
2,15,728,2913,19,3,570609,15
73,440,375,1498,68,98,2062194,440
57,339,519,2076,74,84,2237352,339
96,573,547,2186,25,27,778881,573
46,276,572,2286,56,64,1693992,276
63,377,381,1522,10,28,318984,377
88,528,905,3619,69,77,2096631,528
37,225,45,179,26,65,791295,225
5,30,927,3707,44,23,1321569,30
39,237,83,331,45,55,1361865,237
33,198,904,3617,80,44,2410032,198
21,123,222,888,35,40,1056420,123
12,71,295,1178,13,32,393696,71
55,331,491,1962,43,54,1306662,331
35,213,343,1372,44,77,1330731,213
51,305,612,2448,66,83,1995549,305
70,418,606,2426,27,46,831138,418
84,507,360,1440,51,94,1555482,507
77,465,524,2098,4,57,143271,465
47,285,258,1031,14,35,434205,285
79,473,635,2540,16,11,503733,473
27,163,796,3182,93,67,2798301,163
68,410,387,1550,45,68,1370604,410
50,299,65,259,59,62,1785186,299
55,331,869,3477,50,51,1516653,331
77,465,147,588,16,26,503178,465
65,393,304,1214,76,8,2299524,393
89,535,171,685,71,89,2156967,535
47,285,270,1082,3,97,104391,285
53,320,814,3255,60,4,1815912,320
84,507,268,1071,43,4,1315212,507
48,289,977,3910,23,82,704646,289
57,339,769,3076,74,66,2237298,339
92,553,959,3838,26,93,807879,553
44,262,80,320,52,83,1573449,262
38,227,162,648,3,23,101469,227
36,219,890,3560,58,33,1750899,219
30,179,170,679,47,20,1419060,179
99,594,962,3850,78,74,2369922,594
