A,B,C,D,E,F,G,H
16,48,105,420,22,15,664845,10522
95,285,988,3952,83,96,2518788,98883
39,117,445,1780,51,94,1541982,44551
2,6,534,2136,99,23,2970669,53499
45,135,428,1712,73,67,2203701,42873
59,177,191,764,42,23,1277769,19142
54,162,124,496,43,85,1306455,12443
84,252,798,3192,88,74,2665422,79888
15,45,769,3076,36,47,1084641,76936
4,12,674,2696,1,52,31356,67401
92,276,510,2040,23,98,717894,51023
88,264,705,2820,28,9,866427,70528
63,189,331,1324,27,42,829026,33127
7,21,384,1536,53,23,1592169,38453
86,258,306,1224,54,39,1645917,30654
97,291,607,2428,19,9,599127,60719
19,57,123,492,39,44,1175832,12339
75,225,117,468,40,24,1222572,11740
96,288,851,3404,10,37,328911,85110
28,84,521,2084,48,56,1448568,52148
68,204,873,3492,65,50,1970550,87365
7,21,971,3884,70,10,2102130,97170
25,75,181,724,48,1,1447503,18148
88,264,530,2120,36,73,1106619,53036
90,270,317,1268,85,70,2577210,31785
28,84,129,516,61,32,1838496,12961
32,96,838,3352,92,15,2769645,83892
56,168,72,288,13,72,407016,7213
6,18,431,1724,96,77,2882031,43196
38,114,337,1348,30,18,911454,33730
12,36,762,3048,98,7,2943621,76298
7,21,628,2512,4,72,122316,62804
86,258,877,3508,99,32,2995896,87799
60,180,209,836,39,70,1188210,20939
12,36,859,3436,36,9,1083627,85936
85,255,110,440,60,78,1825734,11060
78,234,685,2740,53,4,1613412,68553
23,69,340,1360,43,68,1297104,34043
35,105,849,3396,8,83,250749,84908
23,69,373,1492,51,36,1537008,37351
38,114,219,876,42,96,1271688,21942
28,84,106,424,58,3,1748409,10658
63,189,941,3764,53,13,1608939,94153
46,138,662,2648,22,34,673902,66222
48,144,525,2100,78,40,2354520,52578
9,27,774,3096,4,66,122898,77404
78,234,491,1964,42,93,1283679,49142
10,30,699,2796,27,44,813132,69927
3,9,636,2544,55,51,1651053,63655
71,213,630,2520,91,49,2751447,63091
7,21,217,868,92,51,2762253,21792
77,231,494,1976,92,61,2783283,49492
67,201,964,3856,58,45,1760235,96458
0,0,609,2436,94,36,2820108,60994
79,237,402,1608,97,78,2933934,40297
53,159,822,3288,37,63,1126089,82237
77,231,383,1532,57,92,1733376,38357
23,69,876,3504,43,13,1296939,87643
7,21,575,2300,32,84,962352,57532
72,216,458,1832,17,66,531798,45817
1,3,246,984,67,76,2010528,24667
86,258,110,440,82,80,2486040,11082
81,243,536,2144,91,99,2754597,53691
21,63,556,2224,2,30,66390,55602
91,273,553,2212,0,72,27516,55300
13,39,917,3668,20,88,604164,91720
83,249,22,88,30,8,924924,2230
25,75,72,288,10,51,307653,7210
48,144,337,1348,62,66,1874598,33762
44,132,504,2016,17,4,523212,50417
19,57,692,2768,3,97,95991,69203
1,3,252,1008,82,88,2460564,25282
66,198,355,1420,75,45,2269935,35575
65,195,295,1180,89,47,2689641,29589
6,18,214,856,84,26,2521878,21484
85,255,58,232,97,96,2935788,5897
70,210,599,2396,44,10,1341030,59944
3,9,592,2368,81,24,2430972,59281
57,171,666,2664,15,96,467388,66615
98,294,917,3668,24,87,749661,91724
35,105,873,3492,8,42,250626,87308
48,144,604,2416,73,78,2204634,60473
40,120,782,3128,58,1,1752003,78258
46,138,889,3556,64,24,1933872,88964
52,156,639,2556,36,93,1095879,63936
56,168,537,2148,24,99,737097,53724
6,18,897,3588,92,86,2762058,89792
6,18,431,1724,19,78,572034,43119
71,213,75,300,66,34,2001402,7566
96,288,937,3748,22,86,689058,93722
55,165,894,3576,26,50,796650,89426
97,291,975,3900,40,85,1229355,97540
81,243,475,1900,66,66,2004498,47566
75,225,971,3884,53,57,1612671,97153
91,273,814,3256,62,23,1887369,81462
15,45,694,2776,4,75,124725,69404
41,123,302,1208,97,14,2922342,30297
93,279,129,516,62,1,1887903,12962
97,291,164,656,71,63,2159289,16471
62,186,938,3752,81,39,2448717,93881
13,39,272,1088,78,70,2344110,27278
90,270,442,1768,16,45,507135,44216
19,57,46,184,95,65,2855895,4695
29,87,580,2320,21,40,638820,58021
64,192,626,2504,50,3,1519209,62650
67,201,698,2792,48,24,1460172,69848
53,159,177,708,89,48,2686044,17789
62,186,534,2136,88,62,2658786,53488
60,180,939,3756,29,99,888297,93929
33,99,407,1628,42,90,1270170,40742
75,225,821,3284,76,96,2302788,82176
41,123,893,3572,12,41,372423,89312
21,63,371,1484,90,94,2706582,37190
70,210,508,2032,82,76,2481228,50882
91,273,51,204,2,79,87537,5102
42,126,969,3876,23,94,702882,96923
94,282,425,1700,0,87,28461,42500
71,213,780,3120,53,40,1611420,78053
67,201,372,1488,81,61,2450283,37281
87,261,587,2348,66,54,2006262,58766
64,192,594,2376,54,25,1639275,59454
22,66,839,3356,28,25,846675,83928
55,165,763,3052,44,63,1336689,76344
9,27,855,3420,20,33,602799,85520
17,51,60,240,83,28,2495184,6083
30,90,673,2692,33,10,999030,67333
27,81,124,496,36,41,1088223,12436
88,264,682,2728,69,83,2096649,68269
74,222,491,1964,15,3,472209,49115
72,216,773,3092,0,56,21768,77300
49,147,62,248,8,18,254754,6208
67,201,485,1940,53,77,1610331,48553
42,126,659,2636,25,20,762660,65925
73,219,443,1772,34,87,1042161,44334
24,72,999,3996,41,49,1237347,99941
55,165,139,556,53,54,1606662,13953
71,213,215,860,12,45,381435,21512
98,294,218,872,60,38,1829514,21860
69,207,686,2744,56,29,1700787,68656
72,216,680,2720,11,40,351720,68011
66,198,352,1408,75,44,2269932,35275
55,165,690,2760,10,32,316596,69010
3,9,182,728,26,33,780999,18226
70,210,668,2672,33,62,1011186,66833
78,234,401,1604,92,21,2783463,40192
25,75,265,1060,72,6,2167518,26572
14,42,840,3360,7,13,214239,84007
43,129,22,88,82,54,2473062,2282
23,69,202,808,46,3,1386909,20246
43,129,193,772,21,43,643029,19321
92,276,761,3044,59,91,1797873,76159
1,3,396,1584,65,84,1950552,39665
87,261,339,1356,70,53,2126259,33970
13,39,95,380,36,60,1084080,9536
37,111,462,1848,13,42,401226,46213
51,153,353,1412,28,48,855444,35328
63,189,603,2412,66,18,1998954,60366
9,27,568,2272,53,83,1592949,56853
88,264,620,2480,63,35,1916505,62063
77,231,496,1984,73,91,2213373,49673
88,264,528,2112,43,87,1316661,52843
13,39,224,896,76,98,2284194,22476
7,21,36,144,1,58,32274,3601
11,33,746,2984,57,97,1713591,74657
44,132,625,2500,68,63,2053389,62568
63,189,163,652,50,4,1518912,16350
15,45,262,1048,2,4,64512,26202
29,87,355,1420,62,50,1868850,35562
6,18,42,168,62,80,1862040,4262
10,30,208,832,8,17,243051,20808
87,261,213,852,6,60,206280,21306
10,30,418,1672,67,35,2013105,41867
76,228,463,1852,94,28,2842884,46394
74,222,674,2696,48,30,1462290,67448
20,60,131,524,37,71,1116213,13137
52,156,456,1824,77,58,2325774,45677
5,15,971,3884,39,35,1171605,97139
86,258,9,36,66,95,2006085,966
13,39,973,3892,11,11,333933,97311
76,228,360,1440,44,61,1342983,36044
51,153,507,2028,59,64,1785492,50759
68,204,465,1860,24,35,740505,46524
32,96,625,2500,78,29,2349687,62578
21,63,600,2400,19,43,576429,60019
71,213,750,3000,65,9,1971327,75065
34,102,433,1732,79,52,2380356,43379
46,138,350,1400,2,47,73941,35002
96,288,288,1152,92,8,2788824,28892
11,33,823,3292,37,43,1113429,82337
16,48,607,2428,31,60,934980,60731
25,75,917,3668,71,19,2137557,91771
70,210,521,2084,95,82,2871246,52195
11,33,558,2232,40,73,1203519,55840
25,75,378,1512,80,67,2407701,37880
56,168,486,1944,22,73,677019,48622
88,264,311,1244,6,76,206628,31106
36,108,346,1384,94,68,2831004,34694
7,21,857,3428,32,47,962241,85732
29,87,549,2196,12,5,368715,54912
68,204,827,3308,21,62,650586,82721
61,183,763,3052,29,11,888333,76329
50,150,235,940,97,84,2925252,23597
83,249,469,1876,73,37,2215011,46973
97,291,154,616,37,26,1139178,15437
17,51,783,3132,38,16,1145148,78338
33,99,494,1976,7,8,219924,49407
1,3,749,2996,11,30,330390,74911
12,36,346,1384,31,26,933678,34631
45,135,826,3304,83,11,2503533,82683
22,66,92,368,24,58,726774,9224
68,204,122,488,43,18,1310454,12243
72,216,87,348,12,70,381810,8712
4,12,459,1836,21,78,631434,45921
94,282,651,2604,7,57,238371,65107
27,81,524,2096,31,9,938127,52431
96,288,121,484,2,95,89085,12102
77,231,236,944,74,81,2243343,23674
27,81,260,1040,16,88,488364,26016
20,60,797,3188,86,14,2586042,79786
94,282,425,1700,29,56,898368,42529
46,138,25,100,84,27,2533881,2584
40,120,39,156,80,73,2412219,3980
0,0,790,3160,4,88,120264,79004
44,132,547,2188,53,28,1603284,54753
10,30,924,3696,78,5,2343015,92478
82,246,45,180,29,27,894681,4529
22,66,820,3280,4,32,126696,82004
68,204,262,1048,53,53,1610559,26253
55,165,655,2620,29,46,886638,65529
82,246,846,3384,70,11,2124633,84670
82,246,194,776,2,22,84666,19402
23,69,26,104,58,80,1747140,2658
36,108,771,3084,1,79,41037,77101
37,111,84,336,15,92,461376,8415
58,174,248,992,33,68,1007604,24833
48,144,90,360,67,25,2024475,9067
25,75,944,3776,80,56,2407668,94480
12,36,583,2332,31,37,933711,58331
88,264,43,172,21,55,656565,4321
95,285,299,1196,72,81,2188743,29972
67,201,981,3924,11,58,350274,98111
40,120,779,3116,27,44,822132,77927
68,204,502,2008,68,20,2060460,50268
75,225,795,3180,32,9,982527,79532
93,279,834,3336,56,34,1708002,83456
13,39,104,416,73,62,2194086,10473
57,171,873,3492,86,32,2597196,87386
27,81,518,2072,88,21,2648163,51888
24,72,939,3756,87,27,2617281,93987
41,123,737,2948,84,22,2532366,73784
54,162,249,996,81,51,2446353,24981
41,123,397,1588,32,8,972324,39732
16,48,400,1600,37,44,1114932,40037
32,96,15,60,47,61,1419783,1547
77,231,944,3776,88,2,2663106,94488
63,189,8,32,16,90,499170,816
51,153,778,3112,55,92,1665576,77855
70,210,15,60,97,73,2931219,1597
43,129,61,244,96,40,2893020,6196
22,66,470,1880,32,8,966624,47032
33,99,735,2940,16,30,489990,73516
17,51,49,196,62,37,1865211,4962
0,0,766,3064,9,46,270138,76609
54,162,602,2408,89,79,2686437,60289
76,228,729,2916,93,87,2813061,72993
91,273,754,3016,96,25,2907375,75496
16,48,188,752,13,66,394998,18813
98,294,216,864,81,85,2459655,21681
12,36,466,1864,88,43,2643729,46688
35,105,205,820,75,31,2260593,20575
99,297,647,2588,40,16,1229748,64740
20,60,217,868,33,59,996177,21733
64,192,420,1680,63,19,1909257,42063
68,204,390,1560,8,29,260487,39008
23,69,643,2572,62,10,1866930,64362
26,78,100,400,27,74,818022,10027
15,45,993,3972,56,72,1684716,99356
90,270,543,2172,92,12,2787036,54392
22,66,322,1288,16,50,486750,32216
62,186,758,3032,68,92,2058876,75868
49,147,742,2968,47,96,1424988,74247
