A,B,C,D,E,F,G,H
52,156,646,2584,53,45,1605735,64653
50,150,153,612,95,28,2865084,15395
36,108,547,2188,10,77,311031,54710
13,39,140,560,2,72,64116,14002
10,30,72,288,64,6,1923018,7264
25,75,546,2184,33,91,997773,54633
86,258,940,3760,3,65,115995,94003
18,54,686,2744,64,34,1925502,68664
91,273,341,1364,2,96,87588,34102
93,279,365,1460,86,75,2608125,36586
19,57,291,1164,30,35,905805,29130
32,96,772,3088,70,44,2109732,77270
41,123,696,2784,52,36,1572408,69652
54,162,708,2832,76,38,2296314,70876
50,150,927,3708,23,7,705021,92723
73,219,131,524,50,8,1521924,13150
49,147,518,2072,11,50,344850,51811
59,177,678,2712,60,37,1817811,67860
50,150,611,2444,97,65,2925195,61197
29,87,269,1076,94,23,2828769,26994
99,297,266,1064,67,46,2039838,26667
76,228,120,480,10,40,322920,12010
72,216,713,2852,68,85,2061855,71368
91,273,678,2712,62,55,1887465,67862
52,156,90,360,11,43,345729,9011
84,252,178,712,59,4,1795212,17859
27,81,426,1704,9,98,278394,42609
37,111,909,3636,97,26,2921178,90997
73,219,634,2536,9,74,292122,63409
1,3,621,2484,49,13,1470339,62149
21,63,515,2060,57,7,1716321,51557
70,210,686,2744,31,15,951045,68631
75,225,376,1504,55,27,1672581,37655
65,195,738,2952,32,97,979791,73832
42,126,618,2472,66,89,1992867,61866
79,237,871,3484,46,12,1403736,87146
79,237,432,1728,77,54,2333862,43277
30,90,150,600,73,55,2199165,15073
46,138,394,1576,94,26,2833878,39494
6,18,545,2180,53,3,1591809,54553
99,297,65,260,50,59,1529877,6550
92,276,492,1968,24,51,747753,49224
88,264,659,2636,54,66,1646598,65954
22,66,1,4,73,37,2196711,173
77,231,623,2492,35,27,1073181,62335
91,273,459,1836,58,65,1767495,45958
42,126,77,308,4,91,132873,7704
40,120,919,3676,0,88,12264,91900
28,84,51,204,47,65,1418595,5147
65,195,409,1636,7,24,229572,40907
83,249,719,2876,65,98,1975194,71965
2,6,294,1176,23,40,690720,29423
42,126,313,1252,81,58,2442774,31381
17,51,623,2492,42,38,1265214,62342
50,150,275,1100,33,76,1005228,27533
78,234,460,1840,78,81,2363643,46078
39,117,360,1440,7,15,221745,36007
48,144,655,2620,59,25,1784475,65559
42,126,253,1012,96,29,2892687,25396
17,51,83,332,51,59,1535277,8351
81,243,720,2880,4,32,144396,72004
27,81,18,72,87,68,2618304,1887
48,144,621,2484,7,9,224427,62107
7,21,552,2208,2,42,62226,55202
4,12,31,124,92,1,2761203,3192
73,219,38,152,89,51,2692053,3889
89,267,73,292,26,0,806700,7326
68,204,484,1936,7,67,230601,48407
19,57,484,1936,10,31,305793,48410
51,153,558,2232,65,52,1965456,55865
44,132,710,2840,84,39,2533317,71084
99,297,609,2436,4,95,149985,60904
84,252,608,2432,8,49,265347,60808
53,159,116,464,63,43,1906029,11663
58,174,816,3264,71,11,2147433,81671
10,30,6,24,4,51,123153,604
75,225,297,1188,37,28,1132584,29737
72,216,724,2896,72,99,2181897,72472
71,213,472,1888,63,68,1911504,47263
65,195,773,3092,1,20,49560,77301
2,6,450,1800,79,57,2370771,45079
95,285,674,2696,43,81,1318743,67443
49,147,518,2072,60,3,1814709,51860
59,177,348,1392,96,44,2897832,34896
31,93,328,1312,21,13,639339,32821
66,198,831,3324,56,0,1699800,83156
99,297,936,3744,18,16,569748,93618
44,132,179,716,23,65,703395,17923
51,153,342,1368,29,90,885570,34229
10,30,791,3164,59,66,1773198,79159
48,144,970,3880,62,15,1874445,97062
15,45,348,1392,70,53,2104659,34870
2,6,652,2608,99,15,2970645,65299
17,51,318,1272,17,71,515313,31817
80,240,486,1944,78,28,2364084,48678
58,174,609,2436,43,93,1307679,60943
19,57,835,3340,16,8,485724,83516
88,264,595,2380,17,68,536604,59517
30,90,246,984,48,80,1449240,24648
14,42,665,2660,11,86,334458,66511
55,165,333,1332,96,27,2896581,33396
53,159,764,3056,36,62,1096086,76436
52,156,56,224,42,38,1275714,5642
66,198,181,724,80,90,2420070,18180
40,120,443,1772,73,34,2202102,44373
49,147,739,2956,95,7,2864721,73995
38,114,258,1032,40,51,1211553,25840
74,222,314,1256,64,47,1942341,31464
86,258,742,2968,3,75,116025,74203
22,66,977,3908,91,8,2736624,97791
63,189,878,3512,40,42,1219026,87840
81,243,358,1432,72,65,2184495,35872
48,144,242,968,81,61,2444583,24281
76,228,977,3908,7,20,232860,97707
52,156,704,2816,48,84,1455852,70448
30,90,679,2716,72,44,2169132,67972
98,294,600,2400,77,40,2339520,60077
25,75,504,2016,2,24,67572,50402
83,249,334,1336,84,46,2545038,33484
16,48,202,808,77,20,2314860,20277
27,81,500,2000,41,47,1238241,50041
29,87,59,236,54,36,1628808,5954
43,129,815,3260,55,87,1663161,81555
64,192,177,708,25,76,769428,17725
74,222,255,1020,61,88,1852464,25561
50,150,305,1220,2,80,75240,30502
30,90,663,2652,79,28,2379084,66379
9,27,272,1088,25,10,752730,27225
20,60,926,3704,30,15,906045,92630
78,234,801,3204,26,99,803697,80126
66,198,498,1992,47,69,1430007,49847
53,159,921,3684,76,5,2295915,92176
1,3,914,3656,36,11,1080333,91436
84,252,990,3960,62,93,1885479,99062
45,135,472,1888,66,13,1993539,47266
91,273,997,3988,48,99,1467597,99748
52,156,257,1028,97,42,2925726,25797
73,219,874,3496,48,75,1462125,87448
73,219,273,1092,50,37,1522011,27350
34,102,341,1364,49,0,1480200,34149
66,198,813,3252,20,88,620064,81320
87,261,384,1536,61,48,1856244,38461
28,84,865,3460,42,70,1268610,86542
68,204,377,1508,63,79,1910637,37763
58,174,708,2832,61,78,1847634,70861
50,150,830,3320,33,97,1005291,83033
52,156,69,276,96,14,2895642,6996
60,180,120,480,77,68,2328204,12077
88,264,713,2852,5,47,176541,71305
50,150,562,2248,7,60,225180,56207
5,15,678,2712,36,68,1081704,67836
54,162,937,3748,20,25,616275,93720
22,66,745,2980,31,67,936801,74531
21,63,83,332,82,85,2466555,8382
50,150,126,504,29,49,885147,12629
21,63,393,1572,35,14,1056342,39335
92,276,416,1664,49,86,1497858,41649
87,261,762,3048,50,53,1526259,76250
4,12,577,2308,69,25,2071275,57769
53,159,229,916,46,67,1396101,22946
23,69,421,1684,39,88,1177164,42139
70,210,362,1448,14,68,441204,36214
77,231,518,2072,24,5,743115,51824
3,9,641,2564,39,8,1170924,64139
65,195,228,912,61,95,1849785,22861
8,24,621,2484,95,41,2852523,62195
4,12,638,2552,68,8,2041224,63868
8,24,601,2404,33,66,992598,60133
0,0,187,748,6,65,180195,18706
88,264,417,1668,16,19,506457,41716
63,189,941,3764,75,58,2269074,94175
11,33,856,3424,22,3,663309,85622
53,159,735,2940,61,26,1845978,73561
21,63,42,168,5,3,156309,4205
36,108,943,3772,97,95,2921085,94397
66,198,966,3864,47,53,1429959,96647
36,108,808,3232,75,68,2261004,80875
45,135,825,3300,60,72,1813716,82560
0,0,893,3572,61,99,1830297,89361
16,48,854,3416,9,87,275061,85409
16,48,618,2472,0,22,4866,61800
52,156,852,3408,21,50,645750,85221
43,129,120,480,45,65,1363095,12045
24,72,528,2112,96,89,2887467,52896
62,186,670,2680,90,86,2718858,67090
29,87,727,2908,39,74,1178922,72739
68,204,957,3828,6,74,200622,95706
34,102,708,2832,9,96,280488,70809
60,180,625,2500,30,99,918297,62530
65,195,867,3468,19,65,589695,86719
44,132,59,236,45,92,1363476,5945
21,63,368,1472,39,36,1176408,36839
48,144,891,3564,50,49,1514547,89150
38,114,757,3028,92,71,2771613,75792
77,231,713,2852,39,34,1193202,71339
41,123,339,1356,3,57,102471,33903
87,261,642,2568,30,39,926217,64230
2,6,737,2948,57,62,1710786,73757
84,252,411,1644,57,18,1735254,41157
6,18,738,2952,64,37,1921911,73864
38,114,48,192,56,86,1691658,4856
79,237,503,2012,28,52,863856,50328
67,201,830,3320,24,37,740211,83024
94,282,978,3912,62,28,1888284,97862
59,177,260,1040,71,67,2147901,26071
21,63,207,828,46,77,1386531,20746
48,144,802,3208,56,81,1694643,80256
67,201,302,1208,13,75,410325,30213
22,66,949,3796,81,87,2436861,94981
22,66,865,3460,93,45,2796735,86593
73,219,480,1920,28,90,862170,48028
80,240,722,2888,79,94,2394282,72279
81,243,564,2256,96,24,2904372,56496
36,108,151,604,43,93,1301079,15143
9,27,453,1812,61,45,1832835,45361
43,129,320,1280,70,24,2112972,32070
25,75,850,3400,13,72,397716,85013
63,189,166,664,86,35,2599005,16686
24,72,926,3704,7,37,217311,92607
56,168,187,748,97,41,2926923,18797
68,204,735,2940,65,85,1970655,73565
30,90,954,3816,70,83,2109249,95470
85,255,348,1392,11,47,355641,34811
46,138,850,3400,65,90,1964070,85065
81,243,118,472,26,52,804456,11826
5,15,545,2180,5,16,151548,54505
88,264,514,2056,35,4,1076412,51435
55,165,646,2584,90,3,2716509,64690
83,249,589,2356,34,10,1044930,58934
23,69,578,2312,23,32,696996,57823
66,198,285,1140,44,23,1339869,28544
2,6,887,3548,74,86,2220858,88774
90,270,409,1636,54,90,1647270,40954
68,204,350,1400,71,92,2150676,35071
48,144,300,1200,90,2,2714406,30090
64,192,715,2860,44,62,1339386,71544
32,96,274,1096,75,25,2259675,27475
12,36,598,2392,76,2,2283606,59876
33,99,233,932,68,9,2049927,23368
71,213,527,2108,20,35,621405,52720
21,63,60,240,63,83,1896549,6063
30,90,399,1596,18,28,549084,39918
49,147,926,3704,99,64,2984892,92699
33,99,915,3660,18,92,550176,91518
14,42,702,2808,19,67,574401,70219
7,21,931,3724,69,80,2072340,93169
73,219,875,3500,98,33,2961999,87598
47,141,696,2784,94,37,2834211,69694
92,276,310,1240,94,84,2847852,31094
87,261,426,1704,67,9,2036127,42667
0,0,367,1468,66,50,1980150,36766
4,12,13,52,19,75,571425,1319
22,66,132,528,57,21,1716663,13257
79,237,592,2368,84,1,2543703,59284
91,273,326,1304,8,5,267315,32608
33,99,570,2280,65,32,1959996,57065
9,27,102,408,27,75,812925,10227
45,135,295,1180,10,47,313641,29510
79,237,915,3660,85,29,2573787,91585
22,66,83,332,44,8,1326624,8344
86,258,869,3476,28,93,866079,86928
91,273,311,1244,64,88,1947564,31164
15,45,630,2520,5,27,154581,63005
66,198,568,2272,56,53,1699959,56856
53,159,286,1144,87,81,2626143,28687
14,42,252,1008,98,0,2944200,25298
70,210,503,2012,18,81,561243,50318
48,144,427,1708,86,14,2594442,42786
35,105,732,2928,99,65,2980695,73299
88,264,329,1316,66,99,2006697,32966
90,270,435,1740,72,50,2187150,43572
44,132,524,2096,43,50,1303350,52443
90,270,444,1776,14,35,447105,44414
61,183,651,2604,64,69,1938507,65164
97,291,815,3260,25,43,779229,81525
74,222,977,3908,76,38,2302314,97776
87,261,945,3780,7,69,236307,94507
56,168,824,3296,98,25,2956875,82498
4,12,692,2768,73,40,2191320,69273
83,249,9,36,73,69,2215107,973
92,276,825,3300,10,80,327840,82510
69,207,769,3076,91,42,2750826,76991
67,201,714,2856,23,62,710286,71423
14,42,490,1960,16,46,484338,49016
26,78,568,2272,18,91,548073,56818
94,282,973,3892,17,2,538206,97317
84,252,512,2048,52,91,1585473,51252
51,153,928,3712,63,99,1905597,92863
2,6,524,2096,42,30,1260690,52442
96,288,191,764,54,84,1649052,19154
76,228,395,1580,52,31,1582893,39552
55,165,217,868,17,84,526752,21717
67,201,577,2308,85,44,2570232,57785
49,147,569,2276,80,88,2414964,56980
74,222,220,880,37,51,1132353,22037
67,201,966,3864,52,15,1580145,96652
27,81,910,3640,65,67,1958301,91065
26,78,514,2056,73,45,2197935,51473
9,27,311,1244,99,11,2972733,31199
92,276,131,524,69,35,2097705,13169
97,291,416,1664,49,63,1499289,41649
40,120,206,824,10,10,312030,20610
79,237,18,72,8,92,263976,1808
32,96,442,1768,3,75,99825,44203
39,117,694,2776,48,16,1451748,69448
23,69,461,1844,19,24,576972,46119
3,9,60,240,98,82,2941146,6098
99,297,572,2288,22,99,689997,57222
79,237,340,1360,67,27,2033781,34067
68,204,926,3704,28,99,860697,92628
12,36,918,3672,43,98,1293894,91843
64,192,114,456,68,59,2059377,11468
23,69,852,3408,85,42,2557026,85285
87,261,76,304,1,56,56268,7601
61,183,350,1400,57,24,1728372,35057
99,297,42,168,16,15,509745,4216
89,267,394,1576,55,59,1676877,39455
66,198,520,2080,75,90,2270070,52075
99,297,834,3336,57,23,1739769,83457
52,156,61,244,62,59,1875777,6162
69,207,584,2336,65,19,1970757,58465
40,120,424,1696,43,56,1302168,42443
87,261,225,900,52,2,1586106,22552
83,249,576,2304,39,93,1195179,57639
91,273,178,712,18,67,567501,17818
91,273,609,2436,64,50,1947450,60964
31,93,777,3108,39,38,1179414,77739
9,27,608,2432,18,75,542925,60818
15,45,962,3848,55,75,1654725,96255
36,108,752,3008,43,65,1300995,75243
40,120,693,2772,43,59,1302177,69343
14,42,658,2632,23,62,694386,65823
96,288,479,1916,27,2,838806,47927
70,210,966,3864,2,73,81219,96602
49,147,229,916,12,12,374736,22912
65,195,403,1612,83,28,2509584,40383
28,84,313,1252,8,26,248478,31308
30,90,444,1776,81,94,2439282,44481
27,81,523,2092,88,37,2648211,52388
33,99,253,1012,64,64,1930092,25364
96,288,768,3072,90,85,2729055,76890
92,276,956,3824,52,98,1587894,95652
72,216,675,2700,89,92,2691876,67589
70,210,371,1484,46,80,1401240,37146
99,297,527,2108,97,51,2939853,52797
62,186,3,12,54,77,1638831,354
31,93,987,3948,75,92,2259576,98775
82,246,446,1784,95,26,2874678,44695
40,120,27,108,64,0,1932000,2764
54,162,283,1132,90,29,2716287,28390
79,237,396,1584,29,68,893904,39629
36,108,304,1216,42,15,1270845,30442
0,0,393,1572,40,41,1200123,39340
24,72,36,144,46,29,1387287,3646
71,213,935,3740,38,32,1161396,93538
81,243,736,2944,56,44,1704432,73656
35,105,199,796,29,14,880542,19929
11,33,684,2736,64,12,1923336,68464
76,228,356,1424,74,12,2242836,35674
93,279,918,3672,55,6,1677918,91855
83,249,105,420,19,67,595101,10519
84,252,198,792,73,46,2215338,19873
3,9,567,2268,31,34,931002,56731
76,228,729,2916,66,78,2003034,72966
19,57,600,2400,98,48,2945844,60098
31,93,809,3236,6,10,189330,80906
97,291,724,2896,88,4,2669112,72488
34,102,30,120,68,25,2050275,3068
29,87,558,2232,88,97,2648991,55888
4,12,994,3976,39,13,1171239,99439
4,12,933,3732,76,73,2281419,93376
37,111,923,3692,54,32,1631196,92354
40,120,637,2548,40,98,1212294,63740
10,30,636,2544,69,6,2073018,63669
29,87,490,1960,15,25,458775,49015
99,297,340,1360,53,3,1619709,34053
67,201,505,2020,77,47,2330241,50577
8,24,981,3924,18,11,542433,98118
92,276,825,3300,43,23,1317669,82543
7,21,133,532,20,6,602118,13320
43,129,715,2860,2,36,73008,71502
68,204,308,1232,38,43,1160529,30838
38,114,638,2552,72,51,2171553,63872
23,69,569,2276,21,64,637092,56921
7,21,279,1116,87,55,2612265,27987
32,96,73,292,15,12,459636,7315
46,138,612,2448,46,51,1393953,61246
40,120,162,648,76,32,2292096,16276
58,174,1,4,58,9,1757427,158
98,294,909,3636,73,76,2219628,90973
38,114,188,752,30,57,911571,18830
34,102,360,1440,31,12,940236,36031
3,9,916,3664,8,97,241191,91608
10,30,787,3148,12,75,363225,78712
95,285,414,1656,93,10,2818530,41493
28,84,183,732,91,20,2738460,18391
37,111,595,2380,89,43,2681229,59589
14,42,791,3164,41,75,1234425,79141
58,174,799,3196,64,51,1937553,79964
37,111,683,2732,49,83,1481349,68349
75,225,596,2384,14,17,442551,59614
21,63,581,2324,92,62,2766486,58192
99,297,435,1740,53,17,1619751,43553
22,66,607,2428,16,88,486864,60716
32,96,794,3176,36,32,1089696,79436
73,219,540,2160,94,3,2841909,54094
95,285,298,1192,66,89,2008767,29866
86,258,854,3416,66,65,2005995,85466
42,126,354,1416,32,97,972891,35432
5,15,60,240,95,32,2851596,6095
32,96,856,3424,67,79,2019837,85667
58,174,584,2336,49,27,1487481,58449
82,246,305,1220,45,61,1374783,30545
91,273,500,2000,99,8,2997324,50099
28,84,712,2848,11,43,338529,71211
80,240,432,1728,41,41,1254123,43241
11,33,788,3152,84,50,2523450,78884
42,126,664,2656,68,22,2052666,66468
67,201,832,3328,41,94,1250382,83241
84,252,437,1748,6,62,205386,43706
26,78,311,1244,12,91,368073,31112
19,57,627,2508,87,28,2615784,62787
56,168,915,3660,67,74,2027022,91567
88,264,135,540,32,28,986484,13532
63,189,490,1960,63,14,1908942,49063
25,75,841,3364,94,83,2827749,84194
71,213,507,2028,77,1,2331303,50777
27,81,980,3920,26,35,788205,98026
79,237,114,456,24,40,743820,11424
22,66,199,796,47,39,1416717,19947
17,51,158,632,64,18,1925154,15864
2,6,459,1836,50,50,1500750,45950
27,81,580,2320,86,5,2588115,58086
80,240,758,3032,45,94,1374282,75845
69,207,803,3212,44,73,1340919,80344
26,78,679,2716,89,64,2677992,67989
79,237,312,1248,46,97,1403991,31246
66,198,477,1908,74,54,2239962,47774
60,180,677,2708,13,28,408084,67713
57,171,480,1920,93,1,2807103,48093
60,180,396,1584,49,99,1488297,39649
80,240,294,1176,77,26,2334078,29477
20,60,864,3456,79,91,2376273,86479
3,9,238,952,37,51,1111053,23837
69,207,477,1908,34,20,1040760,47734
31,93,227,908,51,93,1539579,22751
94,282,874,3496,16,8,508224,87416
51,153,742,2968,77,75,2325525,74277
14,42,214,856,4,74,124422,21404
6,18,481,1924,35,81,1052043,48135
17,51,195,780,57,62,1715286,19557
0,0,497,1988,95,61,2850183,49795
45,135,154,616,13,77,403731,15413
0,0,573,2292,47,14,1410042,57347
47,141,48,192,39,51,1184253,4839
99,297,179,716,10,23,329769,17910
82,246,604,2416,86,30,2604690,60486
31,93,222,888,14,8,429324,22214
51,153,837,3348,57,23,1725369,83757
90,270,200,800,70,24,2127072,20070
31,93,867,3468,84,7,2529321,86784
90,270,19,76,14,33,447099,1914
53,159,145,580,80,31,2415993,14580
0,0,189,756,71,73,2130219,18971
10,30,646,2584,80,43,2403129,64680
23,69,85,340,77,67,2317101,8577
52,156,999,3996,53,10,1605630,99953
74,222,941,3764,51,75,1552425,94151
28,84,702,2808,96,50,2888550,70296
58,174,183,732,73,49,2207547,18373
61,183,610,2440,45,7,1368321,61045
24,72,290,1160,73,12,2197236,29073
3,9,628,2512,65,43,1951029,62865
55,165,820,3280,93,16,2806548,82093
34,102,353,1412,96,24,2890272,35396
9,27,47,188,5,47,152841,4705
0,0,977,3908,96,1,2880003,97796
73,219,321,1284,96,92,2902176,32196
38,114,788,3152,81,26,2441478,78881
1,3,850,3400,10,98,300594,85010
62,186,997,3988,52,6,1578618,99752
99,297,276,1104,79,19,2399757,27679
87,261,93,372,24,93,746379,9324
28,84,703,2812,81,99,2438697,70381
64,192,690,2760,72,27,2179281,69072
14,42,716,2864,47,37,1414311,71647
23,69,43,172,20,58,607074,4320
34,102,698,2792,70,32,2110296,69870
16,48,250,1000,3,49,94947,25003
61,183,803,3212,32,93,978579,80332
53,159,723,2892,68,26,2055978,72368
11,33,276,1104,94,99,2823597,27694
32,96,398,1592,19,84,579852,39819
67,201,89,356,54,47,1640241,8954
5,15,744,2976,28,29,841587,74428
23,69,745,2980,21,33,636999,74521
69,207,609,2436,76,37,2300811,60976
45,135,970,3880,15,51,463653,97015
20,60,309,1236,46,3,1386009,30946
17,51,473,1892,82,86,2465358,47382
0,0,469,1876,81,23,2430069,46981
7,21,17,68,37,5,1112115,1737
22,66,721,2884,98,74,2946822,72198
45,135,93,372,99,66,2983698,9399
71,213,37,148,70,50,2121450,3770
46,138,318,1272,81,34,2443902,31881
35,105,387,1548,72,52,2170656,38772
12,36,691,2764,15,74,453822,69115
77,231,682,2728,51,35,1553205,68251
29,87,469,1876,60,54,1808862,46960
92,276,294,1176,94,66,2847798,29494
58,174,845,3380,98,37,2957511,84598
84,252,562,2248,60,52,1825356,56260
22,66,577,2308,3,7,96621,57703
20,60,174,696,67,97,2016291,17467
60,180,694,2776,51,32,1548096,69451
30,90,606,2424,64,49,1929147,60664
2,6,648,2592,1,93,30879,64801
74,222,924,3696,82,25,2482275,92482
86,258,102,408,16,20,505860,10216
37,111,635,2540,17,70,521310,63517
5,15,304,1216,21,58,631674,30421
29,87,975,3900,29,68,878904,97529
72,216,759,3036,3,91,111873,75903
1,3,620,2480,45,26,1350378,62045
42,126,18,72,34,92,1032876,1834
52,156,116,464,19,72,585816,11619
89,267,432,1728,63,41,1916823,43263
97,291,502,2008,57,24,1739172,50257
38,114,60,240,8,53,251559,6008
29,87,279,1116,25,28,758784,27925
13,39,545,2180,21,40,634020,54521
35,105,20,80,7,96,220788,2007
75,225,341,1364,30,27,922581,34130
91,273,506,2024,4,67,147501,50604
59,177,432,1728,43,94,1307982,43243
88,264,284,1136,30,0,926400,28430
48,144,11,44,69,84,2084652,1169
29,87,54,216,67,46,2018838,5467
36,108,363,1452,75,66,2260998,36375
56,168,771,3084,33,68,1007004,77133
84,252,593,2372,92,55,2785365,59392
20,60,336,1344,39,15,1176045,33639
11,33,550,2200,10,88,303564,55010
57,171,84,336,85,78,2567334,8485
44,132,223,892,70,56,2113368,22370
21,63,647,2588,36,54,1086462,64736
81,243,534,2136,31,97,954591,53431
20,60,959,3836,57,27,1716081,95957
26,78,657,2628,3,30,97890,65703
82,246,963,3852,67,31,2034693,96367
48,144,302,1208,17,87,524661,30217
84,252,416,1664,59,90,1795470,41659
27,81,756,3024,33,95,998385,75633
0,0,192,768,18,40,540120,19218
4,12,89,356,31,77,931431,8931
66,198,509,2036,63,2,1909806,50963
86,258,37,148,11,4,355812,3711
74,222,291,1164,35,9,1072227,29135
18,54,593,2372,93,74,2795622,59393
84,252,340,1360,85,35,2575305,34085
61,183,388,1552,85,20,2568360,38885
98,294,708,2832,68,34,2069502,70868
81,243,247,988,32,70,984510,24732
14,42,828,3312,76,24,2284272,82876
19,57,673,2692,17,45,515835,67317
44,132,173,692,67,76,2023428,17367
91,273,587,2348,14,29,447387,58714
0,0,788,3152,42,37,1260111,78842
17,51,205,820,67,14,2015142,20567
95,285,466,1864,0,82,28746,46600
64,192,446,1784,9,43,289329,44609
16,48,17,68,91,54,2734962,1791
51,153,539,2156,19,92,585576,53919
27,81,35,140,71,13,2138139,3571
64,192,525,2100,66,12,1999236,52566
56,168,885,3540,39,81,1187043,88539
32,96,599,2396,82,20,2469660,59982
96,288,438,1752,43,43,1318929,43843
48,144,408,1632,40,82,1214646,40840
64,192,636,2544,53,88,1609464,63653
18,54,495,1980,91,24,2735472,49591
31,93,768,3072,68,76,2049528,76868
49,147,715,2860,63,28,1904784,71563
56,168,464,1856,63,33,1906899,46463
96,288,201,804,41,72,1259016,20141
45,135,997,3988,96,3,2893509,99796
62,186,523,2092,69,20,2088660,52369
29,87,104,416,95,21,2858763,10495
84,252,76,304,78,11,2365233,7678
79,237,710,2840,32,7,983721,71032
2,6,4,16,58,43,1740729,458
70,210,52,208,93,32,2811096,5293
26,78,762,3048,19,10,577830,76219
27,81,956,3824,69,68,2078304,95669
86,258,322,1288,66,84,2006052,32266
36,108,429,1716,75,77,2261031,42975
33,99,158,632,39,12,1179936,15839
77,231,34,136,85,76,2573328,3485
72,216,343,1372,93,34,2811702,34393
69,207,643,2572,26,96,800988,64326
34,102,978,3912,3,44,100332,97803
64,192,224,896,76,77,2299431,22476
59,177,908,3632,11,10,347730,90811
3,9,263,1052,15,26,450978,26315
77,231,548,2192,38,87,1163361,54838
28,84,917,3668,92,89,2768667,91792
65,195,834,3336,20,1,619503,83420
20,60,802,3208,61,49,1836147,80261
24,72,705,2820,98,58,2947374,70598
32,96,36,144,62,84,1869852,3662
84,252,83,332,18,86,565458,8318
38,114,126,504,27,73,821619,12627
85,255,305,1220,29,7,895521,30529
30,90,355,1420,91,13,2739039,35591
45,135,723,2892,84,75,2533725,72384
44,132,868,3472,63,15,1903245,86863
72,216,525,2100,24,93,741879,52524
53,159,504,2016,32,56,976068,50432
38,114,276,1104,36,97,1091691,27636
36,108,349,1396,70,73,2111019,34970
9,27,221,884,17,29,512787,22117
60,180,454,1816,57,87,1728261,45457
86,258,18,72,61,89,1856067,1861
28,84,86,344,48,65,1448595,8648
92,276,998,3992,85,18,2577654,99885
20,60,639,2556,78,50,2346150,63978
50,150,867,3468,49,40,1485120,86749
8,24,726,2904,80,33,2402499,72680
75,225,708,2832,83,41,2512623,70883
32,96,42,168,81,99,2439897,4281
36,108,219,876,98,38,2950914,21998
85,255,162,648,32,10,985530,16232
70,210,491,1964,11,34,351102,49111
0,0,22,88,4,78,120234,2204
62,186,606,2424,67,83,2028849,60667
93,279,715,2860,5,96,178188,71505
3,9,91,364,99,54,2971062,9199
66,198,384,1536,25,54,769962,38425
60,180,278,1112,2,46,78138,27802
62,186,589,2356,14,34,438702,58914
77,231,245,980,42,70,1283310,24542
72,216,186,744,69,29,2091687,18669
49,147,215,860,94,30,2834790,21594
44,132,212,848,85,70,2563410,21285
41,123,160,640,57,3,1722309,16057
33,99,380,1520,19,81,580143,38019
9,27,520,2080,34,57,1022871,52034
5,15,931,3724,74,16,2221548,93174
62,186,393,1572,1,42,48726,39301
37,111,152,608,54,99,1631397,15254
13,39,76,304,87,31,2613993,7687
26,78,950,3800,67,90,2018070,95067
99,297,793,3172,88,34,2669802,79388
13,39,9,36,56,87,1684161,956
39,117,650,2600,92,88,2771964,65092
25,75,569,2276,41,19,1237557,56941
0,0,528,2112,5,16,150048,52805
25,75,397,1588,54,4,1627512,39754
96,288,329,1316,92,17,2788851,32992
89,267,455,1820,36,17,1106751,45536
7,21,858,3432,64,99,1922397,85864
65,195,91,364,20,58,619674,9120
70,210,239,956,24,36,741108,23924
73,219,640,2560,87,39,2632017,64087
46,138,448,1792,91,20,2743860,44891
51,153,742,2968,29,5,885315,74229
15,45,979,3916,80,29,2404587,97980
18,54,413,1652,82,87,2465661,41382
27,81,266,1064,46,96,1388388,26646
67,201,10,40,62,77,1880331,1062
4,12,160,640,51,72,1531416,16051
82,246,750,3000,19,84,594852,75019
93,279,307,1228,52,96,1588188,30752
74,222,422,1688,27,39,832317,42227
42,126,812,3248,17,77,522831,81217
30,90,815,3260,6,39,189117,81506
12,36,828,3312,86,92,2583876,82886
72,216,676,2704,2,73,81819,67602
88,264,194,776,73,2,2216406,19473
35,105,406,1624,35,44,1060632,40635
54,162,781,3124,97,39,2926317,78197
73,219,869,3476,49,5,1491915,86949
83,249,76,304,70,31,2124993,7670
28,84,744,2976,44,86,1328658,74444
64,192,968,3872,53,58,1609374,96853
26,78,41,164,72,1,2167803,4172
12,36,188,752,15,11,453633,18815
17,51,77,308,67,38,2015214,7767
1,3,328,1312,54,80,1620540,32854
16,48,358,1432,62,91,1865073,35862
32,96,812,3248,55,37,1659711,81255
84,252,418,1672,48,97,1465491,41848
15,45,842,3368,44,9,1324527,84244
97,291,182,728,14,92,449376,18214
21,63,396,1584,23,89,696567,39623
11,33,285,1140,44,71,1323513,28544
92,276,865,3460,76,11,2307633,86576
82,246,358,1432,5,47,174741,35805
12,36,355,1420,21,97,633891,35521
86,258,462,1848,79,1,2395803,46279
22,66,399,1596,76,72,2286816,39976
33,99,477,1908,46,76,1390128,47746
20,60,753,3012,12,34,366102,75312
68,204,237,948,68,70,2060610,23768
59,177,986,3944,0,84,17952,98600
90,270,538,2152,34,73,1047219,53834
31,93,307,1228,54,12,1629336,30754
87,261,918,3672,78,24,2366172,91878
20,60,5,20,78,10,2346030,578
15,45,945,3780,90,67,2704701,94590
76,228,639,2556,19,69,593007,63919
82,246,29,116,89,66,2694798,2989
37,111,512,2048,56,49,1691247,51256
93,279,607,2428,89,12,2697936,60789
36,108,547,2188,59,89,1781067,54759
72,216,638,2552,84,51,2541753,63884
27,81,922,3688,67,89,2018367,92267
