A,B,C,D,E,F,G,H
87,521,984,3938,72,97,2186391,98472
10,59,566,2262,12,58,363174,56612
32,192,818,3270,22,8,669624,81822
20,120,6,26,61,16,1836048,661
32,192,617,2467,29,21,879663,61729
18,106,298,1191,80,66,2405598,29880
54,324,655,2618,59,76,1786428,65559
88,531,326,1306,48,24,1466472,32648
93,557,443,1770,56,88,1708164,44356
99,593,669,2677,57,70,1739910,66957
95,569,424,1698,91,46,2758638,42491
50,297,103,412,85,42,2565126,10385
19,115,458,1833,17,88,515964,45817
47,281,294,1176,19,35,584205,29419
34,201,75,298,11,47,340341,7511
18,106,47,188,89,86,2675658,4789
77,461,652,2610,53,27,1613181,65253
47,281,56,222,66,83,1994349,5666
6,35,21,82,35,32,1051896,2135
29,171,751,3002,74,87,2228961,75174
58,347,695,2782,34,90,1037670,69534
46,277,329,1318,41,55,1243965,32941
20,120,581,2323,8,50,246150,58108
60,357,158,633,33,77,1008231,15833
95,569,482,1926,2,30,88590,48202
4,21,488,1952,80,76,2401428,48880
16,94,171,685,77,18,2314854,17177
5,31,260,1039,8,75,241725,26008
7,39,56,222,66,54,1982262,5666
3,16,247,987,32,52,961056,24732
30,182,758,3033,26,86,789258,75826
22,129,209,836,80,76,2406828,20980
85,511,585,2342,51,87,1555761,58551
49,294,850,3402,71,91,2144973,85071
77,461,366,1464,24,88,743364,36624
96,578,928,3712,28,44,868932,92828
60,357,579,2318,9,29,288087,57909
59,351,582,2330,2,62,77886,58202
36,219,510,2040,88,66,2650998,51088
11,69,454,1815,10,9,303327,45410
5,31,912,3648,40,74,1201722,91240
89,531,318,1272,24,46,746838,31824
96,578,230,919,27,69,839007,23027
3,16,911,3646,71,42,2131026,91171
45,267,65,260,91,61,2743683,6591
87,521,946,3783,98,60,2966280,94698
7,39,574,2294,43,58,1292274,57443
3,16,996,3984,9,7,270921,99609
6,35,875,3499,38,33,1141899,87538
20,120,642,2570,11,60,336180,64211
32,192,127,509,53,42,1599726,12753
89,531,966,3864,26,57,806871,96626
39,233,784,3137,45,9,1361727,78445
11,69,882,3529,28,25,843375,88228
88,531,526,2103,45,26,1376478,52645
55,328,574,2294,52,54,1576662,57452
67,400,752,3008,11,51,350253,75211
2,15,502,2009,82,88,2460864,50282
77,461,857,3429,11,7,353121,85711
64,386,664,2657,73,60,2209380,66473
9,55,352,1410,24,44,722832,35224
6,35,48,192,18,11,541833,4818
30,182,719,2876,66,30,1989090,71966
85,511,909,3637,76,65,2305695,90976
36,219,44,177,12,94,371082,4412
90,543,823,3292,16,43,507129,82316
28,167,154,614,20,82,608646,15420
37,219,473,1891,89,63,2681289,47389
26,158,96,384,81,58,2437974,9681
88,531,803,3213,31,75,956625,80331
65,392,784,3137,25,21,769563,78425
29,171,141,564,83,83,2498949,14183
58,347,141,564,28,11,857433,14128
79,471,951,3805,13,92,413976,95113
27,164,570,2281,79,5,2378115,57079
55,328,557,2230,91,96,2746788,55791
67,400,121,485,41,91,1250373,12141
67,400,902,3607,69,86,2090358,90269
89,531,531,2124,99,8,2996724,53199
97,580,669,2677,66,97,2009391,66966
91,545,798,3194,56,55,1707465,79856
18,106,690,2759,41,61,1235583,69041
72,432,700,2801,53,83,1611849,70053
82,495,743,2974,78,79,2364837,74378
79,471,328,1314,48,29,1463787,32848
93,557,185,738,26,92,808176,18526
23,140,335,1341,8,66,247098,33508
41,246,713,2853,32,20,972360,71332
0,-2,233,934,74,18,2220054,23374
12,75,208,830,15,61,453783,20815
38,225,658,2632,16,16,491448,65816
0,-2,430,1719,52,95,1560285,43052
16,94,287,1148,91,21,2734863,28791
95,569,157,628,67,30,2038590,15767
76,455,693,2770,27,73,833019,69327
15,92,113,453,27,2,814506,11327
0,-2,87,346,87,14,2610042,8787
74,447,39,157,87,54,2632362,3987
83,500,631,2523,23,79,715137,63123
20,120,825,3298,35,92,1056276,82535
82,495,66,262,85,2,2574606,6685
75,449,265,1061,56,19,1702557,26556
49,294,109,434,23,69,704907,10923
74,447,386,1546,5,31,172293,38605
11,69,416,1662,10,95,303585,41610
95,569,32,127,34,31,1048593,3234
62,371,940,3759,49,69,1488807,94049
99,593,664,2657,62,70,1889910,66462
1,9,371,1484,47,12,1410336,37147
84,501,889,3554,12,28,385284,88912
81,487,145,579,20,54,624462,14520
46,277,642,2570,60,10,1813830,64260
3,16,615,2461,88,99,2641197,61588
91,545,919,3676,55,37,1677411,91955
59,351,790,3161,63,6,1907718,79063
49,294,29,118,66,83,1994949,2966
88,531,264,1054,95,29,2876487,26495
21,124,588,2352,68,22,2046366,58868
39,233,47,188,40,5,1211715,4740
98,585,302,1209,50,80,1529640,30250
95,569,596,2384,21,57,658671,59621
9,55,158,633,89,15,2672745,15889
69,417,821,3285,75,77,2270931,82175
71,428,789,3157,33,83,1011549,78933
11,69,723,2893,64,51,1923453,72364
16,94,124,498,96,29,2884887,12496
42,254,673,2690,11,63,342789,67311
38,225,814,3254,53,46,1601538,81453
41,246,371,1484,82,64,2472492,37182
73,435,689,2755,60,53,1822059,68960
22,129,980,3919,5,31,156693,98005
59,351,689,2755,15,77,467931,68915
10,59,695,2782,0,95,3285,69500
35,209,904,3614,49,41,1480623,90449
20,120,774,3095,19,84,576252,77419
44,261,717,2870,2,45,73335,71702
8,47,722,2890,77,46,2312538,72277
91,545,505,2018,50,7,1527321,50550
92,553,805,3220,4,74,147822,80504
44,261,377,1508,96,1,2893203,37796
51,309,103,412,75,30,2265390,10375
72,432,123,493,45,71,1371813,12345
35,209,969,3878,45,4,1360512,96945
60,357,324,1298,97,11,2928033,32497
70,423,444,1776,89,28,2691084,44489
1,9,995,3982,70,92,2100576,99570
50,297,484,1936,71,96,2145288,48471
37,219,982,3929,74,97,2231391,98274
56,335,537,2147,19,65,586995,53719
19,115,773,3090,19,47,575841,77319
56,335,662,2647,56,57,1696971,66256
79,471,974,3896,33,46,1013838,97433
78,471,139,557,30,47,923541,13930
55,328,312,1248,88,87,2656761,31288
92,553,794,3176,28,87,867861,79428
88,531,261,1046,34,19,1046457,26134
98,585,908,3633,51,48,1559544,90851
78,471,367,1469,69,61,2093583,36769
8,47,74,298,11,2,332406,7411
42,254,603,2413,72,6,2172618,60372
65,392,15,60,1,50,49650,1501
24,141,373,1492,18,50,547350,37318
22,129,122,487,65,21,1956663,12265
49,294,449,1795,4,92,134976,44904
57,345,200,798,66,12,1997136,20066
53,316,840,3360,41,26,1245978,84041
29,171,882,3529,97,20,2918760,88297
85,511,799,3194,15,61,475683,79915
71,428,506,2022,94,41,2841423,50694
69,417,114,456,61,20,1850760,11461
35,209,364,1456,11,36,340608,36411
26,158,824,3295,59,80,1778040,82459
77,461,453,1810,76,91,2303373,45376
79,471,381,1524,15,38,473814,38115
24,141,977,3906,98,13,2947239,97798
36,219,490,1959,50,48,1510944,49050
71,428,871,3486,63,93,1911579,87163
16,94,221,882,73,83,2195049,22173
52,315,71,282,90,4,2715612,7190
33,198,210,841,43,79,1300137,21043
55,328,473,1891,64,96,1936788,47364
80,483,138,554,22,1,684003,13822
55,328,693,2770,33,19,1006557,69333
65,392,120,478,16,82,499746,12016
91,545,156,625,25,59,777477,15625
70,423,806,3222,12,36,381108,80612
64,386,297,1189,46,42,1399326,29746
17,104,279,1117,43,96,1295388,27943
28,167,332,1329,75,94,2258682,33275
92,553,252,1007,15,17,477651,25215
44,261,128,513,66,31,1993293,12866
81,487,137,550,41,98,1254594,13741
8,47,765,3060,75,37,2252511,76575
38,225,867,3466,80,84,2411652,86780
77,461,783,3131,35,33,1073199,78335
78,471,168,674,55,74,1673622,16855
85,511,413,1652,85,33,2575599,41385
82,495,289,1156,71,24,2154672,28971
2,15,194,774,34,85,1020855,19434
99,593,592,2368,28,31,869793,59228
87,521,610,2438,48,10,1466130,61048
97,580,851,3405,95,55,2879265,85195
63,375,858,3430,89,98,2689194,85889
18,106,276,1102,44,33,1325499,27644
95,569,333,1330,65,17,1978551,33365
22,129,925,3700,53,53,1596759,92553
13,77,963,3852,4,21,123963,96304
36,219,214,855,8,41,250923,21408
48,285,870,3478,92,40,2774520,87092
71,428,541,2163,22,52,681456,54122
4,21,110,438,18,15,541245,11018
85,511,74,298,39,44,1195632,7439
49,294,104,416,64,60,1934880,10464
83,500,877,3507,89,90,2695170,87789
71,428,611,2443,94,38,2841414,61194
57,345,37,146,76,55,2297265,3776
40,243,336,1344,60,23,1812069,33660
18,106,417,1667,36,39,1085517,41736
37,219,555,2219,30,37,911211,55530
28,167,27,106,33,34,998502,2733
83,500,562,2250,66,47,2005041,56266
86,513,709,2835,98,57,2965971,70998
23,140,188,753,80,53,2407059,18880
57,345,207,827,6,50,197250,20706
62,371,827,3307,6,50,198750,82706
96,578,51,203,18,4,568812,5118
59,351,589,2357,26,84,797952,58926
40,243,199,794,48,55,1452165,19948
92,553,174,698,70,14,2127642,17470
56,335,188,753,38,29,1156887,18838
43,256,588,2352,22,64,673092,58822
21,124,655,2618,12,78,366534,65512
85,511,568,2274,5,14,175542,56805
67,400,277,1108,50,47,1520241,27750
43,256,958,3833,22,40,673020,95822
12,75,525,2098,23,74,693822,52523
43,256,198,792,93,2,2802906,19893
20,120,580,2321,2,80,66240,58002
28,167,606,2422,50,13,1508439,60650
17,104,165,662,25,26,755178,16525
1,9,345,1382,78,68,2340504,34578
84,501,75,298,51,98,1555494,7551
4,21,897,3586,83,40,2491320,89783
8,47,310,1242,79,3,2372409,31079
99,593,848,3393,64,64,1949892,84864
32,192,973,3894,83,57,2499771,97383
76,455,705,2822,32,10,982830,70532
58,347,85,342,77,18,2327454,8577
75,449,294,1176,83,26,2512578,29483
64,386,23,93,54,58,1639374,2354
73,435,991,3966,12,1,381903,99112
38,225,368,1472,51,13,1541439,36851
62,371,477,1909,71,6,2148618,47771
8,47,689,2755,12,77,362631,68912
81,487,29,118,77,41,2334423,2977
71,428,366,1464,28,1,861303,36628
94,561,875,3499,50,99,1528497,87550
34,201,213,853,97,52,2920356,21397
82,495,971,3882,31,54,954762,97131
33,198,38,154,64,59,1930077,3864
18,106,170,680,0,19,5457,17000
11,69,263,1051,0,33,3399,26300
86,513,530,2118,1,28,55884,53001
3,16,381,1524,77,11,2310933,38177
24,141,77,308,75,66,2257398,7775
26,158,894,3576,67,88,2018064,89467
91,545,376,1506,15,39,477417,37615
61,369,276,1102,70,16,2118348,27670
26,158,817,3269,75,17,2257851,81775
24,141,426,1703,36,84,1087452,42636
55,328,939,3756,93,29,2806587,93993
24,141,385,1542,18,14,547242,38518
77,461,434,1736,96,5,2903115,43496
15,92,47,188,84,2,2524506,4784
96,578,232,926,14,64,448992,23214
98,585,477,1909,8,29,269487,47708
49,294,895,3579,23,92,704976,89523
41,246,665,2661,26,79,792537,66526
89,531,381,1524,2,45,86835,38102
61,369,687,2747,54,31,1638393,68754
2,15,576,2306,19,44,570732,57619
14,82,217,869,9,80,274440,21709
60,357,301,1203,27,94,828282,30127
60,357,383,1531,69,76,2088228,38369
53,316,502,2009,69,42,2086026,50269
0,-2,632,2530,9,78,270234,63209
11,69,707,2827,24,26,723378,70724
48,285,838,3353,81,4,2444412,83881
20,120,435,1738,82,90,2466270,43582
63,375,817,3269,30,87,919161,81730
91,545,98,390,46,90,1407570,9846
10,59,164,655,64,73,1923219,16464
75,449,866,3465,56,16,1702548,86656
63,375,35,138,44,67,1339101,3544
32,192,372,1488,27,30,819690,37227
35,209,529,2117,98,78,2950734,52998
85,511,529,2117,93,72,2815716,52993
57,345,80,322,62,23,1877169,8062
54,324,792,3166,61,3,1846209,79261
83,500,985,3938,9,99,295197,98509
22,129,270,1080,32,70,966810,27032
2,15,32,127,12,64,360792,3212
14,82,649,2594,37,84,1114452,64937
27,164,210,841,46,62,1388286,21046
81,487,895,3579,74,63,2244489,89574
30,182,89,357,42,70,1269210,8942
49,294,116,463,51,99,1544997,11651
5,31,976,3902,80,26,2401578,97680
40,243,982,3929,79,68,2382204,98279
65,392,451,1804,25,39,769617,45125
4,21,937,3747,37,36,1111308,93737
3,16,868,3470,0,66,1098,86800
87,521,652,2610,16,77,506331,65216
93,557,464,1854,61,74,1858122,46461
21,124,917,3669,93,39,2796417,91793
1,9,368,1472,16,28,480384,36816
30,182,605,2418,29,37,879111,60529
31,186,73,291,80,96,2409588,7380
38,225,239,957,30,50,911550,23930
79,471,606,2422,31,56,953868,60631
15,92,267,1067,2,49,64647,26702
54,324,199,794,48,89,1456467,19948
60,357,105,422,28,41,858123,10528
34,201,273,1090,57,14,1720242,27357
1,9,39,157,43,85,1290555,3943
91,545,513,2054,19,63,597489,51319
7,39,584,2336,70,70,2102310,58470
98,585,388,1553,45,43,1379529,38845
95,569,780,3120,48,62,1468686,78048
95,569,385,1542,67,79,2038737,38567
88,531,391,1565,27,75,836625,39127
98,585,787,3149,19,59,599577,78719
54,324,949,3798,27,76,826428,94927
30,182,828,3314,23,28,699084,82823
36,219,240,959,23,79,701037,24023
49,294,808,3234,31,7,944721,80831
3,16,186,743,66,50,1981050,18666
99,593,778,3113,46,21,1409763,77846
19,115,820,3279,38,56,1145868,82038
76,455,31,126,37,54,1132962,3137
28,167,158,633,14,57,428571,15814
13,77,618,2474,24,85,724155,61824
32,192,253,1011,99,94,2979882,25399
52,315,483,1932,53,75,1605825,48353
35,209,459,1835,47,17,1420551,45947
34,201,866,3465,20,30,610290,86620
25,152,8,30,59,96,1777788,859
84,501,66,262,20,2,625206,6620
82,495,834,3337,31,10,954630,83431
24,141,734,2938,92,37,2767311,73492
75,449,920,3680,46,37,1402611,92046
81,487,22,90,10,94,324582,2210
76,455,525,2098,62,62,1882986,52562
41,246,336,1344,9,91,282573,33609
98,585,632,2530,80,15,2429445,63280
57,345,511,2042,86,58,2597274,51186
0,-2,6,26,43,42,1290126,643
70,423,263,1051,87,89,2631267,26387
45,267,760,3041,24,99,733797,76024
2,15,382,1527,46,10,1380630,38246
87,521,774,3095,70,22,2126166,77470
31,186,3,12,66,76,1989528,366
78,471,324,1298,91,28,2753484,32491
63,375,803,3213,82,92,2479176,80382
76,455,790,3161,82,29,2482887,79082
32,192,663,2654,93,81,2799843,66393
46,277,105,422,87,33,2623899,10587
82,495,481,1925,13,94,414882,48113
53,316,689,2755,20,30,615990,68920
29,171,792,3166,10,67,308901,79210
36,219,352,1410,21,48,640944,35221
12,75,240,959,14,4,423612,24014
81,487,548,2194,44,97,1344591,54844
83,500,246,983,17,41,535023,24617
27,164,863,3450,7,9,218127,86307
93,557,757,3027,88,86,2668158,75788
36,219,325,1300,8,48,250944,32508
93,557,937,3747,89,59,2698077,93789
3,16,246,983,76,86,2281158,24676
22,129,973,3894,40,56,1206768,97340
39,233,12,50,16,57,491871,1216
42,254,662,2647,78,11,2352633,66278
33,198,470,1878,70,97,2110191,47070
12,75,808,3234,37,41,1113723,80837
70,423,591,2363,12,3,381009,59112
20,120,914,3655,9,44,276132,91409
11,69,56,222,46,91,1383573,5646
1,9,771,3082,66,77,1980531,77166
72,432,402,1606,52,47,1581741,40252
57,345,343,1373,85,54,2567262,34385
39,233,76,306,47,82,1421946,7647
26,158,998,3991,73,30,2197890,99873
38,225,990,3960,24,30,731490,99024
4,21,228,913,86,83,2581449,22886
56,335,16,63,7,69,227007,1607
18,106,368,1472,28,21,845463,36828
29,171,272,1088,8,92,248976,27208
91,545,250,1001,81,2,2457306,25081
22,129,523,2090,34,43,1026729,52334
3,16,296,1186,67,82,2011146,29667
91,545,253,1011,8,92,267576,25308
21,124,220,879,19,69,576507,22019
42,254,993,3971,32,50,972750,99332
30,182,958,3833,13,97,399291,95813
12,75,59,234,23,65,693795,5923
14,82,671,2685,93,64,2794392,67193
15,92,657,2630,64,53,1924659,65764
55,328,209,836,20,38,616614,20920
3,16,506,2022,71,7,2130921,50671
29,171,827,3307,44,21,1328763,82744
78,471,37,146,78,69,2363607,3778
59,351,498,1990,32,78,977934,49832
74,447,44,177,10,78,322434,4410
41,246,161,646,48,97,1452591,16148
70,423,961,3845,13,83,411249,96113
63,375,209,836,46,60,1399080,20946
31,186,243,970,51,74,1539522,24351
4,21,422,1689,96,89,2881467,42296
81,487,256,1026,90,45,2724435,25690
26,158,327,1307,66,71,1988013,32766
88,531,170,680,33,33,1016499,17033
61,369,367,1469,64,97,1938591,36764
91,545,130,518,41,66,1257498,13041
26,158,557,2230,12,1,367803,55712
14,82,997,3990,87,53,2614359,99787
63,375,838,3353,99,55,2989065,83899
81,487,857,3429,37,3,1134309,85737
8,47,499,1997,43,99,1292697,49943
72,432,956,3823,49,38,1491714,95649
40,243,252,1007,32,3,972009,25232
21,124,126,505,61,56,1836468,12661
84,501,219,878,35,74,1075422,21935
45,267,581,2323,82,10,2473530,58182
11,69,791,3163,29,42,873426,79129
85,511,222,890,56,39,1705617,22256
56,335,983,3933,41,46,1246938,98341
77,461,137,550,66,17,2003151,13766
33,198,485,1940,89,13,2679939,48589
66,399,874,3498,42,83,1280049,87442
6,35,728,2910,57,52,1711956,72857
17,104,722,2890,80,24,2405172,72280
8,47,98,390,32,36,962508,9832
16,94,527,2107,57,28,1714884,52757
33,198,33,134,35,22,1059966,3335
91,545,379,1516,31,49,957447,37931
32,192,96,384,2,76,69828,9602
62,371,818,3270,82,37,2478711,81882
51,309,844,3375,62,26,1875378,84462
30,182,183,730,51,30,1539090,18351
75,449,829,3316,85,48,2572644,82985
87,521,616,2463,42,18,1286154,61642
54,324,507,2029,29,0,886200,50729
22,129,797,3189,6,38,186714,79706
52,315,441,1765,82,66,2475798,44182
33,198,340,1360,27,84,820152,34027
89,531,978,3914,11,29,356787,97811
19,115,363,1452,71,51,2135853,36371
75,449,944,3777,24,36,742608,94424
24,141,513,2054,99,34,2977302,51399
98,585,195,779,15,42,479526,19515
54,324,178,712,41,45,1246335,17841
35,209,660,2639,94,37,2830611,66094
0,-2,130,518,59,5,1770015,13059
6,35,283,1131,29,49,871947,28329
94,561,147,588,88,21,2668263,14788
46,277,407,1627,70,22,2113866,40770
1,9,24,95,81,22,2430366,2481
46,277,100,400,84,25,2533875,10084
97,580,312,1248,74,78,2249334,31274
47,281,841,3366,82,21,2474163,84182
9,55,643,2574,62,39,1862817,64362
8,47,729,2918,41,88,1232664,72941
86,513,84,337,30,20,925860,8430
41,246,717,2870,93,5,2802315,71793
9,55,363,1452,55,20,1652760,36355
84,501,417,1667,11,30,355290,41711
99,593,7,27,54,87,1649961,754
91,545,281,1123,92,34,2787402,28192
29,171,120,478,52,47,1568841,12052
48,285,159,637,2,92,74676,15902
82,495,44,177,12,19,384657,4412
61,369,205,819,69,35,2088405,20569
0,-2,720,2880,31,86,930258,72031
72,432,783,3131,84,19,2541657,78384
93,557,852,3409,1,12,57936,85201
90,543,460,1838,56,9,1707027,46056
57,345,777,3106,92,80,2777340,77792
31,186,246,983,38,99,1149597,24638
71,428,48,192,54,72,1641516,4854
3,16,833,3333,31,55,931065,83331
7,39,616,2463,63,97,1892391,61663
64,386,906,3625,84,90,2539470,90684
53,316,586,2342,76,34,2296002,58676
12,75,724,2896,54,23,1623669,72454
65,392,944,3777,10,66,319698,94410
8,47,351,1402,89,36,2672508,35189
0,-2,277,1108,50,86,1500258,27750
59,351,846,3385,41,30,1247790,84641
2,15,885,3540,53,8,1590624,88553
17,104,772,3086,30,38,905214,77230
61,369,422,1689,35,50,1068450,42235
77,461,377,1508,54,19,1643157,37754
90,543,443,1770,3,72,117216,44303
27,164,533,2133,9,90,278370,53309
17,104,170,680,15,40,455220,17015
63,375,524,2096,43,84,1309152,52443
75,449,930,3721,47,28,1432584,93047
86,513,475,1900,50,8,1525824,47550
21,124,0,-2,67,82,2016546,67
78,471,629,2517,9,93,293679,62909
57,345,532,2126,90,49,2717247,53290
30,182,434,1736,94,90,2829270,43494
14,82,689,2755,2,13,64239,68902
2,15,800,3199,30,82,900846,80030
14,82,425,1702,92,88,2764464,42592
6,35,610,2438,79,81,2372043,61079
5,31,911,3646,65,41,1951623,91165
62,371,111,444,88,11,2658633,11188
92,553,330,1320,18,49,567747,33018
38,225,712,2846,22,42,671526,71222
57,345,708,2831,43,56,1307268,70843
47,281,435,1738,2,95,74385,43502
49,294,300,1199,8,29,254787,30008
71,428,293,1170,65,47,1971441,29365
92,553,676,2703,12,65,387795,67612
70,423,947,3789,27,85,831255,94727
39,233,255,1022,15,2,461706,25515
9,55,351,1402,83,71,2492913,35183
76,455,764,3054,37,87,1133061,76437
58,347,290,1158,85,9,2567427,29085
35,209,263,1051,98,33,2950599,26398
10,59,679,2715,92,83,2763249,67992
68,405,852,3409,25,75,770625,85225
56,335,526,2103,25,11,766833,52625
8,47,642,2570,73,19,2192457,64273
41,246,756,3024,62,42,1872426,75662
16,94,714,2855,29,18,874854,71429
62,371,535,2138,42,15,1278645,53542
63,375,346,1384,41,73,1249119,34641
11,69,710,2839,97,58,2913474,71097
50,297,208,830,44,31,1335093,20844
49,294,772,3086,2,45,74835,77202
63,375,837,3347,4,93,139179,83704
4,21,782,3126,7,64,211392,78207
17,104,72,288,20,72,605316,7220
83,500,732,2927,47,71,1435113,73247
72,432,90,362,40,29,1221687,9040
44,261,428,1712,92,98,2773494,42892
40,243,166,664,51,55,1542165,16651
71,428,804,3216,84,60,2541480,80484
21,124,78,312,4,35,126405,7804
30,182,561,2245,81,68,2439204,56181
43,256,158,633,70,67,2113101,15870
56,335,549,2198,21,56,646968,54921
1,9,671,2685,69,65,2070495,67169
20,120,238,951,32,44,966132,23832
50,297,415,1659,44,7,1335021,41544
3,16,857,3429,68,48,2041044,85768
52,315,944,3777,95,22,2865666,94495
0,-2,349,1398,35,70,1050210,34935
96,578,328,1314,20,66,628998,32820
90,543,333,1330,20,51,627153,33320
12,75,885,3540,97,72,2913816,88597
17,104,719,2876,63,54,1895262,71963
1,9,761,3043,57,67,1710501,76157
64,386,745,2979,43,37,1309311,74543
21,124,192,770,90,31,2706393,19290
83,500,381,1524,11,43,355029,38111
98,585,381,1524,11,16,359448,38111
9,55,870,3478,95,60,2852880,87095
74,447,5,22,20,39,622317,520
0,-2,379,1516,98,9,2940027,37998
40,243,325,1300,21,6,642018,32521
34,201,903,3610,73,16,2200248,90373
96,578,939,3756,1,18,58854,93901
15,92,683,2733,50,34,1504602,68350
70,423,143,572,10,16,321048,14310
46,277,531,2124,25,76,764028,53125
82,495,276,1102,75,12,2274636,27675
55,328,358,1431,30,42,916626,35830
96,578,281,1123,5,20,178860,28105
24,141,274,1094,89,14,2677242,27489
54,324,381,1524,15,63,466389,38115
16,94,504,2014,4,27,124881,50404
16,94,912,3648,88,93,2645079,91288
83,500,687,2747,68,94,2065182,68768
86,513,104,416,32,1,985803,10432
1,9,837,3347,52,10,1560330,83752
19,115,925,3700,0,66,5898,92500
8,47,542,2168,11,10,332430,54211
2,15,705,2822,36,53,1080759,70536
76,455,935,3740,86,92,2603076,93586
54,324,617,2467,95,85,2866455,61795
28,167,438,1750,57,73,1718619,43857
88,531,216,863,90,26,2726478,21690
77,461,770,3080,61,5,1853115,77061
11,69,391,1565,0,16,3348,39100
39,233,512,2046,71,74,2141922,51271
41,246,702,2810,92,77,2772531,70292
60,357,921,3686,16,34,498102,92116
76,455,994,3976,6,12,202836,99406
36,219,361,1446,4,34,130902,36104
70,423,731,2922,53,5,1611015,73153
37,219,418,1673,49,84,1481352,41849
64,386,289,1156,74,52,2239356,28974
39,233,468,1874,15,40,461820,46815
28,167,630,2519,98,38,2948514,63098
38,225,376,1506,97,99,2921697,37697
56,335,783,3131,91,57,2746971,78391
75,449,900,3602,86,88,2602764,90086
67,400,581,2323,97,10,2930130,58197
66,399,968,3873,24,85,740055,96824
29,171,303,1214,78,50,2348850,30378
79,471,745,2979,52,67,1583901,74552
85,511,559,2234,89,45,2695635,55989
11,69,926,3702,13,20,393360,92613
76,455,640,2562,76,78,2303034,64076
58,347,697,2787,16,18,497454,69716
97,580,944,3777,18,75,569325,94418
86,513,401,1602,25,65,775995,40125
37,219,28,113,20,27,611181,2820
81,487,346,1384,75,70,2274510,34675
8,47,124,498,68,68,2042604,12468
57,345,837,3347,43,11,1307133,83743
34,201,206,824,54,2,1630206,20654
10,59,245,980,56,74,1683222,24556
52,315,687,2747,91,66,2745798,68791
41,246,392,1569,85,18,2562354,39285
77,461,60,238,67,53,2033259,6067
85,511,564,2258,23,1,715503,56423
68,405,595,2381,62,5,1880415,59562
67,400,559,2234,69,4,2090112,55969
61,369,379,1516,53,52,1608456,37953
56,335,944,3777,41,6,1246818,94441
30,182,155,619,10,23,309069,15510
30,182,210,841,26,37,789111,21026
56,335,882,3529,62,55,1876965,88262
51,309,941,3766,27,17,825351,94127
24,141,519,2075,63,54,1897362,51963
87,521,541,2163,62,5,1886115,54162
31,186,496,1983,7,59,219477,49607
73,435,647,2587,23,16,711948,64723
92,553,807,3230,13,91,417873,80713
71,428,577,2307,61,18,1851354,57761
88,531,57,230,13,60,416580,5713
36,219,233,934,85,18,2560854,23385
3,16,213,853,3,0,90900,21303
61,369,739,2955,71,55,2148465,73971
38,225,247,987,59,26,1781478,24759
43,256,603,2413,65,91,1963173,60365
89,531,574,2294,77,81,2336943,57477
27,164,155,619,80,25,2408175,15580
92,553,701,2802,34,11,1047633,70134
81,487,333,1330,64,61,1944483,33364
42,254,673,2690,15,26,462678,67315
55,328,848,3393,5,41,166623,84805
39,233,601,2403,17,28,521784,60117
33,198,33,134,70,42,2110026,3370
41,246,234,936,26,93,792579,23426
65,392,362,1450,80,69,2419707,36280
92,553,97,389,7,14,237642,9707
24,141,430,1719,53,98,1597494,43053
36,219,488,1952,23,14,700842,48823
73,435,472,1888,27,82,832146,47227
95,569,446,1786,42,31,1288593,44642
23,140,731,2922,76,62,2287086,73176
94,561,341,1364,44,38,1348314,34144
72,432,660,2639,6,46,201738,66006
47,281,968,3873,32,77,974331,96832
8,47,48,192,62,17,1862451,4862
33,198,637,2549,75,13,2259939,63775
4,21,620,2481,2,6,61218,62002
83,500,786,3142,99,14,2994942,78699
4,21,756,3024,27,91,811473,75627
71,428,794,3176,40,22,1221366,79440
75,449,954,3814,54,70,1642710,95454
95,569,143,572,39,74,1198722,14339
76,455,546,2186,57,0,1732800,54657
67,400,366,1464,0,5,20115,36600
24,141,454,1815,60,20,1807260,45460
51,309,260,1039,93,29,2805387,26093
98,585,605,2418,53,58,1619574,60553
38,225,42,167,14,83,431649,4214
72,432,74,298,20,34,621702,7420
78,471,392,1569,8,16,263448,39208
87,521,199,794,63,93,1916379,19963
54,324,638,2554,41,0,1246200,63841
69,417,591,2363,29,11,890733,59129
63,375,232,926,24,66,739098,23224
17,104,724,2896,51,18,1535154,72451
73,435,66,262,46,42,1402026,6646
31,186,671,2685,3,0,99300,67103
8,47,910,3639,27,10,812430,91027
72,432,661,2646,94,54,2841762,66194
48,285,44,177,66,84,1994652,4466
76,455,508,2032,18,47,562941,50818
88,531,108,433,61,69,1856607,10861
82,495,170,680,99,80,2994840,17099
58,347,929,3718,89,66,2687598,92989
15,92,47,188,47,88,1414764,4747
86,513,885,3540,89,17,2695851,88589
81,487,847,3386,14,14,444342,84714
27,164,368,1472,59,11,1778133,36859
30,182,882,3529,80,3,2409009,88280
77,461,549,2198,37,7,1133121,54937
53,316,851,3405,31,29,945987,85131
22,129,812,3246,18,4,546612,81218
13,77,314,1256,42,93,1264179,31442
19,115,777,3106,42,55,1265865,77742
91,545,444,1776,92,83,2787549,44492
76,455,627,2507,74,47,2242941,62774
81,487,184,738,23,47,714441,18423
73,435,137,550,49,72,1492116,13749
59,351,472,1888,95,22,2867766,47295
69,417,972,3890,87,78,2630934,97287
98,585,119,476,24,31,749493,11924
30,182,396,1585,18,48,549144,39618
32,192,56,222,41,73,1239819,5641
99,593,733,2931,55,10,1679730,73355
50,297,292,1169,20,93,615279,29220
45,267,228,913,43,10,1303530,22843
